"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","Pdam_gene","List"
"341","Pocillopora_acuta_HIv2___TS.g1657.t3",1522.77454852458,-0.564690260884964,0.691006406838391,0.244920687774033,0.483622229073531,"XP_027039453.1","cnidocyte"
"342","Pocillopora_acuta_HIv2___TS.g1657.t3",1522.77454852458,-0.564690260884964,0.691006406838391,0.244920687774033,0.483622229073531,"XP_027039454.1","cnidocyte"
"343","Pocillopora_acuta_HIv2___TS.g1657.t3",1522.77454852458,-0.564690260884964,0.691006406838391,0.244920687774033,0.483622229073531,"XP_027039455.1","cnidocyte"
"344","Pocillopora_acuta_HIv2___TS.g1657.t3",1522.77454852458,-0.564690260884964,0.691006406838391,0.244920687774033,0.483622229073531,"XP_027039456.1","cnidocyte"
"345","Pocillopora_acuta_HIv2___RNAseq.g4576.t1",4579.69432389691,0.0562480412034207,0.647318511416352,0.924561526240866,0.971740311916873,"XP_027039470.1","immune"
"346","Pocillopora_acuta_HIv2___RNAseq.g10523.t1",456.746621102865,-0.032545452467463,0.787871493709502,0.958137895784644,0.984472733402787,"XP_027039485.1","gastrodermis"
"347","Pocillopora_acuta_HIv2___RNAseq.g21457.t1",161.154540073917,-12.1919261008084,3.58753270548788,5.07901047238777e-10,2.27439032422962e-08,"XP_027039527.1","immune"
"348","Pocillopora_acuta_HIv2___RNAseq.g25888.t1",131.842591086829,0.0985809460318592,0.986857004780823,0.661616850097163,0.840239762140965,"XP_027039561.1","immune"
"349","Pocillopora_acuta_HIv2___RNAseq.g25888.t1",131.842591086829,0.0985809460318592,0.986857004780823,0.661616850097163,0.840239762140965,"XP_027039562.1","immune"
"350","Pocillopora_acuta_HIv2___RNAseq.g25888.t1",131.842591086829,0.0985809460318592,0.986857004780823,0.661616850097163,0.840239762140965,"XP_027039563.1","immune"
"351","Pocillopora_acuta_HIv2___RNAseq.g25890.t1",3245.87267948305,1.4720704391473,0.8302478168261,0.0117121343110786,0.0474011340885834,"XP_027039566.1","immune"
"352","Pocillopora_acuta_HIv2___RNAseq.g25895.t1",13742.9449043249,0.750092895246652,0.500928244089658,0.0862099503410129,0.234021060920362,"XP_027039570.1","gastrodermis"
"353","Pocillopora_acuta_HIv2___RNAseq.g20323.t1",1086.77726027073,0.234072606883019,0.901085055971421,0.54417779357933,0.762686418979468,"XP_027039583.1","immune"
"354","Pocillopora_acuta_HIv2___RNAseq.g20323.t1",1086.77726027073,0.234072606883019,0.901085055971421,0.54417779357933,0.762686418979468,"XP_027039584.1","immune"
"355","Pocillopora_acuta_HIv2___RNAseq.g254.t1",272.095403060688,-0.250084219507091,1.03761559302685,0.0030075771112784,0.0152013732824427,"XP_027039627.1","immune"
"356","Pocillopora_acuta_HIv2___RNAseq.g254.t1",272.095403060688,-0.250084219507091,1.03761559302685,0.0030075771112784,0.0152013732824427,"XP_027039629.1","immune"
"357","Pocillopora_acuta_HIv2___RNAseq.g254.t1",272.095403060688,-0.250084219507091,1.03761559302685,0.0030075771112784,0.0152013732824427,"XP_027039630.1","immune"
"358","Pocillopora_acuta_HIv2___RNAseq.g254.t1",272.095403060688,-0.250084219507091,1.03761559302685,0.0030075771112784,0.0152013732824427,"XP_027039631.1","immune"
"359","Pocillopora_acuta_HIv2___RNAseq.g254.t1",272.095403060688,-0.250084219507091,1.03761559302685,0.0030075771112784,0.0152013732824427,"XP_027039632.1","immune"
"360","Pocillopora_acuta_HIv2___RNAseq.g261.t1",436.522015551269,-0.859197401276077,1.51044473398856,5.95084598800631e-06,7.33160446086229e-05,"XP_027039648.1","immune"
"361","Pocillopora_acuta_HIv2___RNAseq.g16231.t1",2393.22060683339,-0.506921652862218,1.01162814279686,0.175160409405573,0.386678901349543,"XP_027039666.1","immune"
"362","Pocillopora_acuta_HIv2___RNAseq.g5580.t1",2566.41810490289,-0.00639901016690741,0.648171642422488,0.972780215957805,0.991424256173456,"XP_027039700.1","calicoblast"
"363","Pocillopora_acuta_HIv2___RNAseq.g5580.t1",2566.41810490289,-0.00639901016690741,0.648171642422488,0.972780215957805,0.991424256173456,"XP_027039701.1","calicoblast"
"364","Pocillopora_acuta_HIv2___RNAseq.g5580.t1",2566.41810490289,-0.00639901016690741,0.648171642422488,0.972780215957805,0.991424256173456,"XP_027039703.1","calicoblast"
"365","Pocillopora_acuta_HIv2___RNAseq.g5580.t1",2566.41810490289,-0.00639901016690741,0.648171642422488,0.972780215957805,0.991424256173456,"XP_027039704.1","calicoblast"
"366","Pocillopora_acuta_HIv2___TS.g8679.t1",382.0523412546,-0.714056520427088,1.30696715550451,0.000116820319193017,0.000946074522288802,"XP_027039714.1","cnidocyte"
"367","Pocillopora_acuta_HIv2___RNAseq.g21859.t1",650.276604932951,-0.46480648207617,1.04580502807796,0.0959393688116459,0.253408880659541,"XP_027039740.1","gastrodermis_symbiont_containing"
"368","Pocillopora_acuta_HIv2___RNAseq.g28433.t1",1413.23025274831,-0.184382673485138,0.949221367840129,0.448419786330048,0.690361233579331,"XP_027039772.1","immune"
"369","Pocillopora_acuta_HIv2___RNAseq.g28463.t1",4882.03861744607,0.619928466884156,0.53453973467836,0.170899844491707,0.380116154194686,"XP_027039775.1","calicoblast"
"370","Pocillopora_acuta_HIv2___RNAseq.g28465.t1",4973.52808285835,0.520669629641865,0.591043644583346,0.275049714706507,0.519729483977583,"XP_027039779.1","immune"
"371","Pocillopora_acuta_HIv2___RNAseq.g28451.t1",35500.3421110759,3.78470047187825,0.824738734621143,4.54496973621685e-08,1.09381767495242e-06,"XP_027039788.1","gastrodermis"
"372","Pocillopora_acuta_HIv2___RNAseq.g19368.t2",1315.60447397793,-1.08779152682076,1.24032121021739,0.0261111684199293,0.0922668853709886,"XP_027039812.1","gastrodermis"
"373","Pocillopora_acuta_HIv2___RNAseq.g19356.t1",6314.77262678047,-0.075642734624104,0.531009307715993,0.854349287908423,0.942955975536578,"XP_027039815.1","calicoblast"
"374","Pocillopora_acuta_HIv2___RNAseq.g9093.t1",4489.42847936995,-0.955066587956919,1.73487380871601,1.66547590427175e-07,3.36444741332214e-06,"XP_027039851.1","immune"
"375","Pocillopora_acuta_HIv2___RNAseq.g9093.t1",4489.42847936995,-0.955066587956919,1.73487380871601,1.66547590427175e-07,3.36444741332214e-06,"XP_027039852.1","immune"
"376","Pocillopora_acuta_HIv2___RNAseq.g9093.t1",4489.42847936995,-0.955066587956919,1.73487380871601,1.66547590427175e-07,3.36444741332214e-06,"XP_027039853.1","immune"
"377","Pocillopora_acuta_HIv2___TS.g23422.t1",2145.01741008166,-0.770094333221337,0.746071827210603,0.124635085352096,0.306907112181762,"XP_027039855.1","immune"
"378","Pocillopora_acuta_HIv2___TS.g13986.t1",301.215740276364,0.614555247618458,1.106493048082,0.19970380685779,0.422915938856673,"XP_027039889.1","calicoblast"
"379","Pocillopora_acuta_HIv2___TS.g13986.t1",301.215740276364,0.614555247618458,1.106493048082,0.19970380685779,0.422915938856673,"XP_027039890.1","calicoblast"
"380","Pocillopora_acuta_HIv2___TS.g13986.t1",301.215740276364,0.614555247618458,1.106493048082,0.19970380685779,0.422915938856673,"XP_027039891.1","calicoblast"
"381","Pocillopora_acuta_HIv2___TS.g13986.t1",301.215740276364,0.614555247618458,1.106493048082,0.19970380685779,0.422915938856673,"XP_027039892.1","calicoblast"
"382","Pocillopora_acuta_HIv2___TS.g13986.t1",301.215740276364,0.614555247618458,1.106493048082,0.19970380685779,0.422915938856673,"XP_027039894.1","calicoblast"
"383","Pocillopora_acuta_HIv2___RNAseq.g8272.t1",6894.88249717275,-0.290128981454441,0.621625216384819,0.523977542486426,0.747289124817569,"XP_027039921.1","calicoblast"
"384","Pocillopora_acuta_HIv2___RNAseq.g11347.t1",1609.42416322706,0.450633664551635,0.730936728974256,0.350780571109896,0.602289907470742,"XP_027039958.1","immune"
"385","Pocillopora_acuta_HIv2___TS.g29511.t1",2267.10159706871,0.228583551988856,0.604202286942548,0.629391628170138,0.820580539918233,"XP_027039991.1","cnidocyte"
"386","Pocillopora_acuta_HIv2___RNAseq.g4288.t1",4736.84994306118,-0.224240412155481,0.56551881207039,0.61440327976551,0.810372198371356,"XP_027040001.1","calicoblast"
"387","Pocillopora_acuta_HIv2___RNAseq.g31342.t1",986.587819692661,-0.352789734727848,0.814602679740488,0.395278056825475,0.641744507119056,"XP_027040043.1","immune"
"388","Pocillopora_acuta_HIv2___RNAseq.g31342.t1",986.587819692661,-0.352789734727848,0.814602679740488,0.395278056825475,0.641744507119056,"XP_027040044.1","immune"
"389","Pocillopora_acuta_HIv2___RNAseq.g31347.t1",3829.18725638947,1.73063444955828,0.642448952930385,0.001241630566982,0.00703169323446656,"XP_027040050.1","gastrodermis"
"390","Pocillopora_acuta_HIv2___TS.g16546.t1b",4459.26812021001,0.548803623961364,0.547517111964652,0.23701593436874,0.473638916096914,"XP_027040058.1","calicoblast"
"391","Pocillopora_acuta_HIv2___RNAseq.g8276.t1",579.755694514519,-10.7215090876389,3.25779288517379,4.89584405150791e-09,1.55976846610155e-07,"XP_027040062.1","immune"
"392","Pocillopora_acuta_HIv2___RNAseq.g8274.t1",1191.52981361767,-0.402117578686837,0.603987553272126,0.389678714149793,0.637108994026906,"XP_027040100.1","immune"
"393","Pocillopora_acuta_HIv2___RNAseq.g2816.t1",1137.99434529145,-0.485837364022812,1.09198323568464,0.0314383485237775,0.107525247824053,"XP_027040113.1","gastrodermis_symbiont_containing"
"394","Pocillopora_acuta_HIv2___RNAseq.g2824.t1",381.29269215012,-0.06976085156316,1.00732295706718,0.0543021071790659,0.165352774365897,"XP_027040122.1","cnidocyte"
"395","Pocillopora_acuta_HIv2___RNAseq.g2824.t1",381.29269215012,-0.06976085156316,1.00732295706718,0.0543021071790659,0.165352774365897,"XP_027040124.1","cnidocyte"
"396","Pocillopora_acuta_HIv2___RNAseq.g2824.t1",381.29269215012,-0.06976085156316,1.00732295706718,0.0543021071790659,0.165352774365897,"XP_027040125.1","cnidocyte"
"397","Pocillopora_acuta_HIv2___RNAseq.g2831.t1",2387.03862417384,0.438322893631094,0.682020628753364,0.365436253363792,0.615274510202997,"XP_027040138.1","calicoblast"
"398","Pocillopora_acuta_HIv2___TS.g9512.t1a",874.878436699894,-0.546824249175266,1.128082410782,0.0113258804234501,0.0461198013639591,"XP_027040141.1","gastrodermis_symbiont_containing"
"399","Pocillopora_acuta_HIv2___RNAseq.g2807.t2",547.04735665688,-0.516711552994187,0.970874633170873,0.210133879899794,0.437005958140994,"XP_027040144.1","epidermis"
"400","Pocillopora_acuta_HIv2___RNAseq.8142_t",420.367767844043,-0.0457106158334811,0.966422788688833,0.711633338637372,0.869507827437447,"XP_027040164.1","gastrodermis_symbiont_containing"
"401","Pocillopora_acuta_HIv2___RNAseq.g8172.t1",727.852251128914,-0.0608142187067052,0.861250260469385,0.862624117409377,0.946158734678792,"XP_027040195.1","cnidocyte"
"402","Pocillopora_acuta_HIv2___RNAseq.g8147.t1",600.470441436244,-0.258877278736341,0.981659818013011,0.185769597140538,0.403086026558768,"XP_027040201.1","gastrodermis"
"403","Pocillopora_acuta_HIv2___RNAseq.g3198.t1",194.07512037947,0.518288773428397,1.17058336726644,0.0160104867517868,0.0616548669802568,"XP_027040242.1","cnidocyte"
"404","Pocillopora_acuta_HIv2___RNAseq.g27542.t1",191.401534555698,-0.536483139849744,1.21790229449823,0.00415912558211592,0.0198933837366815,"XP_027040288.1","cnidocyte"
"405","Pocillopora_acuta_HIv2___RNAseq.g11694.t1",6954.68692875654,0.531495480370588,0.582090410853344,0.261973787201567,0.504176315851773,"XP_027040322.1","immune"
"406","Pocillopora_acuta_HIv2___RNAseq.g31084.t2",2367.8863571203,-0.255018191939598,0.606911002227928,0.579818349324341,0.788061514434464,"XP_027040330.1","immune"
"407","Pocillopora_acuta_HIv2___RNAseq.g31084.t2",2367.8863571203,-0.255018191939598,0.606911002227928,0.579818349324341,0.788061514434464,"XP_027040331.1","immune"
"408","Pocillopora_acuta_HIv2___TS.g311.t1",468.71029192001,-0.113591382297661,0.97116077160654,0.541893925810488,0.761083410978789,"XP_027040341.1","cnidocyte"
"409","Pocillopora_acuta_HIv2___TS.g311.t1",468.71029192001,-0.113591382297661,0.97116077160654,0.541893925810488,0.761083410978789,"XP_027040342.1","cnidocyte"
"410","Pocillopora_acuta_HIv2___TS.g311.t1",468.71029192001,-0.113591382297661,0.97116077160654,0.541893925810488,0.761083410978789,"XP_027040343.1","cnidocyte"
"411","Pocillopora_acuta_HIv2___TS.g296.t1",2135.95017662803,-0.104701014624568,0.854985318302752,0.765070978158903,0.897825002169181,"XP_027040351.1","calicoblast"
"412","Pocillopora_acuta_HIv2___TS.g296.t1",2135.95017662803,-0.104701014624568,0.854985318302752,0.765070978158903,0.897825002169181,"XP_027040352.1","calicoblast"
"413","Pocillopora_acuta_HIv2___RNAseq.g11698.t1",2661.40290250246,1.22475414488522,0.841596946828467,0.0291005531754004,0.101025028098053,"XP_027040353.1","gastrodermis_symbiont_containing"
"414","Pocillopora_acuta_HIv2___RNAseq.g10823.t1",1120.38969159251,-1.00127345527875,0.876007411578319,0.0635500653838339,0.187291153456359,"XP_027040355.1","gastrodermis_symbiont_containing"
"415","Pocillopora_acuta_HIv2___RNAseq.g11731.t1",3775.62559938765,0.0762688811500496,0.605179780862803,0.879509145122645,0.953504426100978,"XP_027040356.1","calicoblast"
"416","Pocillopora_acuta_HIv2___RNAseq.g10823.t1",1120.38969159251,-1.00127345527875,0.876007411578319,0.0635500653838339,0.187291153456359,"XP_027040362.1","gastrodermis_symbiont_containing"
"417","Pocillopora_acuta_HIv2___TS.g317.t1",977.388366752468,-0.342880708851971,0.951276831664664,0.315721695887516,0.564823575673102,"XP_027040381.1","immune"
"418","Pocillopora_acuta_HIv2___RNAseq.g9334.t1",6238.79877234631,-1.87172736135396,0.695723994017379,0.000928676521193222,0.00551411215210951,"XP_027040396.1","gastrodermis_symbiont_containing"
"419","Pocillopora_acuta_HIv2___RNAseq.g9334.t1",6238.79877234631,-1.87172736135396,0.695723994017379,0.000928676521193222,0.00551411215210951,"XP_027040397.1","gastrodermis_symbiont_containing"
"420","Pocillopora_acuta_HIv2___RNAseq.g31075.t1",285.601801032798,-0.285994663245976,1.06096023508332,0.000270069457094842,0.00193284741584354,"XP_027040414.1","cnidocyte"
"421","Pocillopora_acuta_HIv2___RNAseq.g31075.t1",285.601801032798,-0.285994663245976,1.06096023508332,0.000270069457094842,0.00193284741584354,"XP_027040415.1","cnidocyte"
"422","Pocillopora_acuta_HIv2___RNAseq.g31075.t1",285.601801032798,-0.285994663245976,1.06096023508332,0.000270069457094842,0.00193284741584354,"XP_027040416.1","cnidocyte"
"423","Pocillopora_acuta_HIv2___RNAseq.g31082.t1",693.06699519927,-0.301705798884409,1.04560894468366,0.0140928318182114,0.0554814151928714,"XP_027040445.1","cnidocyte"
"424","Pocillopora_acuta_HIv2___RNAseq.g31082.t1",693.06699519927,-0.301705798884409,1.04560894468366,0.0140928318182114,0.0554814151928714,"XP_027040446.1","cnidocyte"
"425","Pocillopora_acuta_HIv2___RNAseq.g27784.t1",1225.13633380496,-0.281055717633272,0.924110062246403,0.390470696719963,0.63739430999064,"XP_027040455.1","cnidocyte"
"426","Pocillopora_acuta_HIv2___RNAseq.g27801.t1",370.485479482773,-0.396802854366946,1.07477565863106,0.00022957272619553,0.00168726621529073,"XP_027040459.1","immune"
"427","Pocillopora_acuta_HIv2___RNAseq.g27801.t1",370.485479482773,-0.396802854366946,1.07477565863106,0.00022957272619553,0.00168726621529073,"XP_027040460.1","immune"
"428","Pocillopora_acuta_HIv2___TS.g10551.t2",2704.16412766037,0.177007896310684,0.647857135939217,0.713169085876749,0.870561031152106,"XP_027040461.1","immune"
"429","Pocillopora_acuta_HIv2___RNAseq.g10856.t1",680.012589743658,0.0676650353182763,0.963720686939203,0.814592769117286,0.92278764562033,"XP_027040477.1","cnidocyte"
"430","Pocillopora_acuta_HIv2___RNAseq.g9122.t1",628.075111285067,-0.00707281324325004,0.985984239730658,0.876656490297473,0.952449446079971,"XP_027040487.1","immune"
"431","Pocillopora_acuta_HIv2___RNAseq.g9122.t1",628.075111285067,-0.00707281324325004,0.985984239730658,0.876656490297473,0.952449446079971,"XP_027040488.1","immune"
"432","Pocillopora_acuta_HIv2___RNAseq.g9122.t1",628.075111285067,-0.00707281324325004,0.985984239730658,0.876656490297473,0.952449446079971,"XP_027040489.1","immune"
"433","Pocillopora_acuta_HIv2___RNAseq.g9118.t1",3898.31463056834,3.52999515361495,2.41940627730262,0.000187263191502979,0.00140851523759703,"XP_027040494.1","gastrodermis"
"434","Pocillopora_acuta_HIv2___RNAseq.g9118.t1",3898.31463056834,3.52999515361495,2.41940627730262,0.000187263191502979,0.00140851523759703,"XP_027040495.1","gastrodermis"
"435","Pocillopora_acuta_HIv2___RNAseq.g9118.t1",3898.31463056834,3.52999515361495,2.41940627730262,0.000187263191502979,0.00140851523759703,"XP_027040496.1","gastrodermis"
"436","Pocillopora_acuta_HIv2___RNAseq.g9118.t1",3898.31463056834,3.52999515361495,2.41940627730262,0.000187263191502979,0.00140851523759703,"XP_027040497.1","gastrodermis"
"437","Pocillopora_acuta_HIv2___RNAseq.g9118.t1",3898.31463056834,3.52999515361495,2.41940627730262,0.000187263191502979,0.00140851523759703,"XP_027040498.1","gastrodermis"
"438","Pocillopora_acuta_HIv2___TS.g24430.t1",3187.41050194123,0.191520861607228,0.628652541881355,0.694948811057128,0.859599002334514,"XP_027040514.1","immune"
"439","Pocillopora_acuta_HIv2___RNAseq.g22982.t1",1962.33810813002,1.23969014506516,0.857599204023788,0.0345962973351401,0.116233127799616,"XP_027040515.1","gastrodermis_symbiont_containing"
"440","Pocillopora_acuta_HIv2___RNAseq.g22969.t1",1968.53160591022,-0.209592299614024,0.586544601667276,0.64286237186883,0.828492036577996,"XP_027040542.1","gastrodermis"
"441","Pocillopora_acuta_HIv2___RNAseq.g22969.t1",1968.53160591022,-0.209592299614024,0.586544601667276,0.64286237186883,0.828492036577996,"XP_027040543.1","gastrodermis"
"442","Pocillopora_acuta_HIv2___RNAseq.g22969.t1",1968.53160591022,-0.209592299614024,0.586544601667276,0.64286237186883,0.828492036577996,"XP_027040544.1","gastrodermis"
"443","Pocillopora_acuta_HIv2___RNAseq.g22988.t1",244.518694466033,0.0327461712257647,1.01241496297912,0.276625690075317,0.521453666264745,"XP_027040546.1","immune"
"444","Pocillopora_acuta_HIv2___RNAseq.g22963.t1",7180.99990237499,0.00405168264094264,0.557394456458505,0.99835390393761,0.999597872528976,"XP_027040562.1","calicoblast"
"445","Pocillopora_acuta_HIv2___RNAseq.g4371.t1",520.012043442812,-0.625217096555076,1.2047319523362,0.00228926833898686,0.0119927480098174,"XP_027040580.1","epidermis"
"446","Pocillopora_acuta_HIv2___RNAseq.g4364.t1",333.521768805022,-0.12112866729557,0.969090205621786,0.512594257659008,0.738540375831426,"XP_027040581.1","immune"
"447","Pocillopora_acuta_HIv2___RNAseq.g4364.t1",333.521768805022,-0.12112866729557,0.969090205621786,0.512594257659008,0.738540375831426,"XP_027040582.1","immune"
"448","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040634.1","calicoblast"
"449","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040635.1","calicoblast"
"450","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040636.1","calicoblast"
"451","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040637.1","calicoblast"
"452","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040638.1","calicoblast"
"453","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040639.1","calicoblast"
"454","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040641.1","calicoblast"
"455","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040642.1","calicoblast"
"456","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040643.1","calicoblast"
"457","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040644.1","calicoblast"
"458","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040645.1","calicoblast"
"459","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040646.1","calicoblast"
"460","Pocillopora_acuta_HIv2___RNAseq.g5260.t1",5319.84725850539,-0.119016851251233,0.589898221325364,0.787676606367039,0.910248240383661,"XP_027040647.1","calicoblast"
"461","Pocillopora_acuta_HIv2___RNAseq.g9188.t1",197.144356425703,-0.168813280060994,1.023113297354,0.000566315999237622,0.0036405309390991,"XP_027040713.1","gastrodermis_symbiont_containing"
"462","Pocillopora_acuta_HIv2___RNAseq.g9955.t1",485.428905626887,-1.9754112710899,2.67288727576601,0.00105828000114881,0.00613505488441541,"XP_027040767.1","immune"
"463","Pocillopora_acuta_HIv2___RNAseq.g9955.t1",485.428905626887,-1.9754112710899,2.67288727576601,0.00105828000114881,0.00613505488441541,"XP_027040768.1","immune"
"464","Pocillopora_acuta_HIv2___RNAseq.g23933.t1",5346.29831127347,1.2551784404021,0.677736334605253,0.0177124082914845,0.0672244223374528,"XP_027040774.1","calicoblast"
"465","Pocillopora_acuta_HIv2___RNAseq.g10435.t2",1048.66539114592,-0.0420380485355238,0.885002615643532,0.891491540781476,0.958202693457923,"XP_027040790.1","gastrodermis_symbiont_containing"
"466","Pocillopora_acuta_HIv2___RNAseq.g19410.t1",332.377015539107,0.630713082052867,1.26759904944097,0.0131097278519385,0.0522079029874556,"XP_027040822.1","immune"
"467","Pocillopora_acuta_HIv2___RNAseq.g19410.t1",332.377015539107,0.630713082052867,1.26759904944097,0.0131097278519385,0.0522079029874556,"XP_027040823.1","immune"
"468","Pocillopora_acuta_HIv2___TS.g29045.t2",1467.07014028107,-0.30292535324147,0.921913682009307,0.411548052472218,0.657168362879021,"XP_027040837.1","immune"
"469","Pocillopora_acuta_HIv2___RNAseq.g9746.t1",717.498751434168,-0.426028420226568,0.658878213978614,0.367320350592642,0.616777519267701,"XP_027040854.1","cnidocyte"
"470","Pocillopora_acuta_HIv2___RNAseq.g9740.t1",1758.75273363843,-0.390177321466642,1.00094525609556,0.202041052060324,0.425622163850935,"XP_027040889.1","gastrodermis_symbiont_containing"
"471","Pocillopora_acuta_HIv2___RNAseq.g7294.t2",829.596846879555,-1.00824665615338,1.33574191384375,0.0324816382468981,0.110596613842546,"XP_027040901.1","immune"
"472","Pocillopora_acuta_HIv2___RNAseq.16666_t",1412.44250961227,0.548313945774607,1.06911288092533,0.109770193791499,0.279860367739511,"XP_027040911.1","gastrodermis_symbiont_containing"
"473","Pocillopora_acuta_HIv2___RNAseq.26419_t",6486.61851542914,0.206166947793474,0.515609082708925,0.60826514266787,0.805523985969613,"XP_027040928.1","gastrodermis"
"474","Pocillopora_acuta_HIv2___RNAseq.26419_t",6486.61851542914,0.206166947793474,0.515609082708925,0.60826514266787,0.805523985969613,"XP_027040929.1","gastrodermis"
"475","Pocillopora_acuta_HIv2___RNAseq.26419_t",6486.61851542914,0.206166947793474,0.515609082708925,0.60826514266787,0.805523985969613,"XP_027040930.1","gastrodermis"
"476","Pocillopora_acuta_HIv2___RNAseq.g18013.t1",322.839303609797,-0.716575466967824,0.765513457699456,0.154607623154507,0.355523793530491,"XP_027040943.1","gastrodermis_symbiont_containing"
"477","Pocillopora_acuta_HIv2___TS.g17830.t1",344.27710835986,0.770440069190221,1.24994029716379,0.040682333523377,0.132588840036531,"XP_027040949.1","calicoblast"
"478","Pocillopora_acuta_HIv2___TS.g17823.t1",1217.95019817659,-0.219664845161173,0.879884859417499,0.577938443435371,0.786831856725264,"XP_027040950.1","epidermis"
"479","Pocillopora_acuta_HIv2___TS.g5010.t1a",648.144223787075,-0.190379721914632,0.950820914382021,0.628723387195111,0.819931031682453,"XP_027040953.1","immune"
"480","Pocillopora_acuta_HIv2___RNAseq.g18117.t1",4044.64039880152,1.29352891512631,1.55242067651039,0.0252467882986869,0.0898105130231694,"XP_027040990.1","gastrodermis_symbiont_containing"
"481","Pocillopora_acuta_HIv2___RNAseq.g18123.t1",2002.50661812281,-1.60750694436502,0.95045983247449,0.00944376945948723,0.0396501252429676,"XP_027040992.1","calicoblast"
"482","Pocillopora_acuta_HIv2___RNAseq.29468_t",724.163324266787,-0.405440592590883,0.936088618743075,0.296967767301062,0.544433798969148,"XP_027041005.1","gastrodermis_symbiont_containing"
"483","Pocillopora_acuta_HIv2___RNAseq.g1876.t1",366.503306091816,-0.401444057917485,1.07228247126266,0.142774912572438,0.337277947390224,"XP_027041029.1","gastrodermis_symbiont_containing"
"484","Pocillopora_acuta_HIv2___RNAseq.g1876.t1",366.503306091816,-0.401444057917485,1.07228247126266,0.142774912572438,0.337277947390224,"XP_027041030.1","gastrodermis_symbiont_containing"
"485","Pocillopora_acuta_HIv2___RNAseq.g1876.t1",366.503306091816,-0.401444057917485,1.07228247126266,0.142774912572438,0.337277947390224,"XP_027041031.1","gastrodermis_symbiont_containing"
"486","Pocillopora_acuta_HIv2___RNAseq.g1896.t1",428.704580352253,-0.0955850593921441,0.995175761169183,0.53587977769785,0.756413106726037,"XP_027041037.1","immune"
"487","Pocillopora_acuta_HIv2___RNAseq.g1899.t1",83.0108566597943,0.078393753073748,1.0012166802255,0.545415946435025,0.763440817239297,"XP_027041040.1","calicoblast"
"488","Pocillopora_acuta_HIv2___RNAseq.g1893.t1c",4475.1929878857,-0.976088663768886,0.821590513284821,0.0660590430909488,0.192831079569623,"XP_027041046.1","immune"
"489","Pocillopora_acuta_HIv2___RNAseq.g1893.t1c",4475.1929878857,-0.976088663768886,0.821590513284821,0.0660590430909488,0.192831079569623,"XP_027041047.1","immune"
"490","Pocillopora_acuta_HIv2___TS.g26913.t2a",772.952553368334,-0.738330420945714,0.703010576895218,0.15119634641299,0.350577741987415,"XP_027041048.1","cnidocyte"
"491","Pocillopora_acuta_HIv2___TS.g26909.t1",252.60490560428,-1.06959524921932,1.61460337558608,0.00511358239212538,0.0237060434999043,"XP_027041052.1","cnidocyte"
"492","Pocillopora_acuta_HIv2___RNAseq.g1847.t1",595.300902733174,-11.0976535345546,3.08274828434864,8.07874644839014e-10,3.39683106481148e-08,"XP_027041083.1","gastrodermis"
"493","Pocillopora_acuta_HIv2___RNAseq.g13868.t1",913.232137979624,-0.0734436445792713,0.924436531894685,0.740821577247018,0.885080892510422,"XP_027041096.1","immune"
"494","Pocillopora_acuta_HIv2___RNAseq.g13867.t1",3469.84543120686,-0.0919067406344819,0.671964627450618,0.832626836511413,0.932490481091837,"XP_027041098.1","cnidocyte"
"495","Pocillopora_acuta_HIv2___RNAseq.g13876.t1",2994.70851419667,-0.286094983768936,0.579418336480002,0.530731520062829,0.751710387795533,"XP_027041112.1","gastrodermis_symbiont_containing"
