"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","Mcap_gene","List"
"711","Pocillopora_acuta_HIv2___RNAseq.g3607.t1",6119.71293825423,0.208796850332764,0.85427264881279,0.586544439515873,0.792950628391212,"Montipora_capitata_HIv3___RNAseq.g24161.t1","epidermis"
"712","Pocillopora_acuta_HIv2___RNAseq.g3641.t1",136.554188869252,-0.26344013680024,1.06980036866274,1.40967303191891e-05,0.000153767049273568,"Montipora_capitata_HIv3___RNAseq.g24177.t1","cnidocyte"
"713","Pocillopora_acuta_HIv2___RNAseq.g3642.t1",198.815214800097,-0.128033700109635,1.00942615015329,0.0471021037345361,0.148718710760157,"Montipora_capitata_HIv3___RNAseq.g24178.t1","cnidocyte"
"714","Pocillopora_acuta_HIv2___RNAseq.g3647.t1",1200.42422580543,0.0219302481274525,0.73697771203776,0.936811809703666,0.976536811102885,"Montipora_capitata_HIv3___RNAseq.g24183.t1","gland"
"715","Pocillopora_acuta_HIv2___RNAseq.g3650.t1",3971.90272043712,-0.741135454603952,0.5465697372525,0.106732386216922,0.274049155202209,"Montipora_capitata_HIv3___RNAseq.g24190.t1","gland"
"716","Pocillopora_acuta_HIv2___RNAseq.g3654.t1",1997.19120269303,0.0900344379487845,0.702637954919957,0.8490058887366,0.940284731383511,"Montipora_capitata_HIv3___RNAseq.g24193.t1","neuron"
"717","Pocillopora_acuta_HIv2___RNAseq.g3656.t1",72.4050393345963,-0.43752597514397,1.13009783250478,0.00543119274671671,0.0249301335884166,"Montipora_capitata_HIv3___RNAseq.g24195.t1","progenitors"
"718","Pocillopora_acuta_HIv2___RNAseq.g3664.t1",411.886401612488,0.632999268891165,1.18580714825849,0.0246051201608081,0.0879171091911877,"Montipora_capitata_HIv3___RNAseq.g24203.t1","progenitors"
"719","Pocillopora_acuta_HIv2___RNAseq.g23028.t1",83.4088288140674,-0.375286893975373,1.07259013760504,0.000955253079107823,0.00563260519209766,"Montipora_capitata_HIv3___RNAseq.g24212.t1","gland"
"720","Pocillopora_acuta_HIv2___TS.g3432.t2",429.533909172935,0.419125245281154,0.743618879523487,0.384987591420236,0.633571569268665,"Montipora_capitata_HIv3___RNAseq.g24229.t1","gastrodermis"
"721","Pocillopora_acuta_HIv2___TS.g3520.t1",274.029962079534,0.0848598500322295,0.874381611274333,0.782528893784305,0.907512661938437,"Montipora_capitata_HIv3___RNAseq.g24263.t1","epidermis"
"722","Pocillopora_acuta_HIv2___TS.g3530.t1",1156.0412141012,0.0833024628223318,0.68869744172702,0.878623181492767,0.953154256139757,"Montipora_capitata_HIv3___RNAseq.g24283.t1","epidermis"
"723","Pocillopora_acuta_HIv2___RNAseq.g3723.t1",703.784720849938,-0.99019633456501,1.78815642288413,2.67396441091951e-07,5.06233262297642e-06,"Montipora_capitata_HIv3___RNAseq.g24296.t1a","neuron"
"724","Pocillopora_acuta_HIv2___RNAseq.g3724.t1",2912.48215599092,-2.08799364488192,0.792800159337887,0.000600713011796401,0.00382762687340226,"Montipora_capitata_HIv3___RNAseq.g24297.t1","gland"
"725","Pocillopora_acuta_HIv2___RNAseq.g23054.t1",1089.05464696807,-0.218939181623031,0.749228222331136,0.624473439734714,0.817040599938752,"Montipora_capitata_HIv3___RNAseq.g24307.t1","gastrodermis_symbiont_containing"
"726","Pocillopora_acuta_HIv2___RNAseq.g3741.t1",229.974031769155,-9.76564994434031,2.96210430380808,1.87010650379067e-08,4.99063108317865e-07,"Montipora_capitata_HIv3___RNAseq.g24308.t1","gastrodermis"
"727","Pocillopora_acuta_HIv2___RNAseq.g3746.t1",1372.87908430224,-0.966910212995674,1.53626168617809,0.00105763493881335,0.00613377375902018,"Montipora_capitata_HIv3___RNAseq.g24313.t1","neuron"
"728","Pocillopora_acuta_HIv2___RNAseq.g3759.t1",1302.13615375447,0.570045132191767,0.997301772044768,0.164762516003121,0.370568345742364,"Montipora_capitata_HIv3___RNAseq.g24322.t1","gland"
"729","Pocillopora_acuta_HIv2___RNAseq.g3807.t1",676.560616680071,0.156533322001763,0.875287058110213,0.625481711488555,0.817472438327501,"Montipora_capitata_HIv3___RNAseq.g24328.t1","gastrodermis"
"730","Pocillopora_acuta_HIv2___TS.g3617.t1",2783.4880904823,0.128485416092421,0.907407698797583,0.742557506820385,0.886076779041248,"Montipora_capitata_HIv3___RNAseq.g24339.t1","immune"
"731","Pocillopora_acuta_HIv2___RNAseq.g3793.t1",7372.58555344218,0.76746749177226,0.541319947686485,0.0945829885790666,0.250925962363833,"Montipora_capitata_HIv3___RNAseq.g24341.t1","gland"
"732","Pocillopora_acuta_HIv2___RNAseq.g3792.t1",161.496613958843,-0.531199467940445,1.21252797150339,0.0773372196623581,0.21737379424725,"Montipora_capitata_HIv3___RNAseq.g24342.t1","gland"
"733","Pocillopora_acuta_HIv2___RNAseq.g3876.t1",2802.58645666234,0.686856398129163,0.568993956164616,0.141214401586494,0.335500181430198,"Montipora_capitata_HIv3___RNAseq.g24400.t1","gland"
"734","Pocillopora_acuta_HIv2___RNAseq.g3876.t1",2802.58645666234,0.686856398129163,0.568993956164616,0.141214401586494,0.335500181430198,"Montipora_capitata_HIv3___RNAseq.g24402.t1","gland"
"735","Pocillopora_acuta_HIv2___TS.g3599.t1",1264.50738023587,-0.687602968420427,1.31103634981997,6.00205161832019e-08,1.37799483503783e-06,"Montipora_capitata_HIv3___RNAseq.g24414.t1","epidermis"
"736","Pocillopora_acuta_HIv2___TS.g13511.t1",117.215829185933,0.0873317488315738,0.956070839969137,0.691418920911314,0.858648859969198,"Montipora_capitata_HIv3___RNAseq.g24418.t1","gastrodermis"
"737","Pocillopora_acuta_HIv2___TS.g13518.t2c",1736.95081804037,-0.829804591885161,0.969935493232037,0.0803965088180874,0.223153925070968,"Montipora_capitata_HIv3___RNAseq.g24426.t1","neuron"
"738","Pocillopora_acuta_HIv2___TS.g13518.t2c",1736.95081804037,-0.829804591885161,0.969935493232037,0.0803965088180874,0.223153925070968,"Montipora_capitata_HIv3___RNAseq.g24429.t2","neuron"
"739","Pocillopora_acuta_HIv2___RNAseq.g9832.t1",846.534720403408,-0.672864508074576,1.21050391928422,0.0210047323899274,0.0771489205911401,"Montipora_capitata_HIv3___RNAseq.g24434.t1b","neuron"
"740","Pocillopora_acuta_HIv2___RNAseq.g9831.t1",4717.83719645646,-0.110999751727149,0.575595962938293,0.803631734855098,0.917677827204095,"Montipora_capitata_HIv3___RNAseq.g24435.t1","gland"
"741","Pocillopora_acuta_HIv2___RNAseq.g22379.t1",898.980258261637,-0.876734551199904,0.920962044777506,0.0870864819011883,0.235795371437437,"Montipora_capitata_HIv3___RNAseq.g24448.t1","gland"
"742","Pocillopora_acuta_HIv2___RNAseq.g22387.t1",139.497229850282,0.133256822407627,1.01366674326595,0.589648399619723,0.794769774680801,"Montipora_capitata_HIv3___RNAseq.g24453.t1","gastrodermis"
"743","Pocillopora_acuta_HIv2___RNAseq.g22393.t1",433.45623339372,0.00873704690779121,0.874467121761876,0.996798833345208,0.998998670844531,"Montipora_capitata_HIv3___RNAseq.g24460.t1","gastrodermis"
"744","Pocillopora_acuta_HIv2___TS.g13708.t1",907.573962392109,-0.6839804262812,1.10960710375307,0.06309683430407,0.186441800076418,"Montipora_capitata_HIv3___RNAseq.g24494.t1","epidermis"
"745","Pocillopora_acuta_HIv2___RNAseq.g22424.t1",426.352829346728,0.136482853327415,0.889016458400468,0.727821381605452,0.878145517479251,"Montipora_capitata_HIv3___RNAseq.g24515.t1","calicoblast"
"746","Pocillopora_acuta_HIv2___RNAseq.g22454.t1",483.852414002171,-0.11329896151384,0.996856092970392,0.342581550793579,0.593567267690265,"Montipora_capitata_HIv3___RNAseq.g24524.t1","gland"
"747","Pocillopora_acuta_HIv2___RNAseq.g22464.t1",8755.6412898571,0.0567354266082521,0.516587566473528,0.902730446321198,0.963267663267414,"Montipora_capitata_HIv3___RNAseq.g24526.t1","gland"
"748","Pocillopora_acuta_HIv2___RNAseq.g3160.t1",3234.1901880819,-0.678297038933724,0.661519381584227,0.169519613625262,0.377882508809969,"Montipora_capitata_HIv3___RNAseq.g2454.t1","progenitors"
"749","Pocillopora_acuta_HIv2___RNAseq.g3885.t1",628.139362769488,-0.230218988014863,0.644817497964316,0.622720866980835,0.815928491712184,"Montipora_capitata_HIv3___RNAseq.g24546.t1","neuron"
"750","Pocillopora_acuta_HIv2___RNAseq.g22487.t1",856.418569128041,-0.701681177698402,1.31093154559882,5.58783165764648e-07,9.56478072144363e-06,"Montipora_capitata_HIv3___RNAseq.g24595.t1","neuron"
"751","Pocillopora_acuta_HIv2___RNAseq.g20170.t1",65.8639879659293,-1.18884364938917,1.70034088348525,0.00532419928025491,0.0245174206907377,"Montipora_capitata_HIv3___RNAseq.g24606.t1","neuron"
"752","Pocillopora_acuta_HIv2___TS.g10198.t2",278.968072165855,-1.30414638725108,2.3870971289624,2.75747325458169e-06,3.76976305805951e-05,"Montipora_capitata_HIv3___RNAseq.g24607.t1","epidermis"
"753","Pocillopora_acuta_HIv2___TS.g3673.t1",4069.23878815984,-0.247836418435923,0.579648147901537,0.598352496523299,0.80025000822734,"Montipora_capitata_HIv3___RNAseq.g24624.t1","gastrodermis"
"754","Pocillopora_acuta_HIv2___RNAseq.g3850.t1",396.631679546983,-0.868507387819336,1.41687202266935,0.022889322098735,0.0828126623003301,"Montipora_capitata_HIv3___RNAseq.g24626.t1","epidermis"
"755","Pocillopora_acuta_HIv2___RNAseq.g3840.t1",611.166561274037,-2.27810595135465,1.43051880317292,0.00198834040524242,0.0106083938109282,"Montipora_capitata_HIv3___RNAseq.g24677.t1","neuron"
"756","Pocillopora_acuta_HIv2___RNAseq.g3840.t1",611.166561274037,-2.27810595135465,1.43051880317292,0.00198834040524242,0.0106083938109282,"Montipora_capitata_HIv3___RNAseq.g24678.t1","progenitors"
"757","Pocillopora_acuta_HIv2___RNAseq.g22347.t1",249.485421827843,-0.20501006139338,0.91941554033306,0.633076133004516,0.822788497419114,"Montipora_capitata_HIv3___RNAseq.g24698.t1","progenitors"
"758","Pocillopora_acuta_HIv2___RNAseq.g28202.t1",2285.1584368848,-1.3318538696491,3.13168218468487,7.84045237564535e-14,1.59724370649767e-11,"Montipora_capitata_HIv3___RNAseq.g24715.t1","epidermis"
"759","Pocillopora_acuta_HIv2___RNAseq.g28202.t1",2285.1584368848,-1.3318538696491,3.13168218468487,7.84045237564535e-14,1.59724370649767e-11,"Montipora_capitata_HIv3___RNAseq.g24720.t1","neuron"
"760","Pocillopora_acuta_HIv2___RNAseq.g28202.t1",2285.1584368848,-1.3318538696491,3.13168218468487,7.84045237564535e-14,1.59724370649767e-11,"Montipora_capitata_HIv3___RNAseq.g24723.t1","neuron"
"761","Pocillopora_acuta_HIv2___RNAseq.g28216.t1",405.777350304497,-0.252254095435378,1.03991999654773,0.000149539954609547,0.00116412588992061,"Montipora_capitata_HIv3___RNAseq.g24731.t1","neuron"
"762","Pocillopora_acuta_HIv2___RNAseq.820_t",2229.99269376669,1.87280077453894,0.670853867163949,0.000720188185698124,0.00444972316016132,"Montipora_capitata_HIv3___RNAseq.g24745.t1","progenitors"
"763","Pocillopora_acuta_HIv2___RNAseq.g28204.t1",2842.31361723754,-0.0159467147024565,0.602389658875805,0.966775973839741,0.988159683811605,"Montipora_capitata_HIv3___RNAseq.g24770.t1b","gastrodermis"
"764","Pocillopora_acuta_HIv2___RNAseq.g9927.t1",343.437887322794,-0.714676332272874,1.10433928188281,0.0716484504145046,0.205131272128938,"Montipora_capitata_HIv3___RNAseq.g24811.t1","gastrodermis"
"765","Pocillopora_acuta_HIv2___RNAseq.g22509.t1",1219.75158996978,5.77032955563383,2.57047315052368,1.78211143760857e-06,2.59059897824828e-05,"Montipora_capitata_HIv3___RNAseq.g24853.t1","gastrodermis"
"766","Pocillopora_acuta_HIv2___RNAseq.g22506.t1",440.091065433978,-0.247808847170719,0.97145466226392,0.257019595918367,0.498863584992386,"Montipora_capitata_HIv3___RNAseq.g24863.t1","progenitors"
"767","Pocillopora_acuta_HIv2___RNAseq.g22484.t1",11038.6140396097,0.314178778233314,0.516323682653881,0.482231512670347,0.716265824529052,"Montipora_capitata_HIv3___RNAseq.g24890.t1","gland"
"768","Pocillopora_acuta_HIv2___RNAseq.g19632.t1",199.949482978846,0.49333766993483,1.1950195346013,0.000591114268170403,0.00377311419894824,"Montipora_capitata_HIv3___RNAseq.g24918.t1","epidermis"
"769","Pocillopora_acuta_HIv2___RNAseq.g22545.t1",27.1621501201473,-0.0744732291683783,1.00551364585627,0.383733457063464,0.632550029642529,"Montipora_capitata_HIv3___RNAseq.g24957.t1","gastrodermis"
"770","Pocillopora_acuta_HIv2___RNAseq.g22535.t1",424.953025732819,-0.0162308660718083,1.00669832243172,0.695286727388428,0.859834749054909,"Montipora_capitata_HIv3___RNAseq.g24963.t1","cnidocyte"
"771","Pocillopora_acuta_HIv2___RNAseq.g22527.t1",411.940995574875,4.08059793182053,2.20461103023023,4.13001123202268e-05,0.000387647517585828,"Montipora_capitata_HIv3___RNAseq.g24972.t1","gastrodermis"
"772","Pocillopora_acuta_HIv2___RNAseq.g22526.t1",114.632825201572,-0.379564844420882,1.09964516046562,0.00116948956958168,0.00668861096655968,"Montipora_capitata_HIv3___RNAseq.g24973.t1","cnidocyte"
"773","Pocillopora_acuta_HIv2___RNAseq.g22524.t1",554.2101718107,-0.629555184684852,1.14316002393765,0.0363090540210727,0.1206308449606,"Montipora_capitata_HIv3___RNAseq.g24975.t1","epidermis"
"774","Pocillopora_acuta_HIv2___RNAseq.g13742.t1",13.6327211588332,-0.331947063412538,0.902627789270944,0.42286570177042,0.666920674998077,"Montipora_capitata_HIv3___RNAseq.g24979.t1","neuron"
"775","Pocillopora_acuta_HIv2___TS.g10198.t2",278.968072165855,-1.30414638725108,2.3870971289624,2.75747325458169e-06,3.76976305805951e-05,"Montipora_capitata_HIv3___RNAseq.g25083.t1","progenitors"
"776","Pocillopora_acuta_HIv2___TS.g10198.t2",278.968072165855,-1.30414638725108,2.3870971289624,2.75747325458169e-06,3.76976305805951e-05,"Montipora_capitata_HIv3___RNAseq.g25096.t1","immune"
"777","Pocillopora_acuta_HIv2___RNAseq.g27407.t1",921.387163565963,-0.0272520314948518,0.749591905850459,0.934994882441144,0.976186336805127,"Montipora_capitata_HIv3___RNAseq.g25159.t1","epidermis"
"778","Pocillopora_acuta_HIv2___RNAseq.g27408.t1",611.819446632457,-0.141850562877444,0.787127316332989,0.731455396044179,0.880282597737381,"Montipora_capitata_HIv3___RNAseq.g25160.t1","epidermis"
"779","Pocillopora_acuta_HIv2___RNAseq.g27410.t1",2863.92808788702,0.264880416703607,0.613995093298628,0.579087596984295,0.787729051328961,"Montipora_capitata_HIv3___RNAseq.g25164.t1","progenitors"
"780","Pocillopora_acuta_HIv2___RNAseq.g27413.t1",680.37379867378,-10.8068541218413,3.41398909371761,7.87278674093778e-09,2.35759808324895e-07,"Montipora_capitata_HIv3___RNAseq.g25167.t1","neuron"
"781","Pocillopora_acuta_HIv2___TS.g10175.t2b",378.746574691473,0.310820426816308,0.864106362348418,0.496883238416777,0.727141358277533,"Montipora_capitata_HIv3___RNAseq.g25169.t1","neuron"
"782","Pocillopora_acuta_HIv2___RNAseq.673_t",1356.35628188467,8.2731520281929,3.51307287679491,5.23731205341391e-09,1.65398431311307e-07,"Montipora_capitata_HIv3___RNAseq.g25185.t1","calicoblast"
"783","Pocillopora_acuta_HIv2___RNAseq.g28108.t1",1823.64225125606,-0.552494252919614,0.670215062398926,0.257077812742302,0.498909631491299,"Montipora_capitata_HIv3___RNAseq.g25262.t1","gland"
"784","Pocillopora_acuta_HIv2___RNAseq.g28109.t1",2232.43567180149,3.93292396230729,2.50382669416444,6.41757571799152e-05,0.00056772975648336,"Montipora_capitata_HIv3___RNAseq.g25263.t1","gastrodermis"
"785","Pocillopora_acuta_HIv2___RNAseq.g27886.t1",1873.93210545385,0.814502861945536,0.772579446955681,0.115483032662673,0.290458163480142,"Montipora_capitata_HIv3___RNAseq.g25314.t1","calicoblast"
"786","Pocillopora_acuta_HIv2___RNAseq.g28180.t1",875.017969568651,-0.213221062540765,0.894924420519921,0.527842456064932,0.75004043640768,"Montipora_capitata_HIv3___RNAseq.g25321.t1","progenitors"
"787","Pocillopora_acuta_HIv2___RNAseq.g9977.t1",438.353594071999,-0.334075672502303,1.05951976761035,0.115533333791427,0.290458163480142,"Montipora_capitata_HIv3___RNAseq.g25357.t2a","calicoblast"
"788","Pocillopora_acuta_HIv2___RNAseq.g3199.t1",691.339383707984,0.964827170678221,1.51499089623563,0.00538946765115541,0.0247785315023242,"Montipora_capitata_HIv3___RNAseq.g2537.t1","progenitors"
"789","Pocillopora_acuta_HIv2___RNAseq.g3198.t1",194.07512037947,0.518288773428397,1.17058336726644,0.0160104867517868,0.0616548669802568,"Montipora_capitata_HIv3___RNAseq.g2538.t1","neuron"
"790","Pocillopora_acuta_HIv2___RNAseq.665_t",411.692398983122,-1.01246311347492,1.77334033083325,4.4580291760241e-06,5.69116804960393e-05,"Montipora_capitata_HIv3___RNAseq.g25447.t1","cnidocyte"
"791","Pocillopora_acuta_HIv2___RNAseq.g28065.t1",882.755549004966,0.810051059723421,1.36038058921137,0.00818734798032358,0.0353286996382459,"Montipora_capitata_HIv3___RNAseq.g25464.t1","gastrodermis"
"792","Pocillopora_acuta_HIv2___RNAseq.g28063.t1",711.816208686803,-0.649302247368125,0.517675444156174,0.142437885364495,0.336857680495758,"Montipora_capitata_HIv3___RNAseq.g25466.t1","gland"
"793","Pocillopora_acuta_HIv2___RNAseq.g3193.t1",337.899805721052,-0.056250718586298,1.00383502489264,0.692159501574553,0.85904909672647,"Montipora_capitata_HIv3___RNAseq.g2548.t1","cnidocyte"
"794","Pocillopora_acuta_HIv2___RNAseq.g28055.t2a",117.153395787633,-0.110215223436302,0.978596729036462,0.531078369028219,0.752057717801464,"Montipora_capitata_HIv3___RNAseq.g25497.t1","gastrodermis"
"795","Pocillopora_acuta_HIv2___RNAseq.g27979.t1",1079.85760999725,-0.475226406637577,0.992884497428973,0.219450626970144,0.450539714036078,"Montipora_capitata_HIv3___RNAseq.g25590.t1","progenitors"
"796","Pocillopora_acuta_HIv2___TS.g10739.t1",1150.30364610903,-0.912114500050658,0.785565204709055,0.0817185378105716,0.225353085012795,"Montipora_capitata_HIv3___RNAseq.g25600.t1","gastrodermis"
"797","Pocillopora_acuta_HIv2___TS.g10734.t1",18637.7105892497,-0.02262646418955,0.499082098396881,0.963322157297504,0.986832858278677,"Montipora_capitata_HIv3___RNAseq.g25607.t1","gland"
"798","Pocillopora_acuta_HIv2___TS.g3739.t1",192.212835202094,-0.171058089054867,0.986177235768469,0.350370044621785,0.601838643065819,"Montipora_capitata_HIv3___RNAseq.g25610.t1","progenitors"
"799","Pocillopora_acuta_HIv2___RNAseq.g27967.t1b",2467.24326772769,0.329560976189166,0.616589215941177,0.489171243081239,0.721755876764974,"Montipora_capitata_HIv3___RNAseq.g25612.t1","gastrodermis"
"800","Pocillopora_acuta_HIv2___RNAseq.g302.t1",726.476463776899,0.404823060905874,0.707411140475627,0.404314915428423,0.650863765916162,"Montipora_capitata_HIv3___RNAseq.g2570.t1","progenitors"
"801","Pocillopora_acuta_HIv2___TS.g10724.t2a",749.429871693608,-0.16063454683825,0.904195959379299,0.615846260559945,0.811549328562477,"Montipora_capitata_HIv3___RNAseq.g25760.t1","gland"
"802","Pocillopora_acuta_HIv2___RNAseq.g16366.t1",3410.4185947434,-0.260153426122786,0.55683460906096,0.563918190670753,0.775733746768389,"Montipora_capitata_HIv3___RNAseq.g25775.t1a","cnidocyte"
"803","Pocillopora_acuta_HIv2___RNAseq.g307.t1",7560.774650571,-0.0861257454627211,0.661161888047827,0.842992569553068,0.937478770651933,"Montipora_capitata_HIv3___RNAseq.g2580.t1","epidermis"
"804","Pocillopora_acuta_HIv2___RNAseq.g27949.t1",975.788396372369,-1.07146926403346,0.945639702440854,0.0491572300284406,0.153698697607299,"Montipora_capitata_HIv3___RNAseq.g25874.t1","epidermis"
"805","Pocillopora_acuta_HIv2___TS.g10628.t2",1144.6132656883,0.261153859367653,0.64370873304538,0.590431213868177,0.795158014654498,"Montipora_capitata_HIv3___RNAseq.g26044.t1","gland"
"806","Pocillopora_acuta_HIv2___RNAseq.g1240.t1",475.114098291797,-0.867096780047489,1.37216463945449,0.00486939563463117,0.0227416656310317,"Montipora_capitata_HIv3___RNAseq.g26166.t1","gastrodermis"
"807","Pocillopora_acuta_HIv2___RNAseq.g1239.t1",1155.76204457354,-2.22889607103658,3.13590697045893,5.85713173488698e-05,0.000522303042006198,"Montipora_capitata_HIv3___RNAseq.g26167.t1","gastrodermis"
"808","Pocillopora_acuta_HIv2___RNAseq.g29789.t1",4341.58734512026,-1.28570587770146,1.51928231924915,0.019695944255786,0.0732910053294801,"Montipora_capitata_HIv3___RNAseq.g26182.t1","gland"
"809","Pocillopora_acuta_HIv2___TS.g14858.t1",432.560846606503,-0.558871653325738,0.992786604810413,0.192534797677326,0.412261038283471,"Montipora_capitata_HIv3___RNAseq.g26209.t1","gland"
"810","Pocillopora_acuta_HIv2___TS.g24673.t1",32.594756028999,-0.274289782424906,0.920563584966214,0.521277545290664,0.74510904388617,"Montipora_capitata_HIv3___RNAseq.g26258.t1","immune"
"811","Pocillopora_acuta_HIv2___TS.g1715.t1",224.507835063985,0.249167227330984,0.927820351648943,0.493161224229731,0.72446515816157,"Montipora_capitata_HIv3___RNAseq.g2640.t1a","gastrodermis"
"812","Pocillopora_acuta_HIv2___RNAseq.g30064.t1",53.5262819567888,0.217861444112331,0.891056756587778,0.542845314473304,0.761489150280465,"Montipora_capitata_HIv3___RNAseq.g26405.t1","gland"
"813","Pocillopora_acuta_HIv2___RNAseq.g30037.t2",604.241119436261,-0.205576618613231,0.937659540667708,0.444393992647827,0.686868423771978,"Montipora_capitata_HIv3___RNAseq.g26424.t1","epidermis"
"814","Pocillopora_acuta_HIv2___TS.g11769.t1",10994.201083776,-0.537452154321969,0.590087841150131,0.255533473933701,0.496712292296337,"Montipora_capitata_HIv3___RNAseq.g26442.t1","neuron"
"815","Pocillopora_acuta_HIv2___RNAseq.g30020.t1",1947.92783748065,-0.177646924079966,0.666354544963592,0.695812027646778,0.860176735737152,"Montipora_capitata_HIv3___RNAseq.g26443.t1","epidermis"
"816","Pocillopora_acuta_HIv2___RNAseq.g30020.t1",1947.92783748065,-0.177646924079966,0.666354544963592,0.695812027646778,0.860176735737152,"Montipora_capitata_HIv3___RNAseq.g26446.t1","epidermis"
"817","Pocillopora_acuta_HIv2___RNAseq.g26487.t1",236.67821901332,0.454464410178368,0.969077224698269,0.272080168889296,0.516316919813013,"Montipora_capitata_HIv3___RNAseq.g26457.t1","gastrodermis"
"818","Pocillopora_acuta_HIv2___RNAseq.g30093.t1",469.238136512552,-0.384736853197075,0.881015072318121,0.354484013806791,0.605486156790437,"Montipora_capitata_HIv3___RNAseq.g26487.t1","gastrodermis"
"819","Pocillopora_acuta_HIv2___TS.g11290.t1",95.6807611831978,-0.278598565418938,1.05847895976056,0.00549563419915638,0.0251865820838396,"Montipora_capitata_HIv3___RNAseq.g2649.t1a","gastrodermis"
"820","Pocillopora_acuta_HIv2___RNAseq.g30104.t1",700.233000546774,-9.79009571334673,1.79067988770514,1.86999497637871e-13,3.18207145156961e-11,"Montipora_capitata_HIv3___RNAseq.g26496.t1","gland"
"821","Pocillopora_acuta_HIv2___TS.g11853.t1",909.616860569181,0.116161506900996,0.545891468054034,0.80066093723719,0.915837073641653,"Montipora_capitata_HIv3___RNAseq.g26497.t1","gland"
"822","Pocillopora_acuta_HIv2___RNAseq.g30210.t1",688.222370251594,0.520610904992209,0.618427709501928,0.283799633173118,0.529866773488574,"Montipora_capitata_HIv3___RNAseq.g26512.t1","gland"
"823","Pocillopora_acuta_HIv2___RNAseq.g22561.t1",226.98442814769,-0.318850339832332,0.801321105837398,0.472335920081303,0.709730599216287,"Montipora_capitata_HIv3___RNAseq.g26527.t1","gland"
"824","Pocillopora_acuta_HIv2___TS.g1715.t1",224.507835063985,0.249167227330984,0.927820351648943,0.493161224229731,0.72446515816157,"Montipora_capitata_HIv3___RNAseq.g2653.t1","gastrodermis"
"825","Pocillopora_acuta_HIv2___TS.g11975.t2",378.126430203753,-0.762353061717955,1.29450208068897,0.00799760152975559,0.0346546760114994,"Montipora_capitata_HIv3___RNAseq.g26531.t1","gastrodermis"
"826","Pocillopora_acuta_HIv2___RNAseq.g22568.t1",76.1090172513078,-0.144464657681801,0.97608060901072,0.7520897668867,0.891073590125265,"Montipora_capitata_HIv3___RNAseq.g26534.t1","neuron"
"827","Pocillopora_acuta_HIv2___RNAseq.g29923.t1",573.685233975397,0.0481017801175816,0.95828802018308,0.871618733256773,0.949769848164727,"Montipora_capitata_HIv3___RNAseq.g26604.t1b","gastrodermis"
"828","Pocillopora_acuta_HIv2___RNAseq.g29918.t1",1856.08396754603,0.328660654251738,0.622543503329896,0.496786227576527,0.727141358277533,"Montipora_capitata_HIv3___RNAseq.g26612.t1","epidermis"
"829","Pocillopora_acuta_HIv2___RNAseq.g29809.t1",588.203623312229,-0.0697609629616286,0.989671022104527,0.556687058850925,0.771118016555765,"Montipora_capitata_HIv3___RNAseq.g26635.t1","progenitors"
"830","Pocillopora_acuta_HIv2___RNAseq.g29808.t1",1566.89402292096,0.298523011469531,0.950292811272303,0.423741837862552,0.667977512130438,"Montipora_capitata_HIv3___RNAseq.g26639.t1","progenitors"
"831","Pocillopora_acuta_HIv2___RNAseq.g29851.t1",11508.4811351926,0.370950302138198,0.504693655207136,0.39795080906744,0.644059584016052,"Montipora_capitata_HIv3___RNAseq.g26679.t1","gland"
"832","Pocillopora_acuta_HIv2___RNAseq.g29965.t1",300.575974368029,-0.154309123341278,0.975906249006387,0.376970400183142,0.62607645748639,"Montipora_capitata_HIv3___RNAseq.g26687.t1","progenitors"
"833","Pocillopora_acuta_HIv2___TS.g11718.t1",2065.38494268133,-0.0379813101986586,0.638406932011201,0.925484312251462,0.97201946326552,"Montipora_capitata_HIv3___RNAseq.g26692.t1","immune"
"834","Pocillopora_acuta_HIv2___TS.g11720.t2",1629.33926713183,0.38273154670139,1.00410370221329,0.254851298138557,0.495986164730368,"Montipora_capitata_HIv3___RNAseq.g26694.t2","progenitors"
"835","Pocillopora_acuta_HIv2___TS.g11734.t2",170.584165151553,0.00978589946726333,1.01409332651552,0.766089298877326,0.89863650206786,"Montipora_capitata_HIv3___RNAseq.g26716.t1","progenitors"
"836","Pocillopora_acuta_HIv2___TS.g11706.t3",4833.17911150733,0.217178722636687,0.54019490866538,0.632350968113171,0.822378475675229,"Montipora_capitata_HIv3___RNAseq.g26720.t1","epidermis"
"837","Pocillopora_acuta_HIv2___RNAseq.g29900.t1",6441.08832715752,-0.16393144315136,0.571940164901444,0.712733713712243,0.870176452699746,"Montipora_capitata_HIv3___RNAseq.g26721.t1","gland"
"838","Pocillopora_acuta_HIv2___RNAseq.g29901.t1",1487.06604125152,-0.966003416223002,0.817417048363443,0.0690009287256507,0.199486194900622,"Montipora_capitata_HIv3___RNAseq.g26722.t1","neuron"
"839","Pocillopora_acuta_HIv2___RNAseq.g29896.t1",955.355339975119,-0.590027234933327,0.807386547877266,0.21368576523989,0.442420685432261,"Montipora_capitata_HIv3___RNAseq.g26738.t2","progenitors"
"840","Pocillopora_acuta_HIv2___RNAseq.g29895.t1",397.987178506803,3.12444280612761,1.19980580838818,0.000415785139729945,0.00280238409182382,"Montipora_capitata_HIv3___RNAseq.g26741.t1","gastrodermis"
