"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","Pcomp_gene","List"
"1382","Pocillopora_acuta_HIv2___RNAseq.g21880.t1",246.366634875874,0.914429202036549,0.987825734231331,0.0732996220856248,0.208046651068775,"Porites_compressa_HIv1___RNAseq.g19187.t1","immune"
"1383","Pocillopora_acuta_HIv2___RNAseq.g21880.t1",246.366634875874,0.914429202036549,0.987825734231331,0.0732996220856248,0.208046651068775,"Porites_compressa_HIv1___RNAseq.g19195.t1","gastrodermis"
"1384","Pocillopora_acuta_HIv2___RNAseq.g18745.t1",101.228701079903,-0.417535720775329,0.975066534921392,0.216584628680394,0.44663245925766,"Porites_compressa_HIv1___RNAseq.g19200.t1","gastrodermis_symbiont_containing"
"1385","Pocillopora_acuta_HIv2___RNAseq.g18746.t2",69.9395824764047,-0.747750402425392,1.06673205898695,0.111693237211442,0.283376773026888,"Porites_compressa_HIv1___RNAseq.g19201.t1","gastrodermis"
"1386","Pocillopora_acuta_HIv2___RNAseq.g16243.t1",22.4546540485111,-0.629072014310402,1.29443740432654,0.00171374117103991,0.00931862868342903,"Porites_compressa_HIv1___RNAseq.g19207.t1","calicoblast"
"1387","Pocillopora_acuta_HIv2___RNAseq.g16247.t1",174.803789163988,0.0825665131155466,0.967908148843214,0.647782245156806,0.832069908084707,"Porites_compressa_HIv1___RNAseq.g19215.t1","neuron"
"1388","Pocillopora_acuta_HIv2___RNAseq.g16248.t1",333.922234912834,-0.597614071262182,1.20351214874321,1.88401492580859e-05,0.00019718083854483,"Porites_compressa_HIv1___RNAseq.g19216.t1a","immune"
"1389","Pocillopora_acuta_HIv2___RNAseq.g16249.t2",820.608966894604,-0.702593459067821,1.29052009861991,0.00014773332791302,0.00115169767471072,"Porites_compressa_HIv1___RNAseq.g19217.t1","gastrodermis"
"1390","Pocillopora_acuta_HIv2___RNAseq.g16253.t1",4198.37050862845,-0.427869077298712,0.612440048385375,0.359909825064444,0.61007098438206,"Porites_compressa_HIv1___RNAseq.g19222.t1","calicoblast"
"1391","Pocillopora_acuta_HIv2___TS.g26377.t1",5664.10263438972,0.142030096927713,0.569729979362265,0.764894342709866,0.8977143600256,"Porites_compressa_HIv1___RNAseq.g19228.t1","cnidocyte"
"1392","Pocillopora_acuta_HIv2___RNAseq.g16162.t1",1084.49910428811,-1.18093212800683,2.25313149339657,2.97818982198261e-05,0.000292126840759021,"Porites_compressa_HIv1___RNAseq.g19254.t1","gastrodermis_symbiont_containing"
"1393","Pocillopora_acuta_HIv2___RNAseq.g16162.t1",1084.49910428811,-1.18093212800683,2.25313149339657,2.97818982198261e-05,0.000292126840759021,"Porites_compressa_HIv1___RNAseq.g19261.t1","digestive filaments"
"1394","Pocillopora_acuta_HIv2___RNAseq.g16162.t1",1084.49910428811,-1.18093212800683,2.25313149339657,2.97818982198261e-05,0.000292126840759021,"Porites_compressa_HIv1___RNAseq.g19266.t1","gastrodermis_symbiont_containing"
"1395","Pocillopora_acuta_HIv2___RNAseq.g16162.t1",1084.49910428811,-1.18093212800683,2.25313149339657,2.97818982198261e-05,0.000292126840759021,"Porites_compressa_HIv1___RNAseq.g19268.t1","calicoblast"
"1396","Pocillopora_acuta_HIv2___RNAseq.g16155.t1",966.06124785226,0.0390136049758055,0.755034591266493,0.939162267455066,0.977018669234469,"Porites_compressa_HIv1___RNAseq.g19270.t1","gastrodermis"
"1397","Pocillopora_acuta_HIv2___RNAseq.g16154.t1a",910.399746706497,-0.831022690545724,1.20062857726319,0.0639499215856625,0.188002371100614,"Porites_compressa_HIv1___RNAseq.g19271.t1","immune"
"1398","Pocillopora_acuta_HIv2___RNAseq.g3792.t1",161.496613958843,-0.531199467940445,1.21252797150339,0.0773372196623581,0.21737379424725,"Porites_compressa_HIv1___RNAseq.g19275.t1","gland"
"1399","Pocillopora_acuta_HIv2___RNAseq.g3793.t1",7372.58555344218,0.76746749177226,0.541319947686485,0.0945829885790666,0.250925962363833,"Porites_compressa_HIv1___RNAseq.g19276.t1","gastrodermis"
"1400","Pocillopora_acuta_HIv2___TS.g3621.t2",187.084111465475,0.337220685127347,1.03366938246061,0.315975227237612,0.564997612407568,"Porites_compressa_HIv1___RNAseq.g19280.t1","calicoblast"
"1401","Pocillopora_acuta_HIv2___RNAseq.g3804.t1",19442.9521268327,0.289601023451466,0.498306535807833,0.502187171363503,0.731168227139561,"Porites_compressa_HIv1___RNAseq.g19283.t1","calicoblast"
"1402","Pocillopora_acuta_HIv2___RNAseq.g26791.t2",54.9883183891805,-0.580648440832656,1.17862736228338,0.0033195225491378,0.0164938420304806,"Porites_compressa_HIv1___RNAseq.g19284.t1","cnidocyte"
"1403","Pocillopora_acuta_HIv2___RNAseq.g3807.t1",676.560616680071,0.156533322001763,0.875287058110213,0.625481711488555,0.817472438327501,"Porites_compressa_HIv1___RNAseq.g19287.t1","gastrodermis"
"1404","Pocillopora_acuta_HIv2___TS.g3574.t1",13.7007545754434,-0.237364199454123,1.04310867246991,0.0902922156871791,0.24229807192938,"Porites_compressa_HIv1___RNAseq.g19296.t1","calicoblast"
"1405","Pocillopora_acuta_HIv2___RNAseq.g3748.t1",910.177084879171,-0.234431821482319,0.86194789567504,0.559137322965514,0.773022580708583,"Porites_compressa_HIv1___RNAseq.g19302.t1","gastrodermis_symbiont_containing"
"1406","Pocillopora_acuta_HIv2___RNAseq.g3747.t1",38.6048203961722,-0.281763529359762,0.864294576575461,0.514791754645581,0.739989238220648,"Porites_compressa_HIv1___RNAseq.g19303.t1","neuron"
"1407","Pocillopora_acuta_HIv2___RNAseq.g3746.t1",1372.87908430224,-0.966910212995674,1.53626168617809,0.00105763493881335,0.00613377375902018,"Porites_compressa_HIv1___RNAseq.g19304.t1","neuron"
"1408","Pocillopora_acuta_HIv2___RNAseq.g3742.t1",8930.55830879038,-0.394886693281745,0.667180548636457,0.401536591017422,0.647688775786327,"Porites_compressa_HIv1___RNAseq.g19306.t1a","gastrodermis"
"1409","Pocillopora_acuta_HIv2___RNAseq.g3743.t1",1180.333072061,-1.69864978033702,1.71197786420788,0.00917057697133789,0.0386602230584177,"Porites_compressa_HIv1___RNAseq.g19306.t1c","gastrodermis"
"1410","Pocillopora_acuta_HIv2___RNAseq.g3742.t1",8930.55830879038,-0.394886693281745,0.667180548636457,0.401536591017422,0.647688775786327,"Porites_compressa_HIv1___RNAseq.g19307.t1","gastrodermis"
"1411","Pocillopora_acuta_HIv2___RNAseq.g13694.t1",937.688708670723,-1.51028002625135,1.49575955921635,0.0151387378118142,0.0589253777475997,"Porites_compressa_HIv1___RNAseq.g1933.t1","calicoblast"
"1412","Pocillopora_acuta_HIv2___RNAseq.g27126.t1",4811.4584979593,-0.00207319908151555,0.524472186919047,0.990899438373489,0.99657031670488,"Porites_compressa_HIv1___RNAseq.g19345.t1","gastrodermis"
"1413","Pocillopora_acuta_HIv2___RNAseq.g27218.t1",2558.22673822408,-0.00532912809671828,0.63271751895563,0.981556320570171,0.993577620598149,"Porites_compressa_HIv1___RNAseq.g19350.t1","gastrodermis"
"1414","Pocillopora_acuta_HIv2___RNAseq.g27206.t1",1311.00459748368,-1.74748947033634,1.84899921014233,0.00169643825662974,0.00923843484333303,"Porites_compressa_HIv1___RNAseq.g19354.t1","immune"
"1415","Pocillopora_acuta_HIv2___RNAseq.g27209.t1",284.55292772011,-9.64349135166027,2.96871863696347,1.78000881078117e-08,4.80336705954083e-07,"Porites_compressa_HIv1___RNAseq.g19359.t1","neuron"
"1416","Pocillopora_acuta_HIv2___TS.g12149.t1",1461.57139100357,0.164462964975658,0.935024489206835,0.589790436310411,0.794813087747487,"Porites_compressa_HIv1___RNAseq.g1941.t1","gastrodermis"
"1417","Pocillopora_acuta_HIv2___RNAseq.g15036.t2",215.571648799652,-5.70683323920743,3.3677387121369,1.44824654748772e-05,0.000157145071739402,"Porites_compressa_HIv1___RNAseq.g19433.t1","cnidocyte"
"1418","Pocillopora_acuta_HIv2___RNAseq.g12244.t1",1852.87718579934,0.426080179194667,0.979681715198002,0.259912032264407,0.501650338226899,"Porites_compressa_HIv1___RNAseq.g19452.t1","calicoblast"
"1419","Pocillopora_acuta_HIv2___RNAseq.g12241.t1",943.983720595901,0.24103134028968,0.929927227503943,0.499272885635731,0.72914812377173,"Porites_compressa_HIv1___RNAseq.g19454.t1","gastrodermis"
"1420","Pocillopora_acuta_HIv2___TS.g3218.t1",667.006638835375,4.06986189542241,2.49472410415795,7.25335756413482e-05,0.000632003396431603,"Porites_compressa_HIv1___RNAseq.g19459.t1","calicoblast"
"1421","Pocillopora_acuta_HIv2___RNAseq.5580_t",112.770691818623,0.0571382863566414,0.995363017136856,0.538285687188995,0.758365560569808,"Porites_compressa_HIv1___RNAseq.g1946.t1","epidermis"
"1422","Pocillopora_acuta_HIv2___RNAseq.21243_t",439.968480386795,-0.629967974349234,1.23893176775941,2.97819320760594e-06,4.00712433068021e-05,"Porites_compressa_HIv1___RNAseq.g19476.t1","neuron"
"1423","Pocillopora_acuta_HIv2___RNAseq.g12300.t1",992.281620229922,-0.0315289856997015,0.615560282089469,0.935892818633688,0.976255136933338,"Porites_compressa_HIv1___RNAseq.g19521.t1","gastrodermis"
"1424","Pocillopora_acuta_HIv2___RNAseq.g12310.t1",4607.27679468792,-0.0494375690455501,0.516677946766185,0.909387944249832,0.96603751551201,"Porites_compressa_HIv1___RNAseq.g19526.t1","calicoblast"
"1425","Pocillopora_acuta_HIv2___RNAseq.g3358.t1",374.960943940345,-0.52204889801048,1.15082967211355,6.01708580229017e-06,7.38455152171618e-05,"Porites_compressa_HIv1___RNAseq.g19535.t1","gland"
"1426","Pocillopora_acuta_HIv2___RNAseq.g3358.t1",374.960943940345,-0.52204889801048,1.15082967211355,6.01708580229017e-06,7.38455152171618e-05,"Porites_compressa_HIv1___RNAseq.g19539.t1","gland"
"1427","Pocillopora_acuta_HIv2___TS.g2251.t1",537.805146508717,-0.506613335861674,1.09760609424704,0.0469784119540103,0.14849120421827,"Porites_compressa_HIv1___RNAseq.g19540.t1a","epidermis"
"1428","Pocillopora_acuta_HIv2___RNAseq.g3358.t1",374.960943940345,-0.52204889801048,1.15082967211355,6.01708580229017e-06,7.38455152171618e-05,"Porites_compressa_HIv1___RNAseq.g19542.t1","gland"
"1429","Pocillopora_acuta_HIv2___TS.g2252.t1",179.071040286739,-0.589494737740976,1.20010644712356,8.34552531609088e-05,0.00071173159299492,"Porites_compressa_HIv1___RNAseq.g19548.t1","digestive filaments"
"1430","Pocillopora_acuta_HIv2___TS.g563.t1",169.29698820035,-0.791457260058413,1.49521314204708,3.78358754038343e-06,4.9525620076114e-05,"Porites_compressa_HIv1___RNAseq.g19553.t1a","immune"
"1431","Pocillopora_acuta_HIv2___TS.g2252.t1",179.071040286739,-0.589494737740976,1.20010644712356,8.34552531609088e-05,0.00071173159299492,"Porites_compressa_HIv1___RNAseq.g19553.t1b","immune"
"1432","Pocillopora_acuta_HIv2___RNAseq.g21289.t1",1218.58025015622,-0.199519171501558,0.605306261219208,0.664401592773361,0.842604527652248,"Porites_compressa_HIv1___RNAseq.g19569.t1","gland"
"1433","Pocillopora_acuta_HIv2___RNAseq.g21279.t1",242.904202801117,0.351176440959254,1.10276397114013,0.0167302797085973,0.0639668955075738,"Porites_compressa_HIv1___RNAseq.g19574.t1","gastrodermis"
"1434","Pocillopora_acuta_HIv2___TS.g18814.t1",407.539228353006,-10.3698143493609,2.78429406424173,4.82740011381067e-10,2.19570802660872e-08,"Porites_compressa_HIv1___RNAseq.g19598.t1","epidermis"
"1435","Pocillopora_acuta_HIv2___TS.g18814.t1",407.539228353006,-10.3698143493609,2.78429406424173,4.82740011381067e-10,2.19570802660872e-08,"Porites_compressa_HIv1___RNAseq.g19599.t1","epidermis"
"1436","Pocillopora_acuta_HIv2___TS.g19047.t1",200.44309915753,-0.224326170241702,0.946508056159519,0.579404753546422,0.788049883515702,"Porites_compressa_HIv1___RNAseq.g19608.t1","gastrodermis"
"1437","Pocillopora_acuta_HIv2___RNAseq.14013_t",538.212140215812,-0.586537920286349,1.12598953977526,0.0406290842314603,0.132504864560055,"Porites_compressa_HIv1___RNAseq.g19609.t1","immune"
"1438","Pocillopora_acuta_HIv2___RNAseq.g1519.t1",221.393758698398,-0.184748597000306,1.00377735222158,0.305881271665228,0.554349920231281,"Porites_compressa_HIv1___RNAseq.g1961.t1","calicoblast"
"1439","Pocillopora_acuta_HIv2___RNAseq.g21258.t1",1148.63281151007,-0.842800916360892,1.42482351908679,0.000202684748326813,0.00150881739567628,"Porites_compressa_HIv1___RNAseq.g19612.t1","neuron"
"1440","Pocillopora_acuta_HIv2___RNAseq.g21256.t1",746.806355874271,0.492103549949702,0.750636909192497,0.305250586597035,0.553953223234029,"Porites_compressa_HIv1___RNAseq.g19614.t1a","immune"
"1441","Pocillopora_acuta_HIv2___RNAseq.g9782.t1",1871.08606528599,0.23548974364603,0.494702400146783,0.587056379252737,0.793271998272757,"Porites_compressa_HIv1___RNAseq.g19630.t1","gland"
"1442","Pocillopora_acuta_HIv2___RNAseq.g7348.t1",3924.78269379852,0.311001105817742,0.510211924788675,0.483185376374196,0.716930817545357,"Porites_compressa_HIv1___RNAseq.g19633.t1","immune"
"1443","Pocillopora_acuta_HIv2___RNAseq.g21247.t1",955.449293254627,0.838409450977816,0.89101771125794,0.103278770530186,0.267626213007513,"Porites_compressa_HIv1___RNAseq.g19640.t1","gastrodermis"
"1444","Pocillopora_acuta_HIv2___RNAseq.g12147.t2",1052.76487689065,-0.132328995180922,0.968576606019465,0.404434331312785,0.650942507590473,"Porites_compressa_HIv1___RNAseq.g19656.t2","calicoblast"
"1445","Pocillopora_acuta_HIv2___RNAseq.g12136.t1",632.670818384186,0.236112656734456,0.981257230017007,0.422471118730096,0.666834440727496,"Porites_compressa_HIv1___RNAseq.g19665.t1","gastrodermis"
"1446","Pocillopora_acuta_HIv2___TS.g17329.t1",855.169186424318,0.51611055947073,0.809394605051877,0.26962970422409,0.513215428595504,"Porites_compressa_HIv1___RNAseq.g19669.t2","gastrodermis"
"1447","Pocillopora_acuta_HIv2___TS.g3099.t1",803.404343024581,0.226727411620768,0.795489097651682,0.602148923332859,0.80220226982437,"Porites_compressa_HIv1___RNAseq.g19687.t1","immune"
"1448","Pocillopora_acuta_HIv2___RNAseq.g12125.t1",12.8470273644017,-0.054717457543489,0.917493195117718,0.93003614456473,0.97417344773746,"Porites_compressa_HIv1___RNAseq.g19690.t1","gland"
"1449","Pocillopora_acuta_HIv2___TS.g3085.t1b",999.378118646601,0.339341808994257,1.0856142317354,0.0223730867620694,0.0813894182410896,"Porites_compressa_HIv1___RNAseq.g19712.t1","calicoblast"
"1450","Pocillopora_acuta_HIv2___RNAseq.g12115.t1",238.615884202611,-8.2880067366248,3.5863162260099,2.5819519958809e-07,4.92033645170242e-06,"Porites_compressa_HIv1___RNAseq.g19716.t1","immune"
"1451","Pocillopora_acuta_HIv2___RNAseq.g12102.t1",518.13681957743,-0.355599053520877,0.905694989149982,0.39079200405976,0.637610326759207,"Porites_compressa_HIv1___RNAseq.g19733.t2","immune"
"1452","Pocillopora_acuta_HIv2___RNAseq.g11609.t1",9936.42269936508,0.16401872282599,0.595328897437434,0.729301857117487,0.879509634068306,"Porites_compressa_HIv1___RNAseq.g19734.t1","gastrodermis"
"1453","Pocillopora_acuta_HIv2___RNAseq.g11609.t1",9936.42269936508,0.16401872282599,0.595328897437434,0.729301857117487,0.879509634068306,"Porites_compressa_HIv1___RNAseq.g19735.t1","calicoblast"
"1454","Pocillopora_acuta_HIv2___RNAseq.g12100.t1",3822.0836240487,1.01651193868896,0.774059648334836,0.0580223528236809,0.174658753640316,"Porites_compressa_HIv1___RNAseq.g19739.t1","gastrodermis_symbiont_containing"
"1455","Pocillopora_acuta_HIv2___RNAseq.g12094.t1",1221.14976607091,0.146173535137663,0.552687121471507,0.753979048546535,0.892069771630027,"Porites_compressa_HIv1___RNAseq.g19745.t1","calicoblast"
"1456","Pocillopora_acuta_HIv2___RNAseq.g25423.t1",779.274489137532,0.928435172934119,1.20645915493379,0.0295509213387151,0.102254671350042,"Porites_compressa_HIv1___RNAseq.g19762.t1","calicoblast"
"1457","Pocillopora_acuta_HIv2___RNAseq.g25425.t1",1031.30408601191,-0.616934946607025,0.655193692403546,0.207808061109826,0.434103956656921,"Porites_compressa_HIv1___RNAseq.g19770.t1","gastrodermis_symbiont_containing"
"1458","Pocillopora_acuta_HIv2___RNAseq.g25426.t1",1532.34369150286,-0.608920775567674,0.601417996791252,0.201435434294425,0.424896959994868,"Porites_compressa_HIv1___RNAseq.g19771.t1","gastrodermis"
"1459","Pocillopora_acuta_HIv2___RNAseq.g17797.t1",30.7327015940424,-1.08134689853183,1.45943269297311,0.0155544435205289,0.0602677393734074,"Porites_compressa_HIv1___RNAseq.g19797.t1","gastrodermis_symbiont_containing"
"1460","Pocillopora_acuta_HIv2___RNAseq.g25458.t1",285.361323981426,-7.29982340262003,5.82601759701101,3.7092864977221e-05,0.000352272619192728,"Porites_compressa_HIv1___RNAseq.g19805.t1","gland"
"1461","Pocillopora_acuta_HIv2___RNAseq.g8527.t1",148.050517392973,0.0841375395549695,0.926654398259418,0.749788979155003,0.889440481792665,"Porites_compressa_HIv1___RNAseq.g19895.t1","epidermis"
"1462","Pocillopora_acuta_HIv2___TS.g23369.t3",60.584187333333,0.297441044933025,0.959672897858711,0.460257550908261,0.701071824728179,"Porites_compressa_HIv1___RNAseq.g19908.t1","immune"
"1463","Pocillopora_acuta_HIv2___RNAseq.g8527.t1",148.050517392973,0.0841375395549695,0.926654398259418,0.749788979155003,0.889440481792665,"Porites_compressa_HIv1___RNAseq.g19913.t1","epidermis"
"1464","Pocillopora_acuta_HIv2___RNAseq.g25370.t1",4413.08411163698,0.329031264158741,0.572237430664802,0.480749074107263,0.715754462983782,"Porites_compressa_HIv1___RNAseq.g19919.t1","neuron"
"1465","Pocillopora_acuta_HIv2___RNAseq.g25363.t1a",752.585575369203,-0.0977683403306745,1.01827162726646,8.22192570418139e-05,0.000701604326756811,"Porites_compressa_HIv1___RNAseq.g19928.t1","gland"
"1466","Pocillopora_acuta_HIv2___TS.g21759.t1",467.757526095493,-0.541916019848605,1.05439218170661,0.0646088166022433,0.189598990247244,"Porites_compressa_HIv1___RNAseq.g19939.t1","epidermis"
"1467","Pocillopora_acuta_HIv2___RNAseq.g25351.t1",48599.9596373917,2.50537894086459,0.65434172119363,9.91457932083311e-06,0.000113273677169455,"Porites_compressa_HIv1___RNAseq.g19960.t1","gastrodermis"
"1468","Pocillopora_acuta_HIv2___RNAseq.g14330.t3",2168.32101516159,-16.5174777038239,3.9256044314038,6.66109003173888e-19,1.60576677031785e-15,"Porites_compressa_HIv1___RNAseq.g19978.t1","immune"
"1469","Pocillopora_acuta_HIv2___RNAseq.g16382.t1",984.089407949953,-0.0626833064319869,0.542276635362437,0.87774324628687,0.952970326228554,"Porites_compressa_HIv1___RNAseq.g19993.t1","calicoblast"
"1470","Pocillopora_acuta_HIv2___RNAseq.13026_t",123.729474042855,-0.999189114631992,1.86119387615963,8.61075599660932e-06,0.000100440302205611,"Porites_compressa_HIv1___RNAseq.g19998.t1","immune"
"1471","Pocillopora_acuta_HIv2___RNAseq.13026_t",123.729474042855,-0.999189114631992,1.86119387615963,8.61075599660932e-06,0.000100440302205611,"Porites_compressa_HIv1___RNAseq.g19999.t1","gland"
"1472","Pocillopora_acuta_HIv2___RNAseq.13026_t",123.729474042855,-0.999189114631992,1.86119387615963,8.61075599660932e-06,0.000100440302205611,"Porites_compressa_HIv1___RNAseq.g20000.t1","immune"
"1473","Pocillopora_acuta_HIv2___RNAseq.13026_t",123.729474042855,-0.999189114631992,1.86119387615963,8.61075599660932e-06,0.000100440302205611,"Porites_compressa_HIv1___RNAseq.g20002.t1","gland"
"1474","Pocillopora_acuta_HIv2___RNAseq.g29539.t1",4459.14029207164,-10.1825247936247,4.40508550940885,3.35183545493173e-12,3.53875532993668e-10,"Porites_compressa_HIv1___RNAseq.g20008.t1","immune"
"1475","Pocillopora_acuta_HIv2___RNAseq.g16397.t1",78.5972390920492,-0.429992113124346,1.14836649031798,5.25953280934404e-06,6.56375173031512e-05,"Porites_compressa_HIv1___RNAseq.g20018.t1","gastrodermis_symbiont_containing"
"1476","Pocillopora_acuta_HIv2___RNAseq.g17530.t1",11813.2798521057,0.142802930358784,0.473727582087351,0.737622993091879,0.883852122614608,"Porites_compressa_HIv1___RNAseq.g20034.t1","gastrodermis"
"1477","Pocillopora_acuta_HIv2___RNAseq.g17529.t2",28062.1072838211,0.387282123711887,0.482090855300216,0.36557447045662,0.615274510202997,"Porites_compressa_HIv1___RNAseq.g20036.t1","gastrodermis"
"1478","Pocillopora_acuta_HIv2___RNAseq.g17515.t1",377.376603997599,0.0911942425069571,0.82401249866079,0.814914301073565,0.922969773254981,"Porites_compressa_HIv1___RNAseq.g20050.t1","gastrodermis"
"1479","Pocillopora_acuta_HIv2___RNAseq.6942_t",1070.86015112357,-11.0278905109294,3.43048903693868,1.2364600590439e-08,3.50669770470803e-07,"Porites_compressa_HIv1___RNAseq.g20051.t1","gastrodermis_symbiont_containing"
"1480","Pocillopora_acuta_HIv2___RNAseq.g17508.t1a",14494.0707795438,0.240237644127699,0.483391642491133,0.567486381416995,0.778541486124499,"Porites_compressa_HIv1___RNAseq.g20054.t1","calicoblast"
"1481","Pocillopora_acuta_HIv2___RNAseq.g17508.t1b",2272.76926165412,2.7542000828804,1.96039480983139,0.00195011542329969,0.0104313866429759,"Porites_compressa_HIv1___RNAseq.g20055.t1","gastrodermis"
"1482","Pocillopora_acuta_HIv2___RNAseq.g17508.t1b",2272.76926165412,2.7542000828804,1.96039480983139,0.00195011542329969,0.0104313866429759,"Porites_compressa_HIv1___RNAseq.g20056.t1","gastrodermis"
"1483","Pocillopora_acuta_HIv2___RNAseq.g17501.t1",1718.63474129985,-0.268658810757315,0.907490982384704,0.431912463236015,0.675444033759944,"Porites_compressa_HIv1___RNAseq.g20064.t1","gastrodermis"
"1484","Pocillopora_acuta_HIv2___RNAseq.g17493.t1",693.27467832138,-0.339181928530294,1.01125275432384,0.291094279899621,0.538068711114137,"Porites_compressa_HIv1___RNAseq.g20077.t2","immune"
"1485","Pocillopora_acuta_HIv2___RNAseq.g17488.t1",1043.60132907009,0.755664800616057,0.672190085468926,0.133268010082582,0.322016120587115,"Porites_compressa_HIv1___RNAseq.g20080.t1","cnidocyte"
"1486","Pocillopora_acuta_HIv2___RNAseq.g15121.t1",85.739000287446,-0.090094788865517,1.00755259820096,0.780811166069207,0.906319934678196,"Porites_compressa_HIv1___RNAseq.g20090.t1","neuron"
"1487","Pocillopora_acuta_HIv2___RNAseq.g8465.t1",120.16378215606,-0.0598524907822435,1.00650883036444,0.213418625958468,0.442057426015077,"Porites_compressa_HIv1___RNAseq.g20107.t1","immune"
"1488","Pocillopora_acuta_HIv2___TS.g1077.t1",258.081238197279,-0.443126026436296,1.09441316351271,0.000424258097304203,0.00284887145747818,"Porites_compressa_HIv1___RNAseq.g20109.t1","immune"
"1489","Pocillopora_acuta_HIv2___RNAseq.g8469.t1",1688.84572912135,0.0943188551812093,0.495396315385005,0.83242997399967,0.932414399746861,"Porites_compressa_HIv1___RNAseq.g20110.t1","gastrodermis"
"1490","Pocillopora_acuta_HIv2___TS.g1079.t2",226.342549523565,-0.289142852517955,1.06268439356718,0.000689460431997662,0.00429287804064321,"Porites_compressa_HIv1___RNAseq.g20112.t1","neuron"
"1491","Pocillopora_acuta_HIv2___RNAseq.g15109.t1",240.597635481858,0.288506944735086,1.02820134320049,0.0422418471509573,0.136563718639125,"Porites_compressa_HIv1___RNAseq.g20130.t1","neuron"
"1492","Pocillopora_acuta_HIv2___RNAseq.g15097.t1",414.097998300102,-8.76672100489088,2.2558690576499,3.09143075136363e-10,1.4564968855936e-08,"Porites_compressa_HIv1___RNAseq.g20132.t1","gastrodermis"
"1493","Pocillopora_acuta_HIv2___RNAseq.g15110.t1",464.014251703983,-0.304524947523029,0.927902031715941,0.309556358309668,0.55870017052546,"Porites_compressa_HIv1___RNAseq.g20143.t1","gastrodermis"
"1494","Pocillopora_acuta_HIv2___RNAseq.g24507.t1",325.683109895846,-0.567751202287829,0.970178994932083,0.250060117551582,0.490422988510655,"Porites_compressa_HIv1___RNAseq.g20154.t2","neuron"
"1495","Pocillopora_acuta_HIv2___RNAseq.g24509.t1",416.301299161005,-0.611914731490031,1.27260553702255,3.59753196244052e-06,4.73904392575043e-05,"Porites_compressa_HIv1___RNAseq.g20156.t1","immune"
"1496","Pocillopora_acuta_HIv2___RNAseq.g24534.t1",384.113832197477,0.290291391550046,1.04398653331039,0.0790203171735662,0.220604104921533,"Porites_compressa_HIv1___RNAseq.g20169.t1","immune"
"1497","Pocillopora_acuta_HIv2___RNAseq.g24536.t1",529.753034983071,0.566949960609971,0.866904148754119,0.258575311272677,0.500606786541025,"Porites_compressa_HIv1___RNAseq.g20171.t1","immune"
"1498","Pocillopora_acuta_HIv2___RNAseq.g24543.t1",2254.991462425,1.07299412511782,0.846832056585456,0.0508738160498425,0.157272630294288,"Porites_compressa_HIv1___RNAseq.g20185.t1","gastrodermis"
"1499","Pocillopora_acuta_HIv2___TS.g13947.t1",362.645565932008,0.085136551817977,0.834728224664305,0.784106049673566,0.908241571178145,"Porites_compressa_HIv1___RNAseq.g20194.t1","gastrodermis_symbiont_containing"
"1500","Pocillopora_acuta_HIv2___TS.g19792.t3c",397.742553976533,-1.23762533236552,2.0716959267925,5.26217338829646e-05,0.000478391426073664,"Porites_compressa_HIv1___RNAseq.g20201.t1","calicoblast"
"1501","Pocillopora_acuta_HIv2___TS.g13959.t2",111.607731375579,-0.119040578026533,1.01135579729236,0.15608523252373,0.357897400637798,"Porites_compressa_HIv1___RNAseq.g20234.t1a","immune"
"1502","Pocillopora_acuta_HIv2___RNAseq.g1129.t1",584.238856999635,-0.157965164558675,0.851131366575193,0.66042623144184,0.83944035449737,"Porites_compressa_HIv1___RNAseq.g20236.t1","immune"
"1503","Pocillopora_acuta_HIv2___RNAseq.g2149.t2",854.131119770049,-0.965294689841536,0.863488817442154,0.0667868960023024,0.194484731986572,"Porites_compressa_HIv1___RNAseq.g20244.t1","gastrodermis_symbiont_containing"
"1504","Pocillopora_acuta_HIv2___RNAseq.g2156.t1",60.6404538919977,-0.644909902237358,1.27553565036772,0.00553926004078543,0.0253383482700571,"Porites_compressa_HIv1___RNAseq.g20249.t1","calicoblast"
"1505","Pocillopora_acuta_HIv2___RNAseq.g2158.t1",348.127562731297,-0.976821775899634,1.73221523585782,4.78783416621272e-06,6.047486266055e-05,"Porites_compressa_HIv1___RNAseq.g20252.t1","immune"
"1506","Pocillopora_acuta_HIv2___RNAseq.g2168.t1",294.13010517527,-0.000459828335951879,0.978967893035358,0.92464804601301,0.971740311916873,"Porites_compressa_HIv1___RNAseq.g20269.t1","neuron"
"1507","Pocillopora_acuta_HIv2___RNAseq.g2169.t1",440.029474200173,0.0928374715264542,1.00149134190849,0.263903191197786,0.506918427288814,"Porites_compressa_HIv1___RNAseq.g20270.t1","calicoblast"
"1508","Pocillopora_acuta_HIv2___RNAseq.g2171.t1",774.582946618903,0.822269779326357,1.07390405098517,0.0979480856337427,0.257585656473901,"Porites_compressa_HIv1___RNAseq.g20272.t1","immune"
"1509","Pocillopora_acuta_HIv2___RNAseq.g2174.t1",735.19397950187,-0.278146753389719,0.902052985155683,0.472892304262326,0.710014077672907,"Porites_compressa_HIv1___RNAseq.g20275.t1","gastrodermis_symbiont_containing"
