event_id chrm exon_pos alt_usage gene_id gene_name p_val p_val_adj dPSI mean_event_count_A mean_event_count_B log2FC_event_count mean_gene_exp_A mean_gene_exp_B log2FC_gene_exp
alt_3prime.687 Pocillopora_acuta_HIv2___Sc0000022 1265460-1265483:1265831-1265919:1265834-1265919 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g26613.t1 None 1 1 0 1.28034260263058 0 Inf 175.283163096214 55.6825421778462 1.654390440204
alt_3prime.659 Pocillopora_acuta_HIv2___Sc0000020 1331984-1332197:1333951-1334017:1333957-1334017 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g14714.t2 None 1 1 -0.0211009174311927 1.68273599202877 0 Inf 1558.44582941934 475.64025951408 1.71216526959336
alt_3prime.621 Pocillopora_acuta_HIv2___Sc0000018 1127414-1127738:1129994-1130108:1129998-1130108 0:1:1 Pocillopora_acuta_HIv2___TS.g30010.t1 None 1 1 -0.00588472390165262 2.42572675735077 0 Inf 4633.381204631 5538.3683135786 -0.257395616394609
alt_3prime.758 Pocillopora_acuta_HIv2___Sc0000029 518002-518103:518002-518104:519023-519101 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g3962.t1 None 1 1 -0.00759856630824385 1.93880451255488 0 Inf 1372.91515809939 2263.47250870286 -0.721295310094986
alt_3prime.760 Pocillopora_acuta_HIv2___Sc0000029 1809513-1809616:1809513-1809625:1810003-1810066 1:1:0 Pocillopora_acuta_HIv2___TS.g13061.t1 None 1 1 -0.00587867417135723 1.56176928212995 0 Inf 6320.4308120852 12372.853609955 -0.969083470704977
alt_3prime.839 Pocillopora_acuta_HIv2___Sc0000031 593762-593831:594190-594389:594210-594389 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g21237.t1 None 1 1 -0.0114695340501794 0.816429000194452 0 Inf 440.870312445884 384.773231212379 0.196345897398375
alt_3prime.633 Pocillopora_acuta_HIv2___Sc0000018 1626551-1626654:1626551-1626658:1626770-1626858 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g8262.t1 None 1 1 0.0277777777777779 0 3.64846986113352 -Inf 1924.1673520373 4530.62610640695 -1.23547615503276
alt_3prime.634 Pocillopora_acuta_HIv2___Sc0000018 1633516-1633638:1633516-1633655:1633863-1633950 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g8262.t1 None 1 1 0.0343283582089552 35.8450534371459 55.2522197132529 -0.62425838183346 1924.1673520373 4530.62610640695 -1.23547615503276
alt_3prime.639 Pocillopora_acuta_HIv2___Sc0000018 3567482-3567576:3567482-3567577:3568070-3568155 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g8405.t1 None 1 1 -0.0130999653813191 3.37845839170439 0.418210386342488 3.0140642902194 9976.1027133538 13011.7877919536 -0.38327097464515
alt_3prime.833 Pocillopora_acuta_HIv2___Sc0000031 92177-92289:92680-92791:92683-92791 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g21180.t2 None 1 1 -0.246897298674822 4.37666284868132 0 Inf 141.095942199144 32.5824643407406 2.11450886799455
alt_3prime.832 Pocillopora_acuta_HIv2___Sc0000031 74449-74488:74680-74764:74687-74764 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g21178.t3d None 1 1 -0.03 0.299062202961054 0 Inf 764.157885127108 612.631102084504 0.31885213733227
alt_3prime.643 Pocillopora_acuta_HIv2___Sc0000019 1029431-1029491:1030587-1030647:1030594-1030647 0:1:1 Pocillopora_acuta_HIv2___TS.g16836.t1 None 1 1 -0.0327004219409283 1.03010314353252 0 Inf 1676.9858951418 1422.05218036548 0.237896150920578
alt_3prime.829 Pocillopora_acuta_HIv2___Sc0000030 1745491-1745577:1745491-1745581:1746746-1746802 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g29542.t1 None 1 1 -0.0289855072463767 1.02053625024306 0 Inf 747.912795856811 621.552750330729 0.266993230451661
alt_3prime.828 Pocillopora_acuta_HIv2___Sc0000030 1742238-1742325:1742238-1742344:1742439-1742476 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g29542.t1 None 1 1 0.0134078212290503 75.131840427364 67.2912932090732 0.159004595681385 747.912795856811 621.552750330729 0.266993230451661
alt_3prime.646 Pocillopora_acuta_HIv2___Sc0000019 2077932-2078067:2078150-2078240:2078152-2078240 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g7003.t1 None 1 1 0.00192192192192198 0 2.72258188778479 -Inf 5607.00561016241 8899.1326610535 -0.666434219781053
alt_3prime.824 Pocillopora_acuta_HIv2___Sc0000030 1928773-1928908:1929583-1929723:1929630-1929723 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g29555.t2 None 1 1 0.0431235544535895 43.5809288411706 46.4195537214396 -0.0910357076802555 557.46050708913 456.071816536713 0.289608581891725
alt_3prime.812 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879972:1879511-1880242:1880302-1881307 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 38.6397629494474 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.804 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879873:1879511-1879939:1880071-1880354 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 133.454633856931 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.803 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879873:1879511-1879939:1879972-1880038 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 27.7173195425875 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.794 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879783:1879511-1879972:1880302-1880354 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 11.7464697147066 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.790 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879741:1879511-1879873:1880071-1880354 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 5.39863002039545 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.786 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879741:1879511-1879774:1879807-1879873 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 4.42332387552238 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.785 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879723:1879511-1879939:1879972-1881307 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 4.1702587628539 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.779 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879708:1879511-1879873:1880071-1880354 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 3.97481550952192 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.766 Pocillopora_acuta_HIv2___Sc0000029 1879511-1879681:1879511-1879741:1879774-1879807 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 9.25479432067791 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.762 Pocillopora_acuta_HIv2___Sc0000029 1879541-1879679:1879541-1879741:1879774-1879802 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g4097.t1 None 1 1 0 11.9767982744954 0 Inf 73904.4459799736 5461.36004496707 3.75832898133899
alt_3prime.653 Pocillopora_acuta_HIv2___Sc0000019 1669143-1669232:1669143-1669236:1669335-1669428 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g6980.t1 None 1 1 -0.0413669064748201 1.17361668777952 0 Inf 403.147055465183 82.1288924872762 2.29534443639043
alt_3prime.991 Pocillopora_acuta_HIv2___xfSc0000001 10035518-10035586:10035987-10036187:10036033-10036187 0:1:1 Pocillopora_acuta_HIv2___TS.g6591.t1 None 1 1 -0.69 15.8265564654045 0 Inf 478.751777341017 1607.11932473884 -1.74712730153128
alt_3prime.474 Pocillopora_acuta_HIv2___Sc0000011 4752617-4753126:4752617-4753165:4754685-4755045 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g22053.t2 None 1 1 0 4.6155519160664 0 Inf 358.588774717741 46.067404872477 2.9605120930945
alt_3prime.473 Pocillopora_acuta_HIv2___Sc0000011 4690060-4690271:4690060-4690274:4691632-4691692 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g22046.t1 None 1 1 0.106216913731785 5.01264522726849 4.71059945467782 0.0896614662685415 271.370198734978 204.755997270402 0.406356587138117
alt_3prime.1184 Pocillopora_acuta_HIv2___xfSc0000007 3036893-3037097:3038742-3038796:3038746-3038796 0:1:1 Pocillopora_acuta_HIv2___TS.g26162.t2 None 1 1 0 0.797499207896144 0 Inf 1590.45111142277 1731.2237344215 -0.122356157387584
alt_3prime.383 Pocillopora_acuta_HIv2___Sc0000008 1908210-1908509:1908210-1908512:1909037-1909187 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g25758.t1a None 1 1 0.172438672438672 2.29078956974562 3.87172557918725 -0.757131760838155 948.291209903886 1408.2741269841 -0.570526120270646
alt_3prime.387 Pocillopora_acuta_HIv2___Sc0000008 4272765-4272854:4272765-4272859:4273139-4273202 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g25935.t1 None 1 1 0.0069703243616287 0 6.5174047249652 -Inf 2516.76925650777 55542.4463738 -4.46394586433052
alt_3prime.1171 Pocillopora_acuta_HIv2___xfSc0000006 4115275-4115334:4115275-4115335:4115720-4115780 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g3483.t1 None 1 1 0.0198717948717949 1.06333227719486 3.96119584923068 -1.89734354232104 160.422722447522 281.308558380018 -0.810274943948492
alt_3prime.1169 Pocillopora_acuta_HIv2___xfSc0000006 2632016-2632108:2632016-2632109:2632944-2632981 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g3356.t1 None 1 1 -0.0195286195286195 1.47977756285244 0 Inf 3691.61757076443 4944.80222198791 -0.421659712193149
alt_3prime.388 Pocillopora_acuta_HIv2___Sc0000008 4378715-4378768:4378715-4378770:4379722-4379811 1:1:0 Pocillopora_acuta_HIv2___TS.g25486.t1 None 1 1 -0.0105948676695957 8.96491410730146 0 Inf 8468.39096346436 14654.9103668884 -0.791224362716509
alt_3prime.1166 Pocillopora_acuta_HIv2___xfSc0000006 2312619-2312700:2312619-2312703:2313464-2313572 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g3332.t1c None 1 1 0.045964757108319 91.363956339545 132.766941032853 -0.539198930062771 1315.29180348586 1928.15558284027 -0.551838563800022
alt_3prime.395 Pocillopora_acuta_HIv2___Sc0000008 7262794-7262941:7262794-7262953:7263710-7263779 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g26137.t1 None 1 1 0.0403682719546742 0 3.67813930022789 -Inf 1236.06631431096 1572.84168219354 -0.347617315296379
alt_3prime.397 Pocillopora_acuta_HIv2___Sc0000009 510555-510736:512083-512280:512170-512280 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g2516.t1 None 1 1 -0.0102263772536396 44.6161369013762 13.5697607128883 1.71717032218842 25107.2171584379 32223.9507214804 -0.360031250627776
alt_3prime.404 Pocillopora_acuta_HIv2___Sc0000009 3979681-3979887:3980684-3980787:3980721-3980787 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g2801.t1 None 1 1 0.00115420129270549 0 4.2103066955722 -Inf 23346.013956711 29913.6599011748 -0.357628184684334
alt_3prime.1157 Pocillopora_acuta_HIv2___xfSc0000006 5463840-5464446:5465869-5466083:5465875-5466083 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g3598.t1 None 1 1 -0.0488866396761134 8.06437750482687 1.04241996032386 2.95162656089802 8695.32011353788 14473.7091438113 -0.735123639691848
alt_3prime.405 Pocillopora_acuta_HIv2___Sc0000009 4339216-4339251:4340925-4341007:4340927-4341007 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g2831.t1 None 1 1 0.0361928104575162 1.22464350029168 7.31693882342161 -2.57887836183393 900.654006722223 2176.51280455644 -1.27297361261288
alt_3prime.410 Pocillopora_acuta_HIv2___Sc0000009 3477203-3477245:3477203-3477263:3477432-3477489 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g2756.t1 None 1 1 0.019953596287703 47.2748527956421 34.893415403642 0.438118148991931 2628.2795649626 4079.10805704725 -0.634134984674636
alt_3prime.1152 Pocillopora_acuta_HIv2___xfSc0000006 3746898-3747028:3748106-3748172:3748122-3748172 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g3450.t1 None 1 1 -0.0131979695431472 0.663348562657992 0 Inf 364.414991933956 260.271892589808 0.485562792521787
alt_3prime.1147 Pocillopora_acuta_HIv2___xfSc0000005 5015009-5015078:5015009-5015083:5015334-5015368 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g6399.t1 None 1 1 -0.0217391304347826 0.355953627718381 0 Inf 173.215682804791 295.783802080296 -0.771973492329041
alt_3prime.411 Pocillopora_acuta_HIv2___Sc0000009 3478630-3478843:3478630-3478846:3479186-3479240 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g2756.t1 None 1 1 -0.00196107784431154 0.512137041052233 0.255242051979824 1.00466387035864 2628.2795649626 4079.10805704725 -0.634134984674636
alt_3prime.413 Pocillopora_acuta_HIv2___Sc0000009 3478630-3478846:3478630-3478849:3479186-3479240 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g2756.t1 None 1 1 -0.0469152018830635 200.504735527518 246.496033760255 -0.297928122430744 2628.2795649626 4079.10805704725 -0.634134984674636
alt_3prime.417 Pocillopora_acuta_HIv2___Sc0000010 3166425-3166709:3166925-3167136:3167045-3167136 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g16927.t1 None 1 1 0.0201793721973094 45.1948573299586 99.5859068247213 -1.1397829703606 434.190492754044 1278.20126603156 -1.55771497999221
alt_3prime.1137 Pocillopora_acuta_HIv2___xfSc0000005 276716-276861:277544-277694:277578-277694 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g6141.t1 None 1 1 -0.00453624949372222 3.32223385870489 0 Inf 6877.89403189151 14174.0457529431 -1.04321281762406
alt_3prime.1131 Pocillopora_acuta_HIv2___xfSc0000004 4145459-4145561:4145459-4146102:4146300-4146458 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g19312.t1 None 1 1 0.00304149467738431 872.817544793115 51.0450963914206 4.09583582057733 4007.68020503794 215.165732723655 4.21924715470051
alt_3prime.423 Pocillopora_acuta_HIv2___Sc0000010 3681575-3681592:3681698-3681828:3681700-3681828 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g16979.t1 None 1 1 0.000654336685538159 6.1806724117901 9.44351490534194 -0.611560133784273 20206.0083825173 30724.2916785074 -0.604595399784277
alt_3prime.382 Pocillopora_acuta_HIv2___Sc0000008 1097164-1097232:1097164-1097235:1097445-1097613 1:1:0 Pocillopora_acuta_HIv2___TS.g25242.t1 None 1 1 0 3.5976040757059 0 Inf 301.896571954183 193.182766527408 0.644087975300614
alt_3prime.424 Pocillopora_acuta_HIv2___Sc0000010 3681700-3681830:3682460-3682563:3682462-3682563 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g16979.t1 None 1 1 -0.000111104919422567 0.32923095496215 0.170161367986549 0.952196450464502 20206.0083825173 30724.2916785074 -0.604595399784277
alt_3prime.1189 Pocillopora_acuta_HIv2___xfSc0000007 3836561-3836663:3836774-3837018:3836909-3837018 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g16131.t1 None 1 1 -0.00984340044742726 0.804786778796366 0 Inf 618.537515662774 578.942849128245 0.095440162201669
alt_3prime.1192 Pocillopora_acuta_HIv2___xfSc0000007 4195965-4196083:4197817-4197969:4197901-4197969 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g16175.t1 None 1 1 -0.00316344463971885 0.897186608883162 0 Inf 2367.42609292518 2580.11159407567 -0.124114078059073
alt_3prime.1253 Pocillopora_acuta_HIv2___xfSc0000009 4865347-4865793:4865959-4866030:4865962-4866030 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g12424.t1 None 1 1 0 1.42875075034029 0 Inf 696.239314899156 554.778077999542 0.327672500918599
alt_3prime.1251 Pocillopora_acuta_HIv2___xfSc0000009 4189972-4190173:4190935-4191085:4190938-4191085 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g12369.t2 None 1 1 -0.064516129032258 0.306160875072919 0.322643798265604 -0.0756523651678229 133.269520049659 167.962849927931 -0.333795311891603
alt_3prime.1250 Pocillopora_acuta_HIv2___xfSc0000009 3949741-3949776:3950400-3950448:3950401-3950448 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g12344.t2 None 1 1 -0.00661417322834645 0.697811806909126 0 Inf 1518.10858278131 1359.83944107681 0.158838663584403
alt_3prime.1247 Pocillopora_acuta_HIv2___xfSc0000009 3716539-3716664:3717012-3717130:3717014-3717130 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g12328.t1 None 1 1 -0.0370370370370371 0.631353539584447 0 Inf 83.1730420149208 109.441005944233 -0.395965492166773
alt_3prime.345 Pocillopora_acuta_HIv2___Sc0000006 7712917-7713041:7712917-7713067:7713139-7713142 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g15653.t1 None 1 1 -0.028125 1.3169238198486 0 Inf 1262.9176940479 914.579844596162 0.465579589255736
alt_3prime.347 Pocillopora_acuta_HIv2___Sc0000007 175429-175537:175676-175876:175858-175876 0:1:1 Pocillopora_acuta_HIv2___RNAseq.6830_t None 1 1 0.0236162361623616 48.1080225847447 24.6908445147771 0.962301317978101 742.819511267892 292.098412612042 1.34655719235351
alt_3prime.1240 Pocillopora_acuta_HIv2___xfSc0000009 624404-624475:625195-625234:625198-625234 0:1:1 Pocillopora_acuta_HIv2___TS.g3113.t1 None 1 1 0.0396937621202327 1.46324868872067 2.8630085529891 -0.968356994461351 2924.46201677047 4347.99119186752 -0.572177766445137
alt_3prime.348 Pocillopora_acuta_HIv2___Sc0000007 252743-252830:253119-253284:253120-253284 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g17404.t1 None 1 1 -0.017056856187291 1.86564207811885 0 Inf 5201.1640170727 4890.89216880125 0.0887368761586043
alt_3prime.349 Pocillopora_acuta_HIv2___Sc0000007 574155-574189:574720-574752:574725-574752 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g17444.t1 None 1 1 -0.0341463414634147 0.256068520526116 0 Inf 662.985317481512 1101.5094556305 -0.732433053763604
alt_3prime.1234 Pocillopora_acuta_HIv2___xfSc0000008 3623491-3623566:3623491-3623612:3624061-3624244 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g9024.t1 None 1 1 0 0.49843700493509 0 Inf 202.10782434618 144.90349073322 0.480032824975996
alt_3prime.1233 Pocillopora_acuta_HIv2___xfSc0000008 2377207-2377244:2377207-2377245:2377652-2377694 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g8934.t1 None 1 1 -0.0386266094420601 0.897186608883162 0 Inf 209.30807681593 424.918131801775 -1.0215569229816
alt_3prime.1228 Pocillopora_acuta_HIv2___xfSc0000008 1329982-1330803:1329982-1330833:1331428-1331570 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g8853.t1 None 1 1 -0.00657894736842102 0.731624344360333 0 Inf 606.345158276542 1023.10463973173 -0.754742528687435
alt_3prime.350 Pocillopora_acuta_HIv2___Sc0000007 745482-745612:745940-746164:745941-746164 0:1:1 Pocillopora_acuta_HIv2___TS.g22689.t1 None 1 1 -0.000225073448611335 0.695043127142316 0.322643798265604 1.10716020442979 11230.1461021495 5266.08132408261 1.0925749908545
alt_3prime.362 Pocillopora_acuta_HIv2___Sc0000007 1055714-1055767:1055714-1055769:1056246-1056361 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g17508.t1a None 1 1 -0.00119786061307592 1.46324868872067 0.516230077224966 1.50308888076093 8133.29823249546 14344.6323308167 -0.8185985698235
alt_3prime.363 Pocillopora_acuta_HIv2___Sc0000007 1056246-1056360:1056246-1056361:1057877-1057946 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g17508.t1a None 1 1 -0.00247430529120662 2.15989368805206 0 Inf 8133.29823249546 14344.6323308167 -0.8185985698235
alt_3prime.1215 Pocillopora_acuta_HIv2___xfSc0000007 3677096-3677249:3677096-3677291:3677785-3677835 1:1:0 Pocillopora_acuta_HIv2___TS.g26232.t1a None 1 1 0 2.43234978940894 0 Inf 460.988415320881 124.710051132205 1.88615275074413
alt_3prime.365 Pocillopora_acuta_HIv2___Sc0000007 1364148-1364176:1364148-1364197:1364399-1364462 1:1:0 Pocillopora_acuta_HIv2___TS.g22760.t1 None 1 1 0.00657476139978791 155.079803495203 311.494049572927 -1.00619379177736 1497.50775858611 2877.10385312384 -0.942053820495687
alt_3prime.369 Pocillopora_acuta_HIv2___Sc0000008 1134975-1135029:1136178-1136327:1136247-1136327 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g25701.t1 None 1 1 0.020997375328084 0 4.16967984129545 -Inf 12143.5348486489 16288.7825200061 -0.423690340578531
alt_3prime.1201 Pocillopora_acuta_HIv2___xfSc0000007 2189162-2189222:2189162-2189225:2189630-2189763 1:1:0 Pocillopora_acuta_HIv2___TS.g26081.t2 None 1 1 0.79762962962963 2.06020628706504 8.36085117969883 -2.02086102318958 252.615338048525 519.443734078984 -1.04002524757152
alt_3prime.374 Pocillopora_acuta_HIv2___Sc0000008 2514948-2515136:2515436-2515863:2515685-2515863 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g25798.t1 None 1 1 0 5.31416418555482 0 Inf 183.272921795163 4.9460420518266 5.21157533037128
alt_3prime.376 Pocillopora_acuta_HIv2___Sc0000008 6271709-6271872:6272426-6272537:6272429-6272537 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g26045.t1 None 1 1 -0.0102739726027398 0.533930441577572 0 Inf 1687.20556790962 1150.02391733859 0.55297189568225
alt_3prime.379 Pocillopora_acuta_HIv2___Sc0000008 7064157-7064273:7064772-7064820:7064774-7064820 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g26118.t1 None 1 1 0 1.02427408210447 0 Inf 249.601179679732 4.16455468980292 5.90531870413129
alt_3prime.1128 Pocillopora_acuta_HIv2___xfSc0000004 3125189-3125356:3125189-3125363:3125829-3125926 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g19218.t1 None 1 1 0.0326086956521739 7.49998151621718 13.0439532697828 -0.798422232536592 288.232219786035 577.628940317233 -1.00291141089549
alt_3prime.1127 Pocillopora_acuta_HIv2___xfSc0000004 2178179-2178348:2178179-2178351:2179442-2179754 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g19134.t1 None 1 1 -0.0338709677419354 1.5364111231567 0 Inf 1273.55847197862 1555.69323745189 -0.28869240904287
alt_3prime.1122 Pocillopora_acuta_HIv2___xfSc0000004 535291-535430:535291-535433:535626-535676 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g18949.t2 None 1 1 0.0225409836065573 0 7.95170384349678 -Inf 807.489415930363 886.641108013178 -0.134906902836496
alt_3prime.1036 Pocillopora_acuta_HIv2___xfSc0000002 3220916-3220959:3221515-3221683:3221518-3221683 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g688.t1 None 1 1 0.0441793956357063 0.146324868872067 11.044503693674 -6.2380097937992 9361.52520123057 9299.77478179123 0.00954781811934069
alt_3prime.1034 Pocillopora_acuta_HIv2___xfSc0000002 3195672-3195824:3196414-3196495:3196416-3196495 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g688.t1 None 1 1 -0.00719640179910042 1.22464350029168 0 Inf 9361.52520123057 9299.77478179123 0.00954781811934069
alt_3prime.1032 Pocillopora_acuta_HIv2___xfSc0000002 1846129-1846201:1846516-1846597:1846531-1846597 0:1:1 Pocillopora_acuta_HIv2___TS.g4148.t1b None 1 1 0 1.82986657832565 0 Inf 293.427622724481 3.87400436260737 6.24303530118164
alt_3prime.1029 Pocillopora_acuta_HIv2___xfSc0000002 402504-402603:402961-403057:402964-403057 0:1:1 Pocillopora_acuta_HIv2___TS.g3988.t6 None 1 1 0 3.85530388332917 0 Inf 3522.6140106339 2699.86104590586 0.383761242803494
alt_3prime.456 Pocillopora_acuta_HIv2___Sc0000011 5709473-5709525:5709707-5710336:5709735-5710336 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g22106.t1 None 1 1 -0.142857142857143 0.768205561578349 0 Inf 729.136398082189 195.625775954717 1.89809224731956
alt_3prime.458 Pocillopora_acuta_HIv2___Sc0000011 5867687-5867887:5867907-5867934:5867909-5867934 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g22119.t1 None 1 1 0 0.353728957526906 0 Inf 154.31119242354 2.76044201028464 5.80479960215251
alt_3prime.1021 Pocillopora_acuta_HIv2___xfSc0000001 8746266-8746365:8746266-8746390:8746685-8746753 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7919.t1 None 1 1 0 1.0965614108572 0 Inf 257.483515124033 6.71616256605796 5.26069910789333
alt_3prime.1020 Pocillopora_acuta_HIv2___xfSc0000001 8282665-8282791:8282665-8282818:8283504-8283734 1:1:0 Pocillopora_acuta_HIv2___TS.g6430.t2 None 1 1 0.0210526315789474 61.1961434937876 51.7055177164054 0.243122494004549 1084.47701330003 957.158292364958 0.180170035071157
alt_3prime.1019 Pocillopora_acuta_HIv2___xfSc0000001 7386741-7386787:7386741-7386790:7387022-7387119 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7813.t1 None 1 1 -0.0280898876404494 0.830728341558483 0 Inf 796.384158734082 191.05312411363 2.0594906750574
alt_3prime.462 Pocillopora_acuta_HIv2___Sc0000011 5869214-5869269:5869608-5869681:5869626-5869681 0:1:1 Pocillopora_acuta_HIv2___RNAseq.g22119.t1 None 1 1 0 5.88580055119648 0 Inf 154.31119242354 2.76044201028464 5.80479960215251
alt_3prime.463 Pocillopora_acuta_HIv2___Sc0000011 23860-23911:23860-23989:24750-24941 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g21664.t1 None 1 1 0 0.949885487808648 0 Inf 158.672585693636 248.811212406576 -0.648998609169391
alt_3prime.1013 Pocillopora_acuta_HIv2___xfSc0000001 4643977-4644287:4643977-4644307:4644626-4644663 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7643.t1 None 1 1 0.0287108381140819 72.5317150510075 5.27500240758302 3.78136830520454 1986.45190024351 613.70159933828 1.69458461223783
alt_3prime.1012 Pocillopora_acuta_HIv2___xfSc0000001 4642397-4642460:4642397-4642548:4643308-4643445 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7643.t1 None 1 1 0.00716729566318869 118.919297743257 38.8935625651426 1.61237955516145 1986.45190024351 613.70159933828 1.69458461223783
alt_3prime.1011 Pocillopora_acuta_HIv2___xfSc0000001 4640095-4640190:4640095-4640194:4640932-4641030 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7643.t1 None 1 1 0 1.78548377467703 0 Inf 1986.45190024351 613.70159933828 1.69458461223783
alt_3prime.1010 Pocillopora_acuta_HIv2___xfSc0000001 4640095-4640190:4640095-4640194:4640916-4641030 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7643.t1 None 1 1 0.19572440087146 18.3563868675695 11.2306502871122 0.708840651139198 1986.45190024351 613.70159933828 1.69458461223783
alt_3prime.1009 Pocillopora_acuta_HIv2___xfSc0000001 4605117-4605201:4605117-4605204:4605520-4605618 1:1:0 Pocillopora_acuta_HIv2___RNAseq.g7642.t1 None 1 1 0.0112031460955121 7.70725305938813 2.14912644281131 1.84246639555659 1544.83204703007 781.612105526605 0.982925281041284
