"","gene_id_spA","cluster","source_sp","protein_id_spA","Standardized_Name_spA","protein_id_spB"
"476","NV2.25720","neurogland.all","Nvec","NV2.25720","neuron","Pocillopora_acuta_HIv2___RNAseq.g30880.t2"
"477","NV2.25005","neurogland.all","Nvec","NV2.25005","neuron","Pocillopora_acuta_HIv2___TS.g15135.t1"
"478","NV2.25005","neurogland.all","Nvec","NV2.25005","neuron","Pocillopora_acuta_HIv2___TS.g15135.t1"
"479","NV2.25005","neurogland.all","Nvec","NV2.25005","neuron","Pocillopora_acuta_HIv2___TS.g15134.t1"
"480","NV2.25005","neurogland.all","Nvec","NV2.25005","neuron","Pocillopora_acuta_HIv2___TS.g15134.t1"
"481","NV2.10366","neurogland.all","Nvec","NV2.10366","neuron","Pocillopora_acuta_HIv2___RNAseq.g11257.t1"
"482","NV2.4590","neurogland.all","Nvec","NV2.4590","neuron","Pocillopora_acuta_HIv2___RNAseq.g4732.t1"
"483","NV2.1814","neurogland.all","Nvec","NV2.1814","neuron","Pocillopora_acuta_HIv2___RNAseq.g12425.t1"
"484","NV2.12676","neurogland.all","Nvec","NV2.12676","neuron","Pocillopora_acuta_HIv2___RNAseq.g31038.t1"
"485","NV2.805","neurogland.all","Nvec","NV2.805","neuron","Pocillopora_acuta_HIv2___RNAseq.g12302.t1"
"486","NV2.20404","neurogland.all","Nvec","NV2.20404","neuron","Pocillopora_acuta_HIv2___RNAseq.g13981.t1"
"487","NV2.20404","neurogland.all","Nvec","NV2.20404","neuron","Pocillopora_acuta_HIv2___RNAseq.g13981.t1"
"488","NV2.20404","neurogland.all","Nvec","NV2.20404","neuron","Pocillopora_acuta_HIv2___RNAseq.g13981.t1"
"489","NV2.20404","neurogland.all","Nvec","NV2.20404","neuron","Pocillopora_acuta_HIv2___RNAseq.g13981.t1"
"490","NV2.11564","gland.mucous","Nvec","NV2.11564","gland","Pocillopora_acuta_HIv2___RNAseq.g15253.t1"
"491","NV2.6785","gland.mucous","Nvec","NV2.6785","gland","Pocillopora_acuta_HIv2___RNAseq.g9199.t1"
"492","NV2.6785","gland.mucous","Nvec","NV2.6785","gland","Pocillopora_acuta_HIv2___RNAseq.g11387.t1"
"493","NV2.6785","gland.mucous","Nvec","NV2.6785","gland","Pocillopora_acuta_HIv2___TS.g20521.t1"
"494","NV2.12904","gland.mucous","Nvec","NV2.12904","gland","Pocillopora_acuta_HIv2___TS.g4130.t1"
"495","NV2.3667","gland.mucous","Nvec","NV2.3667","gland","Pocillopora_acuta_HIv2___RNAseq.g9897.t1"
"496","NV2.21610","gland.mucous","Nvec","NV2.21610","gland","Pocillopora_acuta_HIv2___RNAseq.g22847.t1"
"497","NV2.12902","gland.mucous","Nvec","NV2.12902","gland","Pocillopora_acuta_HIv2___TS.g4124.t2b"
"498","NV2.12902","gland.mucous","Nvec","NV2.12902","gland","Pocillopora_acuta_HIv2___RNAseq.g584.t3a"
"499","NV2.10185","gland.mucous","Nvec","NV2.10185","gland","Pocillopora_acuta_HIv2___RNAseq.g10847.t1"
"500","NV2.10185","gland.mucous","Nvec","NV2.10185","gland","Pocillopora_acuta_HIv2___RNAseq.g10847.t1"
"501","NV2.10185","gland.mucous","Nvec","NV2.10185","gland","Pocillopora_acuta_HIv2___RNAseq.g10847.t1"
"502","NV2.16639","gland.mucous","Nvec","NV2.16639","gland","Pocillopora_acuta_HIv2___RNAseq.g15906.t1"
"503","NV2.13885","gland.mucous","Nvec","NV2.13885","gland","Pocillopora_acuta_HIv2___RNAseq.7853_t"
"504","NV2.4247","gland.mucous","Nvec","NV2.4247","gland","Pocillopora_acuta_HIv2___RNAseq.g7951.t1"
"505","NV2.14898","gland.mucous","Nvec","NV2.14898","gland","Pocillopora_acuta_HIv2___TS.g9665.t1"
"506","NV2.14898","gland.mucous","Nvec","NV2.14898","gland","Pocillopora_acuta_HIv2___TS.g9665.t1"
"507","NV2.14898","gland.mucous","Nvec","NV2.14898","gland","Pocillopora_acuta_HIv2___TS.g9665.t1"
"508","NV2.14898","gland.mucous","Nvec","NV2.14898","gland","Pocillopora_acuta_HIv2___TS.g9665.t1"
"509","NV2.14898","gland.mucous","Nvec","NV2.14898","gland","Pocillopora_acuta_HIv2___TS.g9665.t1"
"510","NV2.14898","gland.mucous","Nvec","NV2.14898","gland","Pocillopora_acuta_HIv2___TS.g9665.t1"
"511","NV2.5210","gland.mucous","Nvec","NV2.5210","gland","Pocillopora_acuta_HIv2___RNAseq.g8106.t2"
"512","NV2.14348","gland.mucous","Nvec","NV2.14348","gland","Pocillopora_acuta_HIv2___RNAseq.g25759.t1"
"513","NV2.12201","gland.mucous","Nvec","NV2.12201","gland","Pocillopora_acuta_HIv2___RNAseq.g31249.t1"
"514","NV2.12201","gland.mucous","Nvec","NV2.12201","gland","Pocillopora_acuta_HIv2___TS.g28031.t1"
"515","NV2.12201","gland.mucous","Nvec","NV2.12201","gland","Pocillopora_acuta_HIv2___TS.g28031.t1"
"516","NV2.24746","gland.mucous","Nvec","NV2.24746","gland","Pocillopora_acuta_HIv2___TS.g23175.t1"
"517","NV2.14902","gland.mucous","Nvec","NV2.14902","gland","Pocillopora_acuta_HIv2___TS.19956_t"
"518","NV2.14902","gland.mucous","Nvec","NV2.14902","gland","Pocillopora_acuta_HIv2___TS.g5148.t1"
"519","NV2.14902","gland.mucous","Nvec","NV2.14902","gland","Pocillopora_acuta_HIv2___RNAseq.g19130.t1"
"520","NV2.18211","gland.mucous","Nvec","NV2.18211","gland","Pocillopora_acuta_HIv2___RNAseq.g1666.t1"
"521","NV2.19965","gland.mucous","Nvec","NV2.19965","gland","Pocillopora_acuta_HIv2___RNAseq.g14060.t1"
"522","NV2.3190","gland.mucous","Nvec","NV2.3190","gland","Pocillopora_acuta_HIv2___RNAseq.g30195.t1"
"523","NV2.12340","gland.mucous","Nvec","NV2.12340","gland","Pocillopora_acuta_HIv2___RNAseq.g1087.t1"
"524","NV2.7104","gland.mucous","Nvec","NV2.7104","gland","Pocillopora_acuta_HIv2___TS.g6008.t1"
"525","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g13927.t1"
"526","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.5821_t"
"527","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g13923.t1"
"528","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g13926.t1"
"529","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g13924.t1"
"530","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g13897.t1"
"531","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.5787_t"
"532","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g2498.t1"
"533","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g2500.t1"
"534","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g12855.t1"
"535","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g12880.t1"
"536","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___TS.g27811.t1"
"537","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g12879.t1"
"538","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___TS.g12455.t1"
"539","NV2.14699","gland.mucous","Nvec","NV2.14699","gland","Pocillopora_acuta_HIv2___RNAseq.g12083.t1"
"540","NV2.4035","gland.mucous","Nvec","NV2.4035","gland","Pocillopora_acuta_HIv2___RNAseq.g5304.t1"
"541","NV2.4036","gland.mucous","Nvec","NV2.4036","gland","Pocillopora_acuta_HIv2___TS.g5778.t1a"
"542","NV2.4658","gland.mucous","Nvec","NV2.4658","gland","Pocillopora_acuta_HIv2___RNAseq.g5210.t1"
"543","NV2.4658","gland.mucous","Nvec","NV2.4658","gland","Pocillopora_acuta_HIv2___RNAseq.g5198.t1"
"544","NV2.4658","gland.mucous","Nvec","NV2.4658","gland","Pocillopora_acuta_HIv2___RNAseq.g5210.t1"
"545","NV2.4658","gland.mucous","Nvec","NV2.4658","gland","Pocillopora_acuta_HIv2___RNAseq.g5198.t1"
"546","NV2.4658","gland.mucous","Nvec","NV2.4658","gland","Pocillopora_acuta_HIv2___RNAseq.g5210.t1"
"547","NV2.4658","gland.mucous","Nvec","NV2.4658","gland","Pocillopora_acuta_HIv2___RNAseq.g5198.t1"
"548","NV2.11271","gland.mucous","Nvec","NV2.11271","gland","Pocillopora_acuta_HIv2___RNAseq.g24916.t1"
"549","NV2.11271","gland.mucous","Nvec","NV2.11271","gland","Pocillopora_acuta_HIv2___RNAseq.g1035.t1"
"550","NV2.20396","gland.mucous","Nvec","NV2.20396","gland","Pocillopora_acuta_HIv2___RNAseq.g13878.t1"
"551","NV2.20396","gland.mucous","Nvec","NV2.20396","gland","Pocillopora_acuta_HIv2___RNAseq.g13878.t1"
"552","NV2.20396","gland.mucous","Nvec","NV2.20396","gland","Pocillopora_acuta_HIv2___RNAseq.g13878.t1"
"553","NV2.20396","gland.mucous","Nvec","NV2.20396","gland","Pocillopora_acuta_HIv2___RNAseq.g13878.t1"
"554","NV2.20396","gland.mucous","Nvec","NV2.20396","gland","Pocillopora_acuta_HIv2___RNAseq.g13878.t1"
"555","NV2.21473","gland.mucous","Nvec","NV2.21473","gland","Pocillopora_acuta_HIv2___TS.g24127.t1"
"556","NV2.17916","gland.mucous","Nvec","NV2.17916","gland","Pocillopora_acuta_HIv2___TS.g1223.t1"
"557","NV2.17916","gland.mucous","Nvec","NV2.17916","gland","Pocillopora_acuta_HIv2___TS.g1223.t1"
"558","NV2.8729","gland.mucous","Nvec","NV2.8729","gland","Pocillopora_acuta_HIv2___RNAseq.g11872.t3"
"559","NV2.23347","gland.mucous","Nvec","NV2.23347","gland","Pocillopora_acuta_HIv2___TS.g12332.t2b"
"560","NV2.23347","gland.mucous","Nvec","NV2.23347","gland","Pocillopora_acuta_HIv2___RNAseq.g29395.t1"
"561","NV2.18064","gland.mucous","Nvec","NV2.18064","gland","Pocillopora_acuta_HIv2___RNAseq.g7183.t1"
"562","NV2.7046","gland.mucous","Nvec","NV2.7046","gland","Pocillopora_acuta_HIv2___RNAseq.g15112.t1"
"563","NV2.1227","gland.mucous","Nvec","NV2.1227","gland","Pocillopora_acuta_HIv2___RNAseq.g4318.t1"
"564","NV2.11201","gland.mucous","Nvec","NV2.11201","gland","Pocillopora_acuta_HIv2___RNAseq.g15374.t2"
"565","NV2.11201","gland.mucous","Nvec","NV2.11201","gland","Pocillopora_acuta_HIv2___RNAseq.g15374.t2"
"566","NV2.11201","gland.mucous","Nvec","NV2.11201","gland","Pocillopora_acuta_HIv2___TS.g27962.t1"
"567","NV2.11201","gland.mucous","Nvec","NV2.11201","gland","Pocillopora_acuta_HIv2___TS.g27962.t1"
"568","NV2.11201","gland.mucous","Nvec","NV2.11201","gland","Pocillopora_acuta_HIv2___RNAseq.g15371.t2"
"569","NV2.11201","gland.mucous","Nvec","NV2.11201","gland","Pocillopora_acuta_HIv2___RNAseq.g15371.t2"
"570","NV2.8959","gland.mucous","Nvec","NV2.8959","gland","Pocillopora_acuta_HIv2___RNAseq.g11864.t1"
"571","NV2.8959","gland.mucous","Nvec","NV2.8959","gland","Pocillopora_acuta_HIv2___RNAseq.g11866.t1"
"572","NV2.12484","gland.mucous","Nvec","NV2.12484","gland","Pocillopora_acuta_HIv2___RNAseq.g16531.t1"
"573","NV2.12484","gland.mucous","Nvec","NV2.12484","gland","Pocillopora_acuta_HIv2___RNAseq.g16531.t1"
"574","NV2.17674","gland.mucous","Nvec","NV2.17674","gland","Pocillopora_acuta_HIv2___RNAseq.g21961.t1b"
"575","NV2.17674","gland.mucous","Nvec","NV2.17674","gland","Pocillopora_acuta_HIv2___RNAseq.g21961.t1b"
"576","NV2.17674","gland.mucous","Nvec","NV2.17674","gland","Pocillopora_acuta_HIv2___RNAseq.g21961.t1b"
"577","NV2.25146","gland.mucous","Nvec","NV2.25146","gland","Pocillopora_acuta_HIv2___RNAseq.g21421.t1"
"578","NV2.23891","gland.mucous","Nvec","NV2.23891","gland","Pocillopora_acuta_HIv2___RNAseq.g14784.t1"
"579","NV2.2003","gland.mucous","Nvec","NV2.2003","gland","Pocillopora_acuta_HIv2___TS.g14732.t1"
"580","NV2.2003","gland.mucous","Nvec","NV2.2003","gland","Pocillopora_acuta_HIv2___RNAseq.g14984.t1"
"581","NV2.6074","gland.mucous","Nvec","NV2.6074","gland","Pocillopora_acuta_HIv2___TS.g14389.t1"
"582","NV2.23601","gland.mucous","Nvec","NV2.23601","gland","Pocillopora_acuta_HIv2___RNAseq.g7012.t1"
"583","NV2.24826","gland.mucous","Nvec","NV2.24826","gland","Pocillopora_acuta_HIv2___RNAseq.g12748.t1"
"584","NV2.24826","gland.mucous","Nvec","NV2.24826","gland","Pocillopora_acuta_HIv2___RNAseq.g12748.t1"
"585","NV2.24826","gland.mucous","Nvec","NV2.24826","gland","Pocillopora_acuta_HIv2___RNAseq.g12748.t1"
"586","NV2.16462","gland.mucous","Nvec","NV2.16462","gland","Pocillopora_acuta_HIv2___RNAseq.g26334.t1"
"587","NV2.16462","gland.mucous","Nvec","NV2.16462","gland","Pocillopora_acuta_HIv2___RNAseq.g26333.t1"
"588","NV2.16462","gland.mucous","Nvec","NV2.16462","gland","Pocillopora_acuta_HIv2___RNAseq.g16179.t1"
"589","NV2.1870","gland.mucous","Nvec","NV2.1870","gland","Pocillopora_acuta_HIv2___RNAseq.21418_t"
"590","NV2.1870","gland.mucous","Nvec","NV2.1870","gland","Pocillopora_acuta_HIv2___RNAseq.g12417.t1"
"591","NV2.1870","gland.mucous","Nvec","NV2.1870","gland","Pocillopora_acuta_HIv2___RNAseq.g12413.t1"
"592","NV2.24310","gland.mucous","Nvec","NV2.24310","gland","Pocillopora_acuta_HIv2___RNAseq.g14849.t1"
"593","NV2.4377","gland.mucous","Nvec","NV2.4377","gland","Pocillopora_acuta_HIv2___RNAseq.g31391.t1"
"594","NV2.4377","gland.mucous","Nvec","NV2.4377","gland","Pocillopora_acuta_HIv2___RNAseq.g31385.t1"
"595","NV2.25450","gland.mucous","Nvec","NV2.25450","gland","Pocillopora_acuta_HIv2___RNAseq.g14658.t1"
"596","NV2.16637","gland.mucous","Nvec","NV2.16637","gland","Pocillopora_acuta_HIv2___RNAseq.g12010.t1"
"597","NV2.20273","gland.mucous","Nvec","NV2.20273","gland","Pocillopora_acuta_HIv2___RNAseq.3260_t"
"598","NV2.11466","gland.mucous","Nvec","NV2.11466","gland","Pocillopora_acuta_HIv2___TS.g28198.t1"
"599","NV2.3515","gland.mucous","Nvec","NV2.3515","gland","Pocillopora_acuta_HIv2___RNAseq.g27699.t1"
"600","NV2.25472","gland.mucous","Nvec","NV2.25472","gland","Pocillopora_acuta_HIv2___RNAseq.g9746.t1"
"601","NV2.18292","gland.mucous","Nvec","NV2.18292","gland","Pocillopora_acuta_HIv2___TS.g28625.t1"
"602","NV2.18292","gland.mucous","Nvec","NV2.18292","gland","Pocillopora_acuta_HIv2___TS.g28625.t1"
"603","NV2.18292","gland.mucous","Nvec","NV2.18292","gland","Pocillopora_acuta_HIv2___TS.g28625.t1"
"604","NV2.9784","gland.mucous","Nvec","NV2.9784","gland","Pocillopora_acuta_HIv2___RNAseq.g11102.t1"
"605","NV2.10277","gland.mucous","Nvec","NV2.10277","gland","Pocillopora_acuta_HIv2___RNAseq.g11284.t1"
"606","NV2.3393","gland.mucous","Nvec","NV2.3393","gland","Pocillopora_acuta_HIv2___RNAseq.g16931.t1"
"607","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"608","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"609","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"610","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"611","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"612","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"613","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"614","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"615","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"616","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"617","NV2.13562","gland.mucous","Nvec","NV2.13562","gland","Pocillopora_acuta_HIv2___RNAseq.g25685.t2"
"618","NV2.14479","gland.mucous","Nvec","NV2.14479","gland","Pocillopora_acuta_HIv2___RNAseq.g2813.t4"
"619","NV2.14479","gland.mucous","Nvec","NV2.14479","gland","Pocillopora_acuta_HIv2___RNAseq.g2813.t4"
"620","NV2.14479","gland.mucous","Nvec","NV2.14479","gland","Pocillopora_acuta_HIv2___RNAseq.g2813.t4"
"621","NV2.14479","gland.mucous","Nvec","NV2.14479","gland","Pocillopora_acuta_HIv2___RNAseq.g2813.t4"
"622","NV2.14479","gland.mucous","Nvec","NV2.14479","gland","Pocillopora_acuta_HIv2___RNAseq.g2813.t4"
"623","NV2.14479","gland.mucous","Nvec","NV2.14479","gland","Pocillopora_acuta_HIv2___RNAseq.g2813.t4"
"624","NV2.5111","gland.mucous","Nvec","NV2.5111","gland","Pocillopora_acuta_HIv2___RNAseq.g17956.t1"
"625","NV2.12250","gland.mucous","Nvec","NV2.12250","gland","Pocillopora_acuta_HIv2___RNAseq.g936.t1"
"626","NV2.12250","gland.mucous","Nvec","NV2.12250","gland","Pocillopora_acuta_HIv2___RNAseq.g936.t1"
"627","NV2.12250","gland.mucous","Nvec","NV2.12250","gland","Pocillopora_acuta_HIv2___RNAseq.g936.t1"
"628","NV2.12250","gland.mucous","Nvec","NV2.12250","gland","Pocillopora_acuta_HIv2___RNAseq.g936.t1"
"629","NV2.12250","gland.mucous","Nvec","NV2.12250","gland","Pocillopora_acuta_HIv2___RNAseq.g936.t1"
"630","NV2.12250","gland.mucous","Nvec","NV2.12250","gland","Pocillopora_acuta_HIv2___RNAseq.g936.t1"
"631","NV2.12408","gland.mucous","Nvec","NV2.12408","gland","Pocillopora_acuta_HIv2___RNAseq.g26232.t1"
"632","NV2.12408","gland.mucous","Nvec","NV2.12408","gland","Pocillopora_acuta_HIv2___RNAseq.g26232.t1"
"633","NV2.19830","gland.mucous","Nvec","NV2.19830","gland","Pocillopora_acuta_HIv2___RNAseq.g1744.t1"
"634","NV2.19830","gland.mucous","Nvec","NV2.19830","gland","Pocillopora_acuta_HIv2___RNAseq.g1744.t1"
"635","NV2.19830","gland.mucous","Nvec","NV2.19830","gland","Pocillopora_acuta_HIv2___TS.g26774.t1"
"636","NV2.19830","gland.mucous","Nvec","NV2.19830","gland","Pocillopora_acuta_HIv2___TS.g26774.t1"
"637","NV2.19830","gland.mucous","Nvec","NV2.19830","gland","Pocillopora_acuta_HIv2___RNAseq.g2852.t1"
"638","NV2.19830","gland.mucous","Nvec","NV2.19830","gland","Pocillopora_acuta_HIv2___RNAseq.g2852.t1"
"639","NV2.17961","gland.mucous","Nvec","NV2.17961","gland","Pocillopora_acuta_HIv2___RNAseq.g24142.t1"
"640","NV2.4262","unchar.immune","Nvec","NV2.4262","immune","Pocillopora_acuta_HIv2___RNAseq.g30169.t1"
"641","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"642","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"643","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"644","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"645","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"646","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"647","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g29705.t1"
"648","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"649","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"650","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"651","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"652","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"653","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"654","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g3383.t1"
"655","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"656","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"657","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"658","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"659","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"660","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"661","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g2539.t1"
"662","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"663","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"664","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"665","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"666","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"667","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"668","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___RNAseq.g18352.t1a"
"669","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"670","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"671","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"672","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"673","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"674","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"675","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g23193.t1"
"676","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"677","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"678","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"679","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"680","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"681","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"682","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g13295.t1a"
"683","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"684","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"685","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"686","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"687","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"688","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"689","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g4400.t1"
"690","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"691","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"692","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"693","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"694","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"695","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"696","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g18071.t1a"
"697","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
"698","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
"699","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
"700","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
"701","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
"702","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
"703","NV2.8699","unchar.immune","Nvec","NV2.8699","immune","Pocillopora_acuta_HIv2___TS.g21233.t1"
