#OG_name	Spis_proteins.faa	Pacu_proteins.faa
OG_3260	XP_022801815.1	Pocillopora_acuta_HIv2___RNAseq.g6590.t1
OG_3261	XP_022801816.1	Pocillopora_acuta_HIv2___RNAseq.g6591.t1
OG_3262	XP_022801819.1	Pocillopora_acuta_HIv2___RNAseq.g6595.t1
OG_3263	XP_022801820.1	Pocillopora_acuta_HIv2___RNAseq.g6600.t1
OG_3264	XP_022801825.1	Pocillopora_acuta_HIv2___RNAseq.g12620.t1
OG_3265	XP_022801846.1	Pocillopora_acuta_HIv2___TS.g15223.t1
OG_3266	XP_022801852.1	Pocillopora_acuta_HIv2___RNAseq.g12616.t1
OG_3267	XP_022801865.1	Pocillopora_acuta_HIv2___RNAseq.g12621.t1
OG_3268	XP_022801866.1	Pocillopora_acuta_HIv2___RNAseq.g12615.t1
OG_3269	XP_022801869.1	Pocillopora_acuta_HIv2___RNAseq.g12602.t1
OG_3270	XP_022801871.1	Pocillopora_acuta_HIv2___TS.g15232.t1b
OG_3271	XP_022801891.1	Pocillopora_acuta_HIv2___RNAseq.g24429.t1
OG_3272	XP_022801920.1	Pocillopora_acuta_HIv2___RNAseq.g15740.t1
OG_3273	XP_022801973.1	Pocillopora_acuta_HIv2___RNAseq.g7829.t2c
OG_3274	XP_022801974.1	Pocillopora_acuta_HIv2___RNAseq.g7303.t1
OG_3275	XP_022801980.1	Pocillopora_acuta_HIv2___RNAseq.g7827.t1
OG_3276	XP_022802003.1	Pocillopora_acuta_HIv2___TS.g29845.t2
OG_3277	XP_022802043.1	Pocillopora_acuta_HIv2___RNAseq.g14225.t1
OG_3278	XP_022802049.1	Pocillopora_acuta_HIv2___TS.g12707.t1c
OG_3279	XP_022802068.1	Pocillopora_acuta_HIv2___RNAseq.g26430.t1
OG_3280	XP_022802085.1	Pocillopora_acuta_HIv2___RNAseq.g26448.t1
OG_3281	XP_022802087.1	Pocillopora_acuta_HIv2___RNAseq.g26445.t1
OG_3282	XP_022802088.1	Pocillopora_acuta_HIv2___RNAseq.g26449.t1
OG_3283	XP_022802095.1	Pocillopora_acuta_HIv2___RNAseq.g26460.t1a
OG_3284	XP_022802096.1	Pocillopora_acuta_HIv2___RNAseq.g26458.t1
OG_3285	XP_022802099.1	Pocillopora_acuta_HIv2___RNAseq.g26434.t1
OG_3286	XP_022802100.1	Pocillopora_acuta_HIv2___RNAseq.g26455.t1
OG_3287	XP_022802101.1	Pocillopora_acuta_HIv2___RNAseq.g26456.t1
OG_3288	XP_022802102.1	Pocillopora_acuta_HIv2___RNAseq.g26457.t1
OG_3289	XP_022802104.1	Pocillopora_acuta_HIv2___TS.g22586.t1
OG_3290	XP_022802137.1	Pocillopora_acuta_HIv2___RNAseq.g17809.t1 Pocillopora_acuta_HIv2___RNAseq.g9641.t1
OG_3291	XP_022802144.1	Pocillopora_acuta_HIv2___TS.g23027.t1 Pocillopora_acuta_HIv2___RNAseq.g9642.t1
OG_3292	XP_022802157.1	Pocillopora_acuta_HIv2___RNAseq.g7824.t1
OG_3293	XP_022802158.1	Pocillopora_acuta_HIv2___TS.g23010.t1
OG_3294	XP_022802162.1	Pocillopora_acuta_HIv2___RNAseq.g9643.t1 Pocillopora_acuta_HIv2___RNAseq.g17811.t1
OG_3295	XP_022802177.1	Pocillopora_acuta_HIv2___RNAseq.g7806.t1
OG_3296	XP_022802184.1	Pocillopora_acuta_HIv2___TS.g6909.t1
OG_3297	XP_022802188.1	Pocillopora_acuta_HIv2___RNAseq.g21854.t1
OG_3298	XP_022802196.1	Pocillopora_acuta_HIv2___RNAseq.g10988.t1
OG_3299	XP_022802203.1	Pocillopora_acuta_HIv2___RNAseq.g10984.t1
OG_3300	XP_022802208.1	Pocillopora_acuta_HIv2___TS.g29160.t3
OG_3301	XP_022802231.1	Pocillopora_acuta_HIv2___TS.g6347.t1a
OG_3302	XP_022802233.1	Pocillopora_acuta_HIv2___RNAseq.g23895.t1
OG_3303	XP_022802244.1	Pocillopora_acuta_HIv2___RNAseq.g15735.t1
OG_3304	XP_022808902.1 XP_022808903.1 XP_022800764.1	Pocillopora_acuta_HIv2___RNAseq.g27202.t1b Pocillopora_acuta_HIv2___RNAseq.g4138.t1 Pocillopora_acuta_HIv2___RNAseq.g27173.t1
OG_3305	XP_022802305.1	Pocillopora_acuta_HIv2___RNAseq.g6650.t1
OG_3306	XP_022802315.1	Pocillopora_acuta_HIv2___RNAseq.g6653.t1
OG_3307	XP_022802316.1	Pocillopora_acuta_HIv2___RNAseq.g6648.t1
OG_3308	XP_022802331.1	Pocillopora_acuta_HIv2___RNAseq.g9173.t1
OG_3309	XP_022802351.1	Pocillopora_acuta_HIv2___TS.g17193.t3b
OG_3310	XP_022802380.1	Pocillopora_acuta_HIv2___TS.g17199.t1
OG_3311	XP_022802401.1	Pocillopora_acuta_HIv2___RNAseq.g11941.t1
OG_3312	XP_022802404.1	Pocillopora_acuta_HIv2___RNAseq.g11951.t1
OG_3313	XP_022802406.1	Pocillopora_acuta_HIv2___RNAseq.g11949.t1
OG_3314	XP_022802413.1	Pocillopora_acuta_HIv2___RNAseq.g12002.t1
OG_3315	XP_022802414.1	Pocillopora_acuta_HIv2___TS.g30396.t1
OG_3316	XP_022802425.1	Pocillopora_acuta_HIv2___RNAseq.g11939.t1
OG_3317	XP_022802433.1	Pocillopora_acuta_HIv2___RNAseq.g11942.t1
OG_3318	XP_022802434.1	Pocillopora_acuta_HIv2___RNAseq.g11948.t1
OG_3319	XP_022802447.1	Pocillopora_acuta_HIv2___RNAseq.g15656.t1
OG_3320	XP_022802478.1	Pocillopora_acuta_HIv2___TS.g6430.t2
OG_3321	XP_022802495.1	Pocillopora_acuta_HIv2___RNAseq.17249_t
OG_3322	XP_022802502.1	Pocillopora_acuta_HIv2___RNAseq.g12072.t1
OG_3323	XP_022802521.1	Pocillopora_acuta_HIv2___RNAseq.g12071.t1
OG_3324	XP_022802571.1	Pocillopora_acuta_HIv2___RNAseq.g19172.t1
OG_3325	XP_022802572.1	Pocillopora_acuta_HIv2___RNAseq.g19169.t1
OG_3326	XP_022802605.1	Pocillopora_acuta_HIv2___RNAseq.g3937.t1
OG_3327	XP_022802610.1	Pocillopora_acuta_HIv2___RNAseq.g3927.t1
OG_3328	XP_022802635.1	Pocillopora_acuta_HIv2___RNAseq.g21663.t1
OG_3329	XP_022802654.1	Pocillopora_acuta_HIv2___RNAseq.g8025.t1
OG_3330	XP_022802666.1	Pocillopora_acuta_HIv2___RNAseq.g14458.t1
OG_3331	XP_022802670.1	Pocillopora_acuta_HIv2___RNAseq.g14465.t1
OG_3332	XP_022802671.1	Pocillopora_acuta_HIv2___RNAseq.g14448.t1
OG_3333	XP_022802674.1	Pocillopora_acuta_HIv2___RNAseq.27257_t
OG_3334	XP_022802683.1	Pocillopora_acuta_HIv2___RNAseq.g4978.t1
OG_3335	XP_022802685.1	Pocillopora_acuta_HIv2___RNAseq.g4984.t1
OG_3336	XP_022802691.1	Pocillopora_acuta_HIv2___RNAseq.g7837.t1
OG_3337	XP_022802719.1	Pocillopora_acuta_HIv2___TS.g6360.t1
OG_3338	XP_022802722.1	Pocillopora_acuta_HIv2___RNAseq.g11076.t1
OG_3339	XP_022802746.1	Pocillopora_acuta_HIv2___RNAseq.g11068.t1
OG_3340	XP_022802757.1	Pocillopora_acuta_HIv2___RNAseq.g14902.t1
OG_3341	XP_022802766.1	Pocillopora_acuta_HIv2___RNAseq.g7795.t1
OG_3342	XP_022802781.1	Pocillopora_acuta_HIv2___RNAseq.g18682.t1
OG_3343	XP_022802787.1	Pocillopora_acuta_HIv2___RNAseq.g7834.t1
OG_3344	XP_022802797.1	Pocillopora_acuta_HIv2___RNAseq.g18683.t1
OG_3345	XP_022802813.1	Pocillopora_acuta_HIv2___TS.g11372.t1a
OG_3346	XP_022802815.1	Pocillopora_acuta_HIv2___RNAseq.g28588.t1
OG_3347	XP_022802857.1	Pocillopora_acuta_HIv2___TS.g30479.t1b
OG_3348	XP_022802862.1	Pocillopora_acuta_HIv2___RNAseq.g7752.t1a
OG_3349	XP_022802866.1	Pocillopora_acuta_HIv2___RNAseq.g14417.t1
OG_3350	XP_022802867.1	Pocillopora_acuta_HIv2___RNAseq.g14903.t1
OG_3351	XP_022802876.1	Pocillopora_acuta_HIv2___RNAseq.g7829.t2a
OG_3352	XP_022802880.1	Pocillopora_acuta_HIv2___TS.g30480.t2
OG_3353	XP_022802888.1	Pocillopora_acuta_HIv2___RNAseq.g14413.t1
OG_3354	XP_022802895.1	Pocillopora_acuta_HIv2___RNAseq.g22112.t1
OG_3355	XP_022802903.1	Pocillopora_acuta_HIv2___RNAseq.g22100.t1
OG_3356	XP_022802933.1	Pocillopora_acuta_HIv2___RNAseq.g6202.t1
OG_3357	XP_022802944.1	Pocillopora_acuta_HIv2___RNAseq.g7832.t1a
OG_3358	XP_022802945.1	Pocillopora_acuta_HIv2___RNAseq.g6215.t1
OG_3359	XP_022802957.1	Pocillopora_acuta_HIv2___RNAseq.g6214.t1
OG_3360	XP_022802960.1	Pocillopora_acuta_HIv2___RNAseq.g6211.t1
OG_3361	XP_022802961.1	Pocillopora_acuta_HIv2___TS.g2757.t1
OG_3362	XP_022802962.1	Pocillopora_acuta_HIv2___RNAseq.g6225.t1
OG_3363	XP_022802972.1	Pocillopora_acuta_HIv2___RNAseq.g1848.t1
OG_3364	XP_022802976.1	Pocillopora_acuta_HIv2___TS.g26864.t1
OG_3365	XP_022802977.1	Pocillopora_acuta_HIv2___RNAseq.g1847.t1
OG_3366	XP_022802978.1	Pocillopora_acuta_HIv2___RNAseq.g1843.t1
OG_3367	XP_022802980.1	Pocillopora_acuta_HIv2___RNAseq.g1838.t1
OG_3368	XP_022802981.1	Pocillopora_acuta_HIv2___RNAseq.g1850.t1
OG_3369	XP_022802985.1	Pocillopora_acuta_HIv2___RNAseq.g1851.t1
OG_3370	XP_022802987.1	Pocillopora_acuta_HIv2___RNAseq.g1840.t2
OG_3371	XP_022802993.1	Pocillopora_acuta_HIv2___RNAseq.g7813.t1
OG_3372	XP_022802994.1	Pocillopora_acuta_HIv2___RNAseq.29468_t
OG_3373	XP_022803015.1	Pocillopora_acuta_HIv2___TS.g31198.t1
OG_3374	XP_022803042.1	Pocillopora_acuta_HIv2___TS.g30980.t1a
OG_3375	XP_022803058.1	Pocillopora_acuta_HIv2___RNAseq.g15875.t1
OG_3376	XP_022803066.1 XP_022803052.1	Pocillopora_acuta_HIv2___TS.g26005.t1 Pocillopora_acuta_HIv2___TS.g26004.t1
OG_3377	XP_022803090.1	Pocillopora_acuta_HIv2___RNAseq.6093_ta
OG_3378	XP_022803091.1	Pocillopora_acuta_HIv2___RNAseq.g14192.t1
OG_3379	XP_022803103.1	Pocillopora_acuta_HIv2___RNAseq.g14193.t1
OG_3380	XP_022803137.1	Pocillopora_acuta_HIv2___TS.g15291.t2
OG_3381	XP_022803145.1	Pocillopora_acuta_HIv2___TS.g22349.t2
OG_3382	XP_022803146.1	Pocillopora_acuta_HIv2___TS.g15287.t2
OG_3383	XP_022803191.1	Pocillopora_acuta_HIv2___RNAseq.g14012.t1
OG_3384	XP_022803201.1	Pocillopora_acuta_HIv2___RNAseq.g2326.t1
OG_3385	XP_022803214.1	Pocillopora_acuta_HIv2___RNAseq.g25704.t1
OG_3386	XP_022803220.1	Pocillopora_acuta_HIv2___RNAseq.g11871.t1
OG_3387	XP_022803281.1	Pocillopora_acuta_HIv2___RNAseq.g25134.t1
OG_3388	XP_022803288.1	Pocillopora_acuta_HIv2___TS.g21534.t1
OG_3389	XP_022803290.1	Pocillopora_acuta_HIv2___RNAseq.g7825.t1
OG_3390	XP_022803292.1	Pocillopora_acuta_HIv2___RNAseq.g25131.t1
OG_3391	XP_022807526.1 XP_022807527.1 XP_022796722.1 XP_022807525.1 XP_022807524.1 XP_022807522.1 XP_022807523.1 XP_022809183.1 XP_022777850.1 XP_022796719.1 XP_022796718.1	Pocillopora_acuta_HIv2___RNAseq.g14537.t1 Pocillopora_acuta_HIv2___RNAseq.g14544.t1 Pocillopora_acuta_HIv2___RNAseq.g14548.t1 Pocillopora_acuta_HIv2___RNAseq.g14555.t1 Pocillopora_acuta_HIv2___RNAseq.g14523.t1 Pocillopora_acuta_HIv2___RNAseq.g14539.t1 Pocillopora_acuta_HIv2___RNAseq.g14515.t1 Pocillopora_acuta_HIv2___RNAseq.g19508.t1
OG_3392	XP_022803354.1	Pocillopora_acuta_HIv2___RNAseq.g31062.t1
OG_3393	XP_022803361.1	Pocillopora_acuta_HIv2___RNAseq.g31059.t1
OG_3394	XP_022803367.1	Pocillopora_acuta_HIv2___RNAseq.g31066.t1
OG_3395	XP_022803369.1	Pocillopora_acuta_HIv2___RNAseq.g14847.t1
OG_3396	XP_022803370.1	Pocillopora_acuta_HIv2___RNAseq.g14848.t1
OG_3397	XP_022803372.1	Pocillopora_acuta_HIv2___RNAseq.g26230.t1
OG_3398	XP_022803379.1	Pocillopora_acuta_HIv2___RNAseq.g14854.t1
OG_3399	XP_022803382.1	Pocillopora_acuta_HIv2___RNAseq.g26228.t1
OG_3400	XP_022803390.1	Pocillopora_acuta_HIv2___RNAseq.g14840.t1
OG_3401	XP_022803407.1	Pocillopora_acuta_HIv2___TS.g20119.t1
OG_3402	XP_022803418.1	Pocillopora_acuta_HIv2___RNAseq.g25755.t1
OG_3403	XP_022803419.1	Pocillopora_acuta_HIv2___RNAseq.g25757.t1
OG_3404	XP_022803421.1	Pocillopora_acuta_HIv2___RNAseq.g26227.t1
OG_3405	XP_022803453.1	Pocillopora_acuta_HIv2___RNAseq.g28566.t1
OG_3406	XP_022803459.1	Pocillopora_acuta_HIv2___RNAseq.g5575.t1
OG_3407	XP_022803471.1	Pocillopora_acuta_HIv2___RNAseq.g5573.t1
OG_3408	XP_022803475.1	Pocillopora_acuta_HIv2___RNAseq.g5579.t1
OG_3409	XP_022803485.1	Pocillopora_acuta_HIv2___RNAseq.g25181.t1
OG_3410	XP_022803494.1	Pocillopora_acuta_HIv2___RNAseq.g25178.t1
OG_3411	XP_022803499.1	Pocillopora_acuta_HIv2___TS.g21576.t1
OG_3412	XP_022803507.1	Pocillopora_acuta_HIv2___RNAseq.g24062.t1
OG_3413	XP_022803511.1	Pocillopora_acuta_HIv2___RNAseq.g25159.t1
OG_3414	XP_022803512.1	Pocillopora_acuta_HIv2___RNAseq.g18074.t1
OG_3415	XP_022803518.1	Pocillopora_acuta_HIv2___RNAseq.g18109.t1
OG_3416	XP_022803527.1	Pocillopora_acuta_HIv2___RNAseq.g18110.t1
OG_3417	XP_022803531.1	Pocillopora_acuta_HIv2___RNAseq.g18087.t1
OG_3418	XP_022803533.1	Pocillopora_acuta_HIv2___RNAseq.g18108.t1
OG_3419	XP_022803536.1	Pocillopora_acuta_HIv2___TS.g29761.t1b
OG_3420	XP_022803543.1	Pocillopora_acuta_HIv2___RNAseq.g4511.t1
OG_3421	XP_022803547.1	Pocillopora_acuta_HIv2___RNAseq.10518_t
OG_3422	XP_022803550.1	Pocillopora_acuta_HIv2___RNAseq.g4519.t1
OG_3423	XP_022803559.1	Pocillopora_acuta_HIv2___RNAseq.g4513.t1
OG_3424	XP_022803561.1	Pocillopora_acuta_HIv2___RNAseq.g4512.t1
OG_3425	XP_022803563.1	Pocillopora_acuta_HIv2___TS.g16956.t1a
OG_3426	XP_022803584.1	Pocillopora_acuta_HIv2___RNAseq.g7053.t1
OG_3427	XP_022803610.1	Pocillopora_acuta_HIv2___RNAseq.g26238.t1
OG_3428	XP_022803612.1	Pocillopora_acuta_HIv2___RNAseq.g4364.t1
OG_3429	XP_022803634.1	Pocillopora_acuta_HIv2___RNAseq.g128.t1
OG_3430	XP_022803637.1	Pocillopora_acuta_HIv2___TS.g1487.t1a
OG_3431	XP_022803638.1	Pocillopora_acuta_HIv2___TS.g1487.t1c
OG_3432	XP_022803677.1	Pocillopora_acuta_HIv2___RNAseq.g26958.t1
OG_3433	XP_022803702.1	Pocillopora_acuta_HIv2___RNAseq.g16175.t1
OG_3434	XP_022803707.1	Pocillopora_acuta_HIv2___RNAseq.g16166.t1
OG_3435	XP_022803720.1	Pocillopora_acuta_HIv2___RNAseq.g16178.t1
OG_3436	XP_022803783.1	Pocillopora_acuta_HIv2___RNAseq.g25505.t1
OG_3437	XP_022803823.1	Pocillopora_acuta_HIv2___TS.g25063.t1b
OG_3438	XP_022803825.1	Pocillopora_acuta_HIv2___RNAseq.g19283.t1
OG_3439	XP_022803842.1	Pocillopora_acuta_HIv2___RNAseq.g21498.t1
OG_3440	XP_022803845.1	Pocillopora_acuta_HIv2___RNAseq.g21496.t1
OG_3441	XP_022803855.1	Pocillopora_acuta_HIv2___TS.g25022.t1b
OG_3442	XP_022803857.1	Pocillopora_acuta_HIv2___RNAseq.g21497.t1
OG_3443	XP_022803858.1	Pocillopora_acuta_HIv2___RNAseq.10924_t
OG_3444	XP_022803859.1	Pocillopora_acuta_HIv2___TS.g5112.t1
OG_3445	XP_022803862.1	Pocillopora_acuta_HIv2___RNAseq.g19083.t1
OG_3446	XP_022803866.1	Pocillopora_acuta_HIv2___RNAseq.g19082.t1
OG_3447	XP_022803917.1	Pocillopora_acuta_HIv2___TS.g25039.t1
OG_3448	XP_022803930.1	Pocillopora_acuta_HIv2___RNAseq.g5606.t1
OG_3449	XP_022803938.1	Pocillopora_acuta_HIv2___RNAseq.g5601.t1
OG_3450	XP_022803967.1	Pocillopora_acuta_HIv2___RNAseq.g27418.t1
OG_3451	XP_022803969.1	Pocillopora_acuta_HIv2___RNAseq.g27419.t1
OG_3452	XP_022803996.1	Pocillopora_acuta_HIv2___RNAseq.g2113.t1
OG_3453	XP_022804000.1	Pocillopora_acuta_HIv2___RNAseq.g2106.t1
OG_3454	XP_022804004.1	Pocillopora_acuta_HIv2___RNAseq.g25966.t1
OG_3455	XP_022804025.1	Pocillopora_acuta_HIv2___TS.g25526.t1
OG_3456	XP_022804029.1	Pocillopora_acuta_HIv2___RNAseq.g25476.t1
OG_3457	XP_022804048.1	Pocillopora_acuta_HIv2___RNAseq.g27027.t1
OG_3458	XP_022804051.1	Pocillopora_acuta_HIv2___RNAseq.g24010.t1
OG_3459	XP_022804065.1	Pocillopora_acuta_HIv2___RNAseq.g26180.t1
OG_3460	XP_022810587.1	Pocillopora_acuta_HIv2___RNAseq.g2447.t1 Pocillopora_acuta_HIv2___RNAseq.g20886.t1
OG_3461	XP_022810088.1 XP_022796912.1 XP_022796922.1 XP_022777767.1 XP_022796923.1 XP_022796916.1 XP_022807817.1 XP_022810231.1 XP_022777753.1 XP_022807815.1 XP_022807816.1 XP_022796924.1 XP_022807190.1	Pocillopora_acuta_HIv2___RNAseq.g12281.t1 Pocillopora_acuta_HIv2___RNAseq.g1795.t1 Pocillopora_acuta_HIv2___RNAseq.g1401.t1 Pocillopora_acuta_HIv2___RNAseq.g16877.t1 Pocillopora_acuta_HIv2___RNAseq.g8742.t1 Pocillopora_acuta_HIv2___RNAseq.g12289.t1 Pocillopora_acuta_HIv2___RNAseq.g3214.t1 Pocillopora_acuta_HIv2___RNAseq.g28344.t1a Pocillopora_acuta_HIv2___RNAseq.g25219.t1 Pocillopora_acuta_HIv2___RNAseq.g12292.t1 Pocillopora_acuta_HIv2___RNAseq.g12288.t1 Pocillopora_acuta_HIv2___RNAseq.g12293.t1 Pocillopora_acuta_HIv2___RNAseq.g12282.t1 Pocillopora_acuta_HIv2___RNAseq.g12279.t1 Pocillopora_acuta_HIv2___TS.g3245.t1 Pocillopora_acuta_HIv2___RNAseq.g12291.t1 Pocillopora_acuta_HIv2___RNAseq.g12290.t1 Pocillopora_acuta_HIv2___RNAseq.g12286.t1 Pocillopora_acuta_HIv2___RNAseq.g12283.t1 Pocillopora_acuta_HIv2___TS.g3256.t1 Pocillopora_acuta_HIv2___RNAseq.g12287.t1
OG_3462	XP_022786629.1	Pocillopora_acuta_HIv2___TS.g1995.t1 Pocillopora_acuta_HIv2___RNAseq.g15463.t1 Pocillopora_acuta_HIv2___RNAseq.g22881.t1 Pocillopora_acuta_HIv2___TS.g16122.t1 Pocillopora_acuta_HIv2___RNAseq.g4690.t1 Pocillopora_acuta_HIv2___RNAseq.g27538.t1 Pocillopora_acuta_HIv2___TS.g4547.t1 Pocillopora_acuta_HIv2___RNAseq.g6097.t1 Pocillopora_acuta_HIv2___RNAseq.g14292.t1 Pocillopora_acuta_HIv2___TS.g28398.t1a Pocillopora_acuta_HIv2___RNAseq.g9344.t1a Pocillopora_acuta_HIv2___RNAseq.g9349.t1 Pocillopora_acuta_HIv2___TS.g28397.t1 Pocillopora_acuta_HIv2___TS.g11103.t1 Pocillopora_acuta_HIv2___RNAseq.g20448.t1 Pocillopora_acuta_HIv2___RNAseq.g20459.t1 Pocillopora_acuta_HIv2___RNAseq.g15205.t1
OG_3463	XP_022794173.1	Pocillopora_acuta_HIv2___TS.g23085.t1 Pocillopora_acuta_HIv2___TS.g30215.t1 Pocillopora_acuta_HIv2___TS.g23084.t1 Pocillopora_acuta_HIv2___RNAseq.g8761.t1 Pocillopora_acuta_HIv2___RNAseq.g6857.t1 Pocillopora_acuta_HIv2___RNAseq.g8762.t1
OG_3464	XP_022798386.1 XP_022794486.1 XP_022807361.1 XP_022779371.1 XP_022791504.1 XP_022808278.1 XP_022794113.1 XP_022802093.1 XP_022800925.1 XP_022807948.1 XP_022777898.1	Pocillopora_acuta_HIv2___RNAseq.g4248.t1 Pocillopora_acuta_HIv2___TS.g10542.t1
OG_3465	XP_022783684.1 XP_022792007.1	Pocillopora_acuta_HIv2___RNAseq.g11204.t1 Pocillopora_acuta_HIv2___RNAseq.g15390.t1 Pocillopora_acuta_HIv2___RNAseq.g4723.t1 Pocillopora_acuta_HIv2___RNAseq.g2652.t1b Pocillopora_acuta_HIv2___RNAseq.g4478.t1 Pocillopora_acuta_HIv2___RNAseq.g515.t1 Pocillopora_acuta_HIv2___RNAseq.g10488.t1 Pocillopora_acuta_HIv2___TS.g23191.t1 Pocillopora_acuta_HIv2___RNAseq.g31242.t1 Pocillopora_acuta_HIv2___RNAseq.g13958.t1 Pocillopora_acuta_HIv2___RNAseq.g4594.t1 Pocillopora_acuta_HIv2___RNAseq.g28788.t1 Pocillopora_acuta_HIv2___RNAseq.g2550.t1 Pocillopora_acuta_HIv2___RNAseq.g2459.t1 Pocillopora_acuta_HIv2___RNAseq.g11973.t1 Pocillopora_acuta_HIv2___RNAseq.g25301.t1 Pocillopora_acuta_HIv2___RNAseq.g15642.t1 Pocillopora_acuta_HIv2___RNAseq.g5853.t1
OG_3466	XP_022777701.1 XP_022804437.1 XP_022809395.1	Pocillopora_acuta_HIv2___RNAseq.g26521.t1 Pocillopora_acuta_HIv2___RNAseq.g21473.t1 Pocillopora_acuta_HIv2___RNAseq.g275.t1 Pocillopora_acuta_HIv2___TS.g28173.t1 Pocillopora_acuta_HIv2___RNAseq.g8621.t1 Pocillopora_acuta_HIv2___RNAseq.g8620.t1 Pocillopora_acuta_HIv2___RNAseq.g17007.t1 Pocillopora_acuta_HIv2___RNAseq.g31234.t1 Pocillopora_acuta_HIv2___RNAseq.g17760.t1 Pocillopora_acuta_HIv2___RNAseq.g1353.t1 Pocillopora_acuta_HIv2___RNAseq.g23466.t1 Pocillopora_acuta_HIv2___RNAseq.g27741.t1 Pocillopora_acuta_HIv2___RNAseq.g15131.t1
OG_3467	XP_022794434.1 XP_022794505.1 XP_022795118.1 XP_022796952.1 XP_022796958.1	Pocillopora_acuta_HIv2___RNAseq.g3430.t1
OG_3468	XP_022804809.1 XP_022810453.1 XP_022778451.1 XP_022777828.1 XP_022804801.1 XP_022804802.1 XP_022804799.1 XP_022804800.1 XP_022804803.1 XP_022804804.1 XP_022804806.1	Pocillopora_acuta_HIv2___RNAseq.g27441.t1 Pocillopora_acuta_HIv2___TS.g10198.t2 Pocillopora_acuta_HIv2___RNAseq.g27429.t1 Pocillopora_acuta_HIv2___TS.g10192.t2
OG_3469	XP_022783168.1 XP_022810047.1 XP_022805776.1 XP_022783235.1 XP_022783232.1 XP_022783233.1 XP_022783234.1 XP_022810048.1 XP_022810049.1 XP_022805717.1 XP_022805718.1 XP_022805719.1 XP_022778097.1 XP_022795581.1	Pocillopora_acuta_HIv2___RNAseq.g12254.t1 Pocillopora_acuta_HIv2___TS.g3230.t1 Pocillopora_acuta_HIv2___RNAseq.g12256.t1 Pocillopora_acuta_HIv2___RNAseq.g12255.t1
OG_3470	XP_022804892.1 XP_022804893.1 XP_022804894.1 XP_022808162.1 XP_022797969.1	Pocillopora_acuta_HIv2___TS.g7296.t1 Pocillopora_acuta_HIv2___RNAseq.g8422.t1 Pocillopora_acuta_HIv2___RNAseq.g24580.t1 Pocillopora_acuta_HIv2___RNAseq.g17351.t1 Pocillopora_acuta_HIv2___RNAseq.g24569.t1
OG_3471	XP_022802882.1 XP_022802883.1 XP_022806081.1 XP_022802875.1 XP_022804107.1 XP_022802853.1 XP_022806078.1 XP_022806079.1 XP_022806085.1 XP_022807358.1 XP_022806084.1 XP_022806088.1 XP_022780264.1 XP_022806087.1	Pocillopora_acuta_HIv2___RNAseq.15117_t Pocillopora_acuta_HIv2___TS.g29860.t1 Pocillopora_acuta_HIv2___RNAseq.g27010.t1 Pocillopora_acuta_HIv2___TS.g29863.t1 Pocillopora_acuta_HIv2___TS.g29866.t1 Pocillopora_acuta_HIv2___TS.g29865.t1 Pocillopora_acuta_HIv2___RNAseq.g25487.t1 Pocillopora_acuta_HIv2___RNAseq.g7722.t1 Pocillopora_acuta_HIv2___RNAseq.15123_t
OG_3472	XP_022805095.1 XP_022805116.1 XP_022805745.1 XP_022805740.1 XP_022805799.1 XP_022805050.1 XP_022805127.1 XP_022805721.1 XP_022805730.1 XP_022805755.1 XP_022805106.1	Pocillopora_acuta_HIv2___TS.g7870.t1
OG_3473	XP_022809642.1 XP_022808513.1 XP_022805858.1 XP_022808387.1 XP_022803740.1 XP_022803741.1 XP_022803742.1 XP_022797979.1 XP_022777476.1 XP_022807903.1 XP_022797647.1 XP_022797648.1	Pocillopora_acuta_HIv2___RNAseq.g13383.t1 Pocillopora_acuta_HIv2___RNAseq.g20033.t1 Pocillopora_acuta_HIv2___RNAseq.g24592.t1 Pocillopora_acuta_HIv2___RNAseq.g23645.t1 Pocillopora_acuta_HIv2___RNAseq.g20101.t1 Pocillopora_acuta_HIv2___TS.g5675.t1
OG_3474	XP_022795119.1 XP_022801978.1 XP_022807338.1 XP_022785500.1 XP_022804944.1 XP_022791061.1 XP_022797968.1 XP_022785486.1 XP_022801775.1 XP_022801776.1 XP_022801774.1	Pocillopora_acuta_HIv2___RNAseq.g20013.t1 Pocillopora_acuta_HIv2___RNAseq.g25829.t1 Pocillopora_acuta_HIv2___RNAseq.g8414.t1 Pocillopora_acuta_HIv2___RNAseq.g19918.t1 Pocillopora_acuta_HIv2___RNAseq.g20014.t1
OG_3475	XP_022808676.1 XP_022777605.1 XP_022787588.1 XP_022787616.1	Pocillopora_acuta_HIv2___RNAseq.g17140.t1 Pocillopora_acuta_HIv2___TS.g17519.t1 Pocillopora_acuta_HIv2___RNAseq.g17149.t1 Pocillopora_acuta_HIv2___RNAseq.g17145.t1 Pocillopora_acuta_HIv2___RNAseq.g17143.t1 Pocillopora_acuta_HIv2___RNAseq.g17146.t1 Pocillopora_acuta_HIv2___RNAseq.g17137.t1 Pocillopora_acuta_HIv2___RNAseq.g17134.t1 Pocillopora_acuta_HIv2___TS.g17517.t1 Pocillopora_acuta_HIv2___RNAseq.g17125.t1 Pocillopora_acuta_HIv2___RNAseq.g17154.t1 Pocillopora_acuta_HIv2___RNAseq.g17132.t1 Pocillopora_acuta_HIv2___TS.g17529.t1 Pocillopora_acuta_HIv2___TS.g30294.t1
