"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-8 0.969822172835773 2 142 "GO:0030496" "midbody" 0.997880529717384
-120 0.566800010043808 2 129 "GO:0030658" "transport vesicle membrane" 0.846878921256861
181 0.0572953303793636 4 662 "GO:0030659;GO:0012506" "vesicle membrane" 0.337160982617024
684 0.335080947877914 2 11 "GO:0030660" "Golgi-associated vesicle membrane" 0.690935108157963
515 0.147293059723789 2 44 "GO:0030662" "coated vesicle membrane" 0.494864247640735
1127 0.283792861807283 3 5 "GO:0030663" "COPI-coated vesicle membrane" 0.641905454101318
672 0.180270079071833 3 22 "GO:0030665" "clathrin-coated vesicle membrane" 0.527406858475969
976 0.000316594653447972 2 76 "GO:0030666" "endocytic vesicle membrane" 0.0121097454943849
-322 0.213969274080633 5 83 "GO:0030667" "secretory granule membrane" 0.56249654526352
1359 0.126397449721972 2 7 "GO:0030669" "clathrin-coated endocytic vesicle membrane" 0.475068989789051
656 0.0448344972279445 2 52 "GO:0030670" "phagocytic vesicle membrane" 0.29685261467743
-176 0.490058285666443 3 86 "GO:0030672;GO:0099501" "exocytic vesicle membrane" 0.806224921580277
-574 0.301132010179006 4 18 "GO:0030673" "axolemma" 0.661971229272815
-64 0.942874045063301 3 7 "GO:0030677" "ribonuclease P complex" 0.994249823092755
153 0.539572323839675 3 90 "GO:0030684" "preribosome" 0.83214667949375
730 0.262968726898047 2 13 "GO:0030686" "90S preribosome" 0.61520206751378
-483 0.411708370848601 4 16 "GO:0030687" "preribosome, large subunit precursor" 0.753485415548277
347 0.594983102743726 2 13 "GO:0030688" "preribosome, small subunit precursor" 0.857179046325707
-76 0.858857588533531 6 30 "GO:0030863" "cortical cytoskeleton" 0.961970798284262
44 0.930129831524459 7 22 "GO:0030864" "cortical actin cytoskeleton" 0.993783968039401
-269 0.798359074897236 2 5 "GO:0030867" "rough endoplasmic reticulum membrane" 0.941054995834184
-355 0.278227112392575 3 52 "GO:0030880" "RNA polymerase complex" 0.633463514822381
1679 0.0802939528452123 3 6 "GO:0030894" "replisome" 0.391464527773781
789 0.34273031869036 3 8 "GO:0030897" "HOPS complex" 0.695123227794543
209 0.778933500343367 2 10 "GO:0030904" "retromer complex" 0.933987661070025
491 0.608854744962232 4 6 "GO:0030915;GO:0106068" "SUMO ligase complex" 0.859898087056517
-384 0.666122056104427 2 7 "GO:0030991" "intraciliary transport particle A" 0.886698709704457
-378 0.520354054240567 2 16 "GO:0030992" "intraciliary transport particle B" 0.831841282786021
330 0.540625112805948 2 19 "GO:0031010" "ISWI-type complex" 0.83214667949375
-421 0.488671814191392 2 15 "GO:0031011" "Ino80 complex" 0.805676590207791
914 2.54796505557342e-11 2 306 "GO:0031012;GO:0030312;GO:0062023" "external encapsulating structure" 6.49731089171222e-09
-1443 0.0270115032907802 6 13 "GO:0031045" "dense core granule" 0.240389193000415
1031 0.214941023848624 3 8 "GO:0031080" "nuclear pore outer ring" 0.563116038507525
-324 0.619998585874772 2 13 "GO:0031082" "BLOC complex" 0.860796584744466
-280 0.721499993262997 2 9 "GO:0031083" "BLOC-1 complex" 0.897475601375923
-452 0.488435061369521 2 13 "GO:0031088;GO:0098591" "external side of apical plasma membrane" 0.805676590207791
642 0.412890560196124 2 9 "GO:0031091" "platelet alpha granule" 0.753845533532303
541 0.208691527588931 2 30 "GO:0031201" "SNARE complex" 0.559619747538134
-223 0.801810846322803 2 7 "GO:0031209" "SCAR complex" 0.941798269240163
-1623 0.0909110822586835 2 6 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.412122100628768
-142 0.733177008066516 2 32 "GO:0031252" "cell leading edge" 0.902431293875831
-131 0.433228734167714 2 204 "GO:0031253" "cell projection membrane" 0.767175883421993
91 0.710224172496362 2 94 "GO:0031256" "leading edge membrane" 0.892959331821283
-513 0.469505104523527 3 11 "GO:0031258" "lamellipodium membrane" 0.802591655057194
-1189 0.093565374155136 2 11 "GO:0031261" "DNA replication preinitiation complex" 0.413215680066495
-1520 0.148295687201242 3 5 "GO:0031264;GO:0097342" "ripoptosome" 0.494864247640735
-492 0.374830229154235 2 18 "GO:0031312" "extrinsic component of organelle membrane" 0.726668750915702
-62 0.913767839949068 2 17 "GO:0031380;GO:0031379" "nuclear RNA-directed RNA polymerase complex" 0.985941322370997
-546 0.603872365624834 3 5 "GO:0031390" "Ctf18 RFC-like complex" 0.859898087056517
-472 0.547150038935106 3 9 "GO:0031391" "Elg1 RFC-like complex" 0.83214667949375
127 0.129870653929944 2 881 "GO:0031410;GO:0097708" "intracellular vesicle" 0.479956764523706
-906 0.30809992323843 4 7 "GO:0031414" "N-terminal protein acetyltransferase complex" 0.667025955798718
-2118 0.0440106321368314 3 5 "GO:0031428;GO:0170049" "box C/D methylation guide snoRNP complex" 0.29685261467743
228 0.621516936113481 2 26 "GO:0031430" "M band" 0.86080336331514
149 0.42481672732496 2 161 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.763756174816727
250 0.610810753963664 3 23 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 0.859898087056517
-29 0.944862250180958 2 31 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.994249823092755
221 0.725010993998422 3 14 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 0.900378913001287
-374 0.615578331808746 2 10 "GO:0031466" "Cul5-RING ubiquitin ligase complex" 0.859898087056517
1696 0.0773653417241764 4 6 "GO:0031475;GO:0031476" "myosin V complex" 0.387531741989169
-432 0.01866991668461 2 167 "GO:0031514" "motile cilium" 0.204035518053238
-413 0.410503866863061 3 22 "GO:0031519" "PcG protein complex" 0.753485415548277
391 0.300439527526483 2 39 "GO:0031526" "brush border membrane" 0.661971229272815
530 0.580701237299656 5 6 "GO:0031527" "filopodium membrane" 0.852589616832112
672 0.285291312933919 5 14 "GO:0031528" "microvillus membrane" 0.641905454101318
-234 0.486780556790682 4 49 "GO:0031594" "neuromuscular junction" 0.805676590207791
-336 0.70561416071899 3 7 "GO:0031616" "spindle pole centrosome" 0.892959331821283
643 0.20019884587941 2 22 "GO:0031672" "A band" 0.556916789446359
163 0.802205121203766 2 13 "GO:0031674" "I band" 0.941798269240163
21 0.917323615061061 3 134 "GO:0031901" "early endosome membrane" 0.986993763040382
399 0.0767358137804414 3 110 "GO:0031902" "late endosome membrane" 0.387531741989169
-1409 0.180195238697399 4 5 "GO:0031904" "endosome lumen" 0.527406858475969
121 0.900114437131434 3 6 "GO:0031931" "TORC1 complex" 0.980891830459797
-174 0.806797034185541 2 11 "GO:0031941" "filamentous actin" 0.943730475767491
-405 0.0342860663988576 2 154 "GO:0031965" "nuclear membrane" 0.27040042056831
-202 0.0870838799344625 4 417 "GO:0031966" "mitochondrial membrane" 0.406214439938194
399 0.59192669166953 2 10 "GO:0031969;GO:0042170" "plastid membrane" 0.854384753070171
-325 0.311557740468897 2 54 "GO:0031970;GO:0005758" "organelle envelope lumen" 0.667623729576208
-677 0.150457564486304 4 25 "GO:0031985" "Golgi cisterna" 0.494864247640735
-479 0.56426158436486 2 8 "GO:0032009" "early phagosome" 0.845366891351539
-203 0.764716121107722 3 12 "GO:0032039" "integrator complex" 0.921272177397492
357 0.241865352391243 4 60 "GO:0032040" "small-subunit processome" 0.595782346842393
200 0.711635038835867 2 19 "GO:0032045" "guanyl-nucleotide exchange factor complex" 0.892959331821283
615 0.55888948729344 2 5 "GO:0032127" "dense core granule membrane" 0.84197843553169
-1199 0.107099384467104 2 10 "GO:0032153" "cell division site" 0.426724109986117
414 0.153882631488957 2 66 "GO:0032154" "cleavage furrow" 0.498814462241746
528 0.615735289623211 2 5 "GO:0032156" "septin cytoskeleton" 0.859898087056517
514 0.38228693849908 2 16 "GO:0032279" "asymmetric synapse" 0.732956160280191
-867 0.0319630981592007 2 34 "GO:0032391" "photoreceptor connecting cilium" 0.262355520802063
-1724 0.000142765893758341 2 27 "GO:0032420" "stereocilium" 0.00682599429532068
-1078 0.112504528408216 2 12 "GO:0032421" "stereocilium bundle" 0.439112062409619
-1287 0.0696847008901135 2 11 "GO:0032426" "stereocilium tip" 0.375424334215192
512 0.470767398472757 2 11 "GO:0032433" "filopodium tip" 0.802591655057194
-1591 0.0735309555643659 2 7 "GO:0032449" "CBM complex" 0.382661095283945
-429 0.583996025124218 4 9 "GO:0032476" "polyprenyl diphosphate synthase complex" 0.852589616832112
-718 0.253542781278289 2 14 "GO:0032579" "apical lamina of hyaline layer" 0.605515891055824
-59 0.84812338655278 3 58 "GO:0032580" "Golgi cisterna membrane" 0.956953378632562
172 0.784480529654863 2 14 "GO:0032585" "multivesicular body membrane" 0.934674705469829
571 0.104373443774397 3 45 "GO:0032587" "ruffle membrane" 0.42176107073817
170 0.669342615668115 4 35 "GO:0032588" "trans-Golgi network membrane" 0.888970661434215
-129 0.729401134543246 2 40 "GO:0032589" "neuron projection membrane" 0.902431293875831
21 0.97414401008153 4 13 "GO:0032590" "dendrite membrane" 0.997880529717384
557 0.531036332272922 4 7 "GO:0032593" "insulin-responsive compartment" 0.83214667949375
-607 0.5272075097446 2 6 "GO:0032777" "piccolo histone acetyltransferase complex" 0.83214667949375
-436 0.624002237543688 3 7 "GO:0032797;GO:0097504" "SMN complex" 0.86080336331514
-10 0.987335583262945 2 14 "GO:0032806" "carboxy-terminal domain protein kinase complex" 0.997880529717384
-815 0.166028857826855 3 16 "GO:0032809;GO:0044298" "neuronal cell body membrane" 0.51008865958853
-345 0.273550531031858 2 56 "GO:0032838;GO:0120111" "plasma membrane bounded cell projection cytoplasm" 0.63031974770895
-787 0.101565982298564 2 24 "GO:0032839" "dendrite cytoplasm" 0.42176107073817
-164 0.843796565218276 2 8 "GO:0032982" "myosin filament" 0.956374154611189
-493 0.0785195032788513 2 71 "GO:0032993" "protein-DNA complex" 0.387531741989169
-1861 0.0123393237422265 5 10 "GO:0033010" "paranodal junction" 0.153163802939755
535 0.520301848030409 2 8 "GO:0033017" "sarcoplasmic reticulum membrane" 0.831841282786021
1299 0.0808631119071636 3 10 "GO:0033018" "sarcoplasmic reticulum lumen" 0.391520763347976
-1925 0.0450129454935711 6 6 "GO:0033093" "Weibel-Palade body" 0.29685261467743
374 0.333918437231463 2 37 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.690935108157963
-53 0.911406906426581 2 24 "GO:0033162;GO:0090741" "pigment granule membrane" 0.985941322370997
887 0.144384587750049 2 15 "GO:0033176" "proton-transporting V-type ATPase complex" 0.494864247640735
831 0.264174961578254 3 10 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.616139773193184
874 0.325436273500208 2 7 "GO:0033179" "proton-transporting V-type ATPase, V0 domain" 0.682078765007285
654 0.403962491105006 2 9 "GO:0033180;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.753485415548277
1638 0.119268365230372 3 5 "GO:0033263" "CORVET complex" 0.456892248274324
243 0.74386267233446 2 10 "GO:0033268" "node of Ranvier" 0.906744021713379
-1281 0.14964084884382 2 7 "GO:0033270" "paranode region of axon" 0.494864247640735
-861 0.300597132295175 2 8 "GO:0033276" "transcription factor TFTC complex" 0.661971229272815
-1320 0.137662529338874 5 7 "GO:0033391" "chromatoid body" 0.492111378244106
-344 0.720501981932887 2 6 "GO:0033588" "elongator holoenzyme complex" 0.897475601375923
613 0.410040844150262 3 10 "GO:0033643" "host cell part" 0.753485415548277
41 0.952229025171737 3 12 "GO:0034045" "phagophore assembly site membrane" 0.994668328285379
-664 0.424600426361875 3 8 "GO:0034098" "VCP-NPL4-UFD1 AAA ATPase complex" 0.763756174816727
-79 0.924058817411659 3 8 "GO:0034358;GO:1990777;GO:0032994" "protein-lipid complex" 0.990063018655349
-1060 0.232895399762186 3 7 "GO:0034388" "Pwp2p-containing subcomplex of 90S preribosome" 0.589080509606686
930 0.235740829960932 2 9 "GO:0034399" "nuclear periphery" 0.592632979654082
-884 0.00102277012397655 2 77 "GO:0034451" "centriolar satellite" 0.0289784868460022
-1616 0.0519694714195674 2 8 "GO:0034464" "BBSome" 0.320016584659951
-1447 0.10355285117192 2 7 "GO:0034518" "RNA cap binding complex" 0.42176107073817
1413 0.0892295753723461 3 8 "GO:0034663" "endoplasmic reticulum chaperone complex" 0.408746258442184
-769 8.94924024243898e-05 2 146 "GO:0034702" "monoatomic ion channel complex" 0.00489012056104701
-865 0.000205406628173305 3 103 "GO:0034703" "cation channel complex" 0.00827031950276728
-844 0.0497139606147547 2 30 "GO:0034704" "calcium channel complex" 0.312183508209925
-1964 0.00383718653696089 4 12 "GO:0034706" "sodium channel complex" 0.0715962853847581
-1343 0.0270241445725957 3 15 "GO:0034707" "chloride channel complex" 0.240389193000415
-4 0.988695300268642 4 66 "GO:0034708" "methyltransferase complex" 0.997880529717384
-907 0.247487261703047 2 9 "GO:0034709" "methylosome" 0.59724843912565
-1790 0.0622987980444375 3 6 "GO:0034715" "pICln-Sm protein complex" 0.355661048537274
-477 0.520975767757766 3 10 "GO:0034719" "SMN-Sm protein complex" 0.831841282786021
106 0.912503373049849 2 6 "GO:0034751" "aryl hydrocarbon receptor complex" 0.985941322370997
522 0.137306237899962 3 45 "GO:0034774;GO:0060205;GO:0031983" "vesicle lumen" 0.492111378244106
1354 0.158372783793836 2 6 "GO:0035032" "phosphatidylinositol 3-kinase complex, class III" 0.506925437666462
890 0.284726606046944 4 8 "GO:0035060;GO:0071565" "brahma complex" 0.641905454101318
223 0.539680395277179 2 42 "GO:0035097" "histone methyltransferase complex" 0.83214667949375
136 0.878360871580613 2 7 "GO:0035098" "ESC/E(Z) complex" 0.968221998212059
-830 0.203599431107857 2 13 "GO:0035102" "PRC1 complex" 0.558256504650576
-852 0.27724413713369 2 9 "GO:0035145" "exon-exon junction complex" 0.633109745991859
-1402 0.144268839888025 2 6 "GO:0035253" "ciliary rootlet" 0.494864247640735
341 0.53932051227137 6 18 "GO:0035267;GO:0043189" "H4/H2A histone acetyltransferase complex" 0.83214667949375
-982 0.306315638579751 2 6 "GO:0035355" "Toll-like receptor 2-Toll-like receptor 6 protein complex" 0.667025955798718
-324 0.662809159515753 2 10 "GO:0035371" "microtubule plus-end" 0.886449312988726
609 0.525619736215742 3 6 "GO:0035577" "azurophil granule membrane" 0.83214667949375
2011 0.00138213438716766 2 14 "GO:0035578" "azurophil granule lumen" 0.0351775502841363
1415 0.140488236727089 2 6 "GO:0035579" "specific granule membrane" 0.494864247640735
915 0.303390548506208 2 7 "GO:0035580" "specific granule lumen" 0.665025127814467
-558 0.194360555097754 2 30 "GO:0035631" "CD40 receptor complex" 0.546639061212433
-759 0.0229139007990411 2 50 "GO:0035869" "ciliary transition zone" 0.219114176390831
1508 0.0696803539308734 5 8 "GO:0036019" "endolysosome" 0.375424334215192
-829 0.22205737504853 3 12 "GO:0036020" "endolysosome membrane" 0.571965966034092
-598 0.421609712531033 2 10 "GO:0036038" "MKS complex" 0.762485650322081
-98 0.634542247031179 2 131 "GO:0036064" "ciliary basal body" 0.866830033890807
-433 0.072889426405202 2 96 "GO:0036126;GO:0097729" "9+2 motile cilium" 0.382442944529082
-834 0.348085002348343 3 7 "GO:0036156" "inner dynein arm" 0.697101601483352
-1730 0.0375381717945838 2 8 "GO:0036157" "outer dynein arm" 0.278802926435501
981 0.23815764723969 2 8 "GO:0036396" "RNA N6-methyladenosine methyltransferase complex" 0.595394118099225
276 0.582057497687166 2 22 "GO:0036452" "ESCRT complex" 0.852589616832112
-426 0.0117876485291949 3 198 "GO:0036464;GO:0035770" "ribonucleoprotein granule" 0.150292518747235
-581 0.580851341388189 2 5 "GO:0036513" "Derlin-1 retrotranslocation complex" 0.852589616832112
-1043 0.209810538839651 2 8 "GO:0038039;GO:0038037;GO:0097648;GO:1902712" "G protein-coupled receptor dimeric complex" 0.559619747538134
872 0.266047901585834 2 9 "GO:0038201;GO:0031932" "TOR complex" 0.616747408221706
134 0.608048169046949 2 82 "GO:0042383" "sarcolemma" 0.859898087056517
133 0.864983191984716 2 9 "GO:0042405" "nuclear inclusion body" 0.962467889166946
737 0.00764381647778067 2 73 "GO:0042470;GO:0048770" "pigment granule" 0.110330558594381
-2464 0.00557157533500312 2 7 "GO:0042555" "MCM complex" 0.0869847985974977
-345 0.71933213948235 2 6 "GO:0042564;GO:0031074" "nucleocytoplasmic transport complex" 0.897475601375923
-618 0.0462282494817055 3 58 "GO:0042575" "DNA polymerase complex" 0.302261631226536
-1935 0.0199528254233126 2 8 "GO:0042584" "chromaffin granule membrane" 0.206563786832806
-240 0.683060874413463 2 16 "GO:0042589" "zymogen granule membrane" 0.892959331821283
-837 0.426305734178748 2 5 "GO:0042597" "periplasmic space" 0.763756174816727
-536 0.57654320219131 2 6 "GO:0042622" "photoreceptor outer segment membrane" 0.852589616832112
398 0.210680375543768 2 55 "GO:0042641" "actomyosin" 0.559619747538134
-1239 0.0158736075405396 2 21 "GO:0042645;GO:0009295" "mitochondrial nucleoid" 0.183989541947164
-1120 0.243490269796582 2 6 "GO:0042721" "TIM22 mitochondrial import inner membrane insertion complex" 0.595782346842393
-285 0.245177983525479 2 93 "GO:0042734" "presynaptic membrane" 0.595782346842393
-290 0.00341955966430812 4 610 "GO:0043005" "neuron projection" 0.0697048964919469
-204 0.166019697479211 2 262 "GO:0043025;GO:0044297" "cell body" 0.51008865958853
346 0.556618603977069 2 16 "GO:0043034" "costamere" 0.841528126566122
-46 0.943944415864004 2 13 "GO:0043083" "synaptic cleft" 0.994249823092755
-329 0.402721279972507 4 36 "GO:0043186" "P granule" 0.753485415548277
-393 0.491265205261164 2 17 "GO:0043194" "axon initial segment" 0.8064761416841
-316 0.408195709544715 2 38 "GO:0043195" "terminal bouton" 0.753485415548277
-350 0.16765360063846 3 87 "GO:0043197;GO:0044309" "neuron spine" 0.510976113499689
-809 0.11546742841232 2 21 "GO:0043198" "dendritic shaft" 0.448388744849872
1706 4.7943804655791e-08 6 57 "GO:0043202;GO:0005775" "vacuolar lumen" 5.23957293738287e-06
64 0.785615471394902 2 102 "GO:0043204" "perikaryon" 0.934674705469829
-30 0.944389262210843 2 30 "GO:0043209" "myelin sheath" 0.994249823092755
321 0.76055061947439 2 5 "GO:0043220" "Schmidt-Lanterman incisure" 0.917699091321622
-31 0.847606552710507 2 213 "GO:0043235" "receptor complex" 0.956953378632562
-703 0.463960766754231 3 6 "GO:0043240" "Fanconi anaemia nuclear complex" 0.801196357939022
1460 0.165103998327536 2 5 "GO:0043256" "laminin complex" 0.51008865958853
471 0.316880720918281 2 25 "GO:0043292;GO:0030016" "contractile muscle fiber" 0.671506236848989
362 0.538473708066933 5 16 "GO:0043296" "apical junction complex" 0.83214667949375
323 0.71639832078058 2 7 "GO:0043596" "nuclear replication fork" 0.895497900975725
447 0.670957621445107 2 5 "GO:0043657" "host cell" 0.88953529518033
-643 0.0412170340513132 2 56 "GO:0043679;GO:0044306" "neuron projection terminus" 0.294682533170604
-1393 0.0495313413005338 2 11 "GO:0044224" "juxtaparanode region of axon" 0.312183508209925
7 0.986460863152751 2 35 "GO:0044232" "organelle membrane contact site" 0.997880529717384
220 0.699341876794934 2 17 "GO:0044233" "mitochondria-associated endoplasmic reticulum membrane contact site" 0.892959331821283
1205 0.00380005831116368 2 32 "GO:0044291" "cell-cell contact zone" 0.0715962853847581
-185 0.70689016636174 2 23 "GO:0044295" "axonal growth cone" 0.892959331821283
-825 0.244728530040866 2 11 "GO:0044305" "calyx of Held" 0.595782346842393
-8 0.992359256896222 2 9 "GO:0044322" "endoplasmic reticulum quality control compartment" 0.998612138845785
767 0.00016948120095243 3 135 "GO:0044391" "ribosomal subunit" 0.00720295104047827
-327 0.590525457596011 6 15 "GO:0044545" "NSL complex" 0.85397348782788
547 0.485568416244958 3 9 "GO:0044615" "nuclear pore nuclear basket" 0.805676590207791
-4 0.996599037284 7 7 "GO:0044647;GO:1990225" "host-symbiont bicellular tight junction" 0.999592119134061
412 0.390806599956123 3 24 "GO:0044665;GO:0071339" "MLL1/2 complex" 0.737767303420793
246 0.766963314973297 3 8 "GO:0044666" "MLL3/4 complex" 0.92252662885939
-1515 0.149850670459762 2 5 "GO:0044753" "amphisome" 0.494864247640735
-42 0.951054582633605 5 12 "GO:0044754;GO:0005767" "secondary lysosome" 0.994668328285379
-384 0.279571121856705 2 44 "GO:0044853;GO:0005901" "plasma membrane raft" 0.634634742493707
-366 0.533564375113462 2 16 "GO:0045111" "intermediate filament cytoskeleton" 0.83214667949375
1763 0.0936959876865407 3 5 "GO:0045120" "pronucleus" 0.413215680066495
-70 0.733147200578864 2 133 "GO:0045121;GO:0098857" "membrane microdomain" 0.902431293875831
-702 0.144218615256139 2 24 "GO:0045171" "intercellular bridge" 0.494864247640735
773 0.00613232024022194 2 70 "GO:0045177" "apical part of cell" 0.0916951658216375
1058 0.177292934265569 5 9 "GO:0045179" "apical cortex" 0.525694165554885
-34 0.732049006555685 3 588 "GO:0045202" "synapse" 0.902431293875831
-420 0.0490682639898623 2 123 "GO:0045211" "postsynaptic membrane" 0.312183508209925
-273 0.675226300958307 3 13 "GO:0045239" "tricarboxylic acid cycle heteromeric enzyme complex" 0.892138376913825
-859 0.172027648257373 4 14 "GO:0045240" "alpha-ketoacid dehydrogenase complex" 0.518114767389332
-216 0.79514547645399 4 8 "GO:0045252" "oxoglutarate dehydrogenase complex" 0.939109914350141
-1425 0.1753578390686 5 5 "GO:0045254" "pyruvate dehydrogenase complex" 0.52557307954914
560 0.528613235853724 2 7 "GO:0045334" "clathrin-coated endocytic vesicle" 0.83214667949375
689 0.0387243769184405 4 50 "GO:0045335" "phagocytic vesicle" 0.279473097571764
-1590 0.0976434202477905 2 6 "GO:0045495" "pole plasm" 0.42176107073817
-446 0.262793094438256 6 35 "GO:0046540;GO:0097526" "U4/U6 x U5 tri-snRNP complex" 0.61520206751378
500 0.602546058914228 5 6 "GO:0046581" "intercellular canaliculus" 0.859898087056517
-412 0.544010843667792 3 12 "GO:0046930" "pore complex" 0.83214667949375
456 0.520262410590298 3 11 "GO:0048188" "Set1C/COMPASS complex" 0.831841282786021
-59 0.628530406248901 2 391 "GO:0048471" "perinuclear region of cytoplasm" 0.861694911792848
-558 0.236278508228098 2 25 "GO:0048786" "presynaptic active zone" 0.592632979654082
46 0.918912116476868 2 27 "GO:0048787" "presynaptic active zone membrane" 0.987314282450567
89 0.866324767037932 2 20 "GO:0051233" "spindle midzone" 0.962467889166946
-1457 0.16580034929062 3 5 "GO:0051286;GO:0060187" "cell tip" 0.51008865958853
-496 0.213245731351385 3 35 "GO:0055029;GO:0000428" "DNA-directed RNA polymerase complex" 0.56249654526352
168 0.485769811696412 5 96 "GO:0055037" "recycling endosome" 0.805676590207791
443 0.163849188087787 3 55 "GO:0055038" "recycling endosome membrane" 0.51008865958853
-29 0.976369935852225 2 6 "GO:0055120" "striated muscle dense body" 0.997880529717384
-293 0.51072141882116 4 28 "GO:0060076" "excitatory synapse" 0.831280607230186
480 0.479849897506055 4 12 "GO:0060077" "inhibitory synapse" 0.805676590207791
-1265 0.106678520805692 2 9 "GO:0060091;GO:0097732" "kinocilium" 0.426724109986117
-889 0.00443602871189861 2 57 "GO:0060170" "ciliary membrane" 0.077126408286419
429 0.654689727971687 2 6 "GO:0060171" "stereocilium membrane" 0.880206752018173
-437 0.677629597195079 2 5 "GO:0061617" "MICOS complex" 0.892231741573555
-358 0.0372468318280787 4 192 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.278802926435501
997 0.343152020456609 2 5 "GO:0061700" "GATOR2 complex" 0.695123227794543
81 0.932921206640685 2 6 "GO:0061702" "canonical inflammasome complex" 0.994249823092755
-1638 0.119448953797209 2 5 "GO:0061827" "sperm head" 0.456892248274324
102 0.376157941650481 3 439 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 0.726668750915702
418 0.00152536387249423 2 331 "GO:0070062;GO:1903561;GO:0065010;GO:0043230" "extracellular membrane-bounded organelle" 0.0364657300768152
357 0.00257457869790754 2 415 "GO:0070161" "anchoring junction" 0.0547097973305352
-279 0.226927526987932 2 105 "GO:0070382;GO:0008021" "exocytic vesicle" 0.580600528915612
417 0.691891243367632 3 5 "GO:0070390" "transcription export complex 2" 0.892959331821283
-643 0.503207310831855 2 6 "GO:0070419" "nonhomologous end joining complex" 0.820796573105265
-906 0.059363730488201 5 24 "GO:0070461" "SAGA-type complex" 0.346666059721174
-832 0.386334998743475 -1 6 "GO:0070469" "obsolete respirasome" 0.736309926193263
-1031 0.188432764575457 4 9 "GO:0070522" "ERCC4-ERCC1 complex" 0.539891628839792
-1726 0.100795154501261 3 5 "GO:0070531" "BRCA1-A complex" 0.42176107073817
-1067 0.229947762614814 3 7 "GO:0070552" "BRISC complex" 0.586366794667776
-564 0.525461157386083 5 7 "GO:0070578" "RISC-loading complex" 0.83214667949375
55 0.828860771251237 3 85 "GO:0070603;GO:1904949" "ATPase complex" 0.950526060009238
-1931 0.0663201300724501 3 5 "GO:0070761" "pre-snoRNP complex" 0.367644199314669
561 0.559117706209279 2 6 "GO:0070765" "gamma-secretase complex" 0.84197843553169
400 0.676784683217176 5 6 "GO:0070775;GO:0070776" "H3 histone acetyltransferase complex" 0.892231741573555
-151 0.830936360791999 4 11 "GO:0070822" "Sin3-type complex" 0.950526060009238
-86 0.929054572936414 2 6 "GO:0070847" "core mediator complex" 0.993783968039401
-2000 0.00480359805677352 2 11 "GO:0070852" "cell body fiber" 0.0791339570210175
-337 0.554444666834098 2 17 "GO:0070938" "contractile ring" 0.840509932347403
-703 0.193001120498983 2 19 "GO:0070971" "endoplasmic reticulum exit site" 0.546639061212433
-866 0.141008170703408 3 16 "GO:0071004;GO:0071010" "U2-type prespliceosome" 0.494864247640735
-1321 0.0518331676122292 3 12 "GO:0071006;GO:0071012" "U2-type catalytic step 1 spliceosome" 0.320016584659951
8 0.984400978537437 4 33 "GO:0071007" "U2-type catalytic step 2 spliceosome" 0.997880529717384
-493 0.121225561652219 2 55 "GO:0071011;GO:0071005" "precatalytic spliceosome" 0.459096805267067
-456 0.0880018571648026 2 78 "GO:0071013" "catalytic step 2 spliceosome" 0.407589315461551
1061 0.0631211452402553 2 17 "GO:0071014" "post-mRNA release spliceosomal complex" 0.35768648969478
-1144 0.233322084197158 3 6 "GO:0071144;GO:0071141" "SMAD protein complex" 0.589080509606686
-1835 0.0273449963075445 4 8 "GO:0071162" "CMG complex" 0.24044738132496
1468 0.0612152538911537 2 9 "GO:0071203" "WASH complex" 0.352102776140846
-579 0.546334184352212 2 6 "GO:0071541" "eukaryotic translation initiation factor 3 complex, eIF3m" 0.83214667949375
553 0.415111729725481 5 12 "GO:0071546" "pi-body" 0.756096364857126
977 0.308951628190492 5 6 "GO:0071547" "piP-body" 0.667025955798718
1029 0.24704900677783 2 7 "GO:0071564" "npBAF complex" 0.59724843912565
0 0.999592119134061 2 21 "GO:0071782;GO:0098827" "endoplasmic reticulum subcompartment" 0.999592119134061
495 0.207705643797964 2 36 "GO:0071944" "cell periphery" 0.559619747538134
1884 0.0497861281066808 2 6 "GO:0071986" "Ragulator complex" 0.312183508209925
694 0.350828910550445 2 10 "GO:0072379" "ER membrane insertion complex" 0.697101601483352
-902 0.391342733662037 6 5 "GO:0072487" "MSL complex" 0.737767303420793
175 0.843859548186343 3 7 "GO:0072534" "perineuronal net" 0.956374154611189
-325 0.715077167162753 2 7 "GO:0072546" "EMC complex" 0.895309382781516
2268 0.0310727294287929 2 5 "GO:0072562" "blood microparticle" 0.262355520802063
910 0.306195194307207 2 7 "GO:0072669" "tRNA-splicing ligase complex" 0.667025955798718
-399 0.209905167445602 2 55 "GO:0072686" "mitotic spindle" 0.559619747538134
-697 0.432818264083716 3 7 "GO:0072687" "meiotic spindle" 0.767175883421993
