"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 -1 12 "GO:0010847;GO:0031445" "regulation of heterochromatin formation" 1
0 0.0836192162110886 -1 15 "GO:0010862" "obsolete positive regulation of pathway-restricted SMAD protein phosphorylation" 0.556336676834431
0 0.147645221299117 -1 21 "GO:0010863;GO:1900274" "obsolete regulation of phospholipase C activity" 0.813331564109664
0 1 2 11 "GO:0010866" "regulation of triglyceride biosynthetic process" 1
0 1 2 8 "GO:0010867" "positive regulation of triglyceride biosynthetic process" 1
0 1 -1 10 "GO:0010869" "obsolete regulation of receptor biosynthetic process" 1
0 1 2 19 "GO:0010880;GO:0010881;GO:0010882" "regulation of cardiac muscle contraction by calcium ion signaling" 1
0 1 3 60 "GO:0010883" "regulation of lipid storage" 1
0 1 5 18 "GO:0010884" "positive regulation of lipid storage" 1
0 1 4 7 "GO:0010885" "regulation of cholesterol storage" 1
0 1 6 5 "GO:0010886" "positive regulation of cholesterol storage" 1
0 1 2 21 "GO:0010888" "negative regulation of lipid storage" 1
0 1 4 7 "GO:0010889" "regulation of sequestering of triglyceride" 1
0 1 7 11 "GO:0010893;GO:0045940" "positive regulation of steroid metabolic process" 1
0 0.370609787258158 2 14 "GO:0010894;GO:0032351;GO:0032353" "negative regulation of steroid biosynthetic process" 1
0 1 2 9 "GO:0010896" "regulation of triglyceride catabolic process" 1
0 1 2 5 "GO:0010898" "positive regulation of triglyceride catabolic process" 1
0 0.872361327461401 2 62 "GO:0010906" "regulation of glucose metabolic process" 1
0 1 2 22 "GO:0010907" "positive regulation of glucose metabolic process" 1
0 1 4 12 "GO:0010911;GO:0010912;GO:2000371;GO:2000373" "regulation of isomerase activity" 1
0 0.257344842489556 2 9 "GO:0010917;GO:0045837" "negative regulation of membrane potential" 1
0 1 4 11 "GO:0010918" "positive regulation of mitochondrial membrane potential" 1
0 1 2 5 "GO:0010919" "regulation of inositol phosphate biosynthetic process" 1
0 0.872361327461401 6 62 "GO:0010921" "regulation of phosphatase activity" 1
0 0.206553571297621 3 7 "GO:0010922" "positive regulation of phosphatase activity" 0.932331188215074
0 0.184941181439375 3 118 "GO:0010927" "cellular component assembly involved in morphogenesis" 0.893543656844453
0 0.179876444367215 2 6 "GO:0010935;GO:0060907" "regulation of macrophage cytokine production" 0.879544133903083
0 0.500877828885005 -1 21 "GO:0010939" "obsolete regulation of necrotic cell death" 1
0 0.349423847752434 -1 13 "GO:0010940" "obsolete positive regulation of necrotic cell death" 1
0 0.762092177051664 -1 434 "GO:0010942;GO:0043065;GO:0043068" "obsolete positive regulation of cell death" 1
0 0.984857482962197 3 236 "GO:0010948" "negative regulation of cell cycle process" 1
0 0.656541023948661 2 103 "GO:0010950;GO:0010952" "positive regulation of peptidase activity" 1
0 0.00111469048072048 2 15 "GO:0010954;GO:1903319" "positive regulation of protein maturation" 0.028005271315625
0 0.0836192162110886 4 15 "GO:0010955;GO:1903318" "negative regulation of protein processing" 0.556336676834431
0 0.950299426147773 6 143 "GO:0010959" "regulation of metal ion transport" 1
0 1 2 12 "GO:0010960" "magnesium ion homeostasis" 1
0 1 4 153 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 1
0 1 3 15 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 1
0 1 2 53 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 1
0 0.0979990502065062 2 480 "GO:0010975;GO:0120035;GO:0031344" "regulation of cell projection organization" 0.625960034975214
0 0.0272077584827991 3 340 "GO:0010976;GO:0031346;GO:0045666" "positive regulation of cell projection organization" 0.259580712034807
0 1 2 6 "GO:0010984" "regulation of lipoprotein particle clearance" 1
0 1 -1 5 "GO:0010990" "obsolete regulation of SMAD protein complex assembly" 1
0 0.206553571297621 2 7 "GO:0010992" "ubiquitin recycling" 0.932331188215074
0 1 2 15 "GO:0010996" "response to auditory stimulus" 1
0 0.232367096599261 3 8 "GO:0012502;GO:0035072;GO:0035078;GO:0035081" "induction of programmed cell death" 0.98788783372901
0 0.349423847752434 2 13 "GO:0014002" "astrocyte development" 1
0 0.00129922799043314 2 26 "GO:0014003" "oligodendrocyte development" 0.0318824505931407
0 1 2 11 "GO:0014009" "glial cell proliferation" 1
0 0.0224899167427197 2 68 "GO:0014013" "regulation of gliogenesis" 0.229067182885307
0 0.0044522235396968 4 34 "GO:0014014" "negative regulation of gliogenesis" 0.0799961250679785
0 0.0211899396319249 4 33 "GO:0014015" "positive regulation of gliogenesis" 0.219300716648813
0 0.0049983697206824 3 22 "GO:0014016;GO:0014017" "neuroblast differentiation" 0.0867480218628959
0 0.179876444367215 2 6 "GO:0014018" "neuroblast fate specification" 0.879544133903083
0 0.0398247721892515 3 10 "GO:0014019" "neuroblast development" 0.326773713950997
0 1 5 5 "GO:0014022;GO:0022007" "convergent extension involved in neural plate elongation" 1
0 0.391109113761521 2 15 "GO:0014029" "neural crest formation" 1
0 0.229624069926534 3 51 "GO:0014031;GO:0014032;GO:0014033" "neural crest cell differentiation" 0.98788783372901
0 0.152306972202492 2 5 "GO:0014034" "neural crest cell fate commitment" 0.813331564109664
0 0.0740066341780173 2 14 "GO:0014037;GO:0014044" "Schwann cell differentiation" 0.513066686486508
0 1 4 18 "GO:0014041" "regulation of neuron maturation" 1
0 1 2 12 "GO:0014042;GO:1904801" "positive regulation of neuron maturation" 1
0 1 2 11 "GO:0014047" "glutamate secretion" 1
0 1 2 9 "GO:0014048" "regulation of glutamate secretion" 1
0 1 2 6 "GO:0014049" "positive regulation of glutamate secretion" 1
0 1 6 6 "GO:0014051;GO:0015812" "gamma-aminobutyric acid transport" 1
0 1 4 10 "GO:0014056;GO:0014057" "regulation of acetylcholine secretion, neurotransmission" 1
0 1 3 19 "GO:0014059;GO:0050433" "regulation of catecholamine secretion" 1
0 1 -1 12 "GO:0014065" "obsolete phosphatidylinositol 3-kinase signaling" 1
0 0.0393079962061265 -1 58 "GO:0014066" "obsolete regulation of phosphatidylinositol 3-kinase signaling" 0.326773713950997
0 1 -1 13 "GO:0014067" "obsolete negative regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.00572387828147675 -1 36 "GO:0014068" "obsolete positive regulation of phosphatidylinositol 3-kinase signaling" 0.0955670310540232
0 0.508204491934545 2 545 "GO:0014070" "response to organic cyclic compound" 1
0 1 3 18 "GO:0014072;GO:0043278" "response to isoquinoline alkaloid" 1
0 1 2 91 "GO:0014074" "response to purine-containing compound" 1
0 0.577138587868506 4 26 "GO:0014075" "response to amine" 1
0 0.0448475244169195 5 167 "GO:0014706;GO:0060537" "muscle tissue development" 0.360145416778793
0 1 2 8 "GO:0014733" "regulation of skeletal muscle adaptation" 1
0 0.152306972202492 2 5 "GO:0014807" "regulation of somitogenesis" 0.813331564109664
0 0.410943972497236 3 16 "GO:0014812" "muscle cell migration" 1
0 1 2 47 "GO:0014823" "response to activity" 1
0 1 6 5 "GO:0014832;GO:0014848" "urinary tract smooth muscle contraction" 1
0 1 3 13 "GO:0014850" "response to muscle activity" 1
0 1 2 8 "GO:0014854" "response to inactivity" 1
0 1 5 7 "GO:0014855;GO:0060038" "cardiac muscle cell proliferation" 1
0 0.152306972202492 2 5 "GO:0014857" "regulation of skeletal muscle cell proliferation" 0.813331564109664
0 1 2 15 "GO:0014866" "skeletal myofibril assembly" 1
0 1 2 6 "GO:0014870;GO:0014877;GO:0014894" "response to muscle inactivity" 1
0 1 2 7 "GO:0014874" "response to stimulus involved in regulation of muscle adaptation" 1
0 1 2 5 "GO:0014883" "transition between fast and slow fiber" 1
0 1 3 5 "GO:0014889" "muscle atrophy" 1
0 0.430135797909423 2 17 "GO:0014896;GO:0003300;GO:0014897" "muscle hypertrophy" 1
0 0.863552923681802 6 60 "GO:0014902" "myotube differentiation" 1
0 1 4 17 "GO:0014904;GO:0048741" "skeletal muscle fiber development" 1
0 1 5 7 "GO:0014909" "smooth muscle cell migration" 1
0 1 3 41 "GO:0014910;GO:0014911" "regulation of smooth muscle cell migration" 1
0 1 4 9 "GO:0014912" "negative regulation of smooth muscle cell migration" 1
0 0.125293365232682 3 19 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 0.753760313532076
0 0.257344842489556 5 9 "GO:0015014" "heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process" 1
0 0.232367096599261 2 8 "GO:0015669;GO:0015670;GO:0019755" "gas transport" 0.98788783372901
0 1 9 6 "GO:0015677" "copper ion import" 1
0 1 2 7 "GO:0015693;GO:1903830" "magnesium ion transport" 1
0 0.049825000195869 4 43 "GO:0015695" "organic cation transport" 0.387152726116944
0 0.257344842489556 5 9 "GO:0015697" "quaternary ammonium group transport" 1
0 0.135722020818396 2 61 "GO:0015698" "inorganic anion transport" 0.800297130206468
0 0.0223160167488559 2 19 "GO:0015701" "bicarbonate transport" 0.227735598388711
0 0.232367096599261 5 8 "GO:0015705;GO:0061588;GO:0061590;GO:0061591" "calcium activated phospholipid scrambling" 0.98788783372901
0 0.291445784087485 6 58 "GO:0015718" "monocarboxylic acid transport" 1
0 1 5 11 "GO:0015721" "bile acid and bile salt transport" 1
0 1 3 6 "GO:0015734;GO:0042918;GO:0098712" "L-glutamate import across plasma membrane" 1
0 1 2 14 "GO:0015740" "C4-dicarboxylate transport" 1
0 0.00984940846281076 5 5 "GO:0015747;GO:2001142" "urate transport" 0.131515049879645
0 0.300403950175918 4 59 "GO:0015748" "organophosphate ester transport" 1
0 1 2 6 "GO:0015780;GO:0090481" "nucleotide-sugar transmembrane transport" 1
0 1 2 16 "GO:0015800" "acidic amino acid transport" 1
0 0.281513739189589 2 10 "GO:0015801" "aromatic amino acid transport" 1
0 0.32752841577076 5 12 "GO:0015802" "basic amino acid transport" 1
0 1 2 11 "GO:0015804" "neutral amino acid transport" 1
0 0.641796282051304 5 31 "GO:0015807;GO:1902475" "L-amino acid transport" 1
0 0.152306972202492 2 5 "GO:0015837" "amine transport" 0.813331564109664
0 1 2 11 "GO:0015844" "monoamine transport" 1
0 0.5382950617409 2 55 "GO:0015850" "organic hydroxy compound transport" 1
0 0.304899853382903 2 11 "GO:0015851" "nucleobase transport" 1
0 0.152306972202492 3 5 "GO:0015854" "guanine transport" 0.813331564109664
0 0.257344842489556 6 9 "GO:0015865;GO:0015868" "purine nucleotide transport" 1
0 1 2 6 "GO:0015870;GO:1901374" "acetylcholine transport" 1
0 1 5 5 "GO:0015871" "choline transport" 1
0 1 6 8 "GO:0015872;GO:0051937" "catecholamine transport" 1
0 0.179876444367215 2 6 "GO:0015898;GO:0035874;GO:0120126;GO:0097184;GO:0097185" "response to azide" 0.879544133903083
0 0.617206652754884 2 29 "GO:0015909;GO:0015908" "fatty acid transport" 1
0 0.339608844074084 2 37 "GO:0015914" "phospholipid transport" 1
0 0.590937942513186 5 27 "GO:0015918;GO:0030301" "sterol transport" 1
0 0.304899853382903 2 11 "GO:0015919;GO:0016558" "peroxisomal membrane transport" 1
0 1 2 10 "GO:0015936" "coenzyme A metabolic process" 1
0 1 4 6 "GO:0015937" "coenzyme A biosynthetic process" 1
0 1 2 16 "GO:0015949" "nucleobase-containing small molecule interconversion" 1
0 0.232367096599261 2 8 "GO:0015959" "diadenosine polyphosphate metabolic process" 0.98788783372901
0 0.152306972202492 5 5 "GO:0015961" "diadenosine polyphosphate catabolic process" 0.813331564109664
0 0.996638260496076 3 170 "GO:0015980" "energy derivation by oxidation of organic compounds" 1
0 1 8 13 "GO:0015985;GO:0015986;GO:0042776" "proton motive force-driven ATP synthesis" 1
0 1 7 17 "GO:0015988" "energy coupled proton transmembrane transport, against electrochemical gradient" 1
0 0.978182912756808 1 172 "GO:0016032;GO:0044403" "biological process involved in symbiotic interaction" 1
0 0.429001571006019 3 132 "GO:0016042;GO:0044242" "lipid catabolic process" 1
0 0.466672668083705 2 19 "GO:0016048;GO:0050951;GO:0050961;GO:0050965" "detection of temperature stimulus" 1
0 0.00159583374180531 2 156 "GO:0016049;GO:0060560" "cell growth" 0.0370908318139419
0 0.940816716851865 2 226 "GO:0016050" "vesicle organization" 1
0 0.198899722815059 2 71 "GO:0016051" "carbohydrate biosynthetic process" 0.932331188215074
0 0.638027805162649 3 66 "GO:0016052" "carbohydrate catabolic process" 1
0 2.50686388675576e-05 4 150 "GO:0016055;GO:0198738;GO:1905114" "obsolete cell surface receptor signaling pathway involved in cell-cell signaling" 0.00191684258935122
0 1 2 9 "GO:0016056" "G protein-coupled opsin signaling pathway" 1
0 1 6 10 "GO:0016059" "negative regulation of opsin-mediated signaling pathway" 1
0 1 4 5 "GO:0016062;GO:0036367" "light adaption" 1
0 0.430135797909423 3 17 "GO:0016064;GO:0019724" "B cell mediated immunity" 1
0 0.999983207773756 2 468 "GO:0016071" "mRNA metabolic process" 1
0 1 2 63 "GO:0016073" "snRNA metabolic process" 1
0 1 2 10 "GO:0016074" "sno(s)RNA metabolic process" 1
0 0.370609787258158 2 14 "GO:0016075" "rRNA catabolic process" 1
0 1 2 6 "GO:0016078;GO:0071038;GO:0106354" "tRNA decay" 1
0 0.908603683122197 2 72 "GO:0016079;GO:0017156" "calcium-ion regulated exocytosis" 1
0 0.370609787258158 2 14 "GO:0016080" "synaptic vesicle targeting" 1
0 0.484057228523772 2 20 "GO:0016081" "synaptic vesicle docking" 1
0 1 4 16 "GO:0016082" "synaptic vesicle priming" 1
0 1 2 5 "GO:0016114" "terpenoid biosynthetic process" 1
0 1 2 22 "GO:0016126;GO:1902653" "sterol biosynthetic process" 1
0 0.114453644339647 4 18 "GO:0016137" "glycoside metabolic process" 0.702977214826516
0 0.0476525972564555 3 11 "GO:0016139" "glycoside catabolic process" 0.373019440838367
0 1 3 24 "GO:0016180;GO:0034472" "snRNA processing" 1
0 1 3 6 "GO:0016188" "synaptic vesicle maturation" 1
0 0.984146581773777 3 183 "GO:0016197" "endosomal transport" 1
0 0.562876105776244 4 25 "GO:0016198;GO:0016199" "axon midline choice point recognition" 1
0 4.41250486338945e-07 2 11 "GO:0016201" "synaptic target inhibition" 0.000101219024605403
0 0.00532641069391442 2 101 "GO:0016202;GO:0048634;GO:1901861" "regulation of muscle organ development" 0.0906520736164274
0 0.00339586988898537 2 32 "GO:0016203" "muscle attachment" 0.0645661547098395
0 0.0198136827847779 3 7 "GO:0016204" "determination of muscle attachment site" 0.207827018633177
0 1 6 20 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 1
0 1 5 10 "GO:0016233" "telomere capping" 1
0 0.699887675388665 4 110 "GO:0016236" "macroautophagy" 1
0 1 2 49 "GO:0016239" "positive regulation of macroautophagy" 1
0 0.920651511349251 2 126 "GO:0016241" "regulation of macroautophagy" 1
0 0.629704512160657 5 30 "GO:0016242" "negative regulation of macroautophagy" 1
0 1 -1 9 "GO:0016254" "obsolete preassembly of GPI anchor in ER membrane" 1
0 1 5 5 "GO:0016259" "selenocysteine metabolic process" 1
0 1 2 13 "GO:0016266" "O-glycan processing" 1
0 0.968684220629776 4 613 "GO:0016310" "phosphorylation" 1
0 0.238981796263763 4 155 "GO:0016311" "dephosphorylation" 1
0 1 3 16 "GO:0016318" "ommatidial rotation" 1
0 0.716119630941388 3 38 "GO:0016319" "mushroom body development" 1
0 1 2 13 "GO:0016321" "female meiosis chromosome segregation" 1
0 1 2 47 "GO:0016322;GO:0042551" "neuron maturation" 1
0 1 4 6 "GO:0016330" "second mitotic wave involved in compound eye morphogenesis" 1
0 0.000489632992435741 4 212 "GO:0016331" "morphogenesis of embryonic epithelium" 0.0161456479255686
0 0.617206652754884 2 29 "GO:0016333" "morphogenesis of follicular epithelium" 1
0 0.32752841577076 2 12 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 1
0 1 2 16 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 1 2 7 "GO:0016340" "calcium-dependent cell-matrix adhesion" 1
0 1 2 11 "GO:0016348" "imaginal disc-derived leg joint morphogenesis" 1
0 0.425791113903362 2 161 "GO:0016358;GO:0048813" "dendrite development" 1
0 0.922676437462484 2 77 "GO:0016441;GO:0031047;GO:0035194" "regulatory ncRNA-mediated gene silencing" 1
0 0.448705336354704 3 18 "GO:0016445;GO:0016447" "somatic diversification of immunoglobulins" 1
0 0.988618411661424 -1 134 "GO:0016458" "obsolete gene silencing" 1
0 1 2 21 "GO:0016476" "regulation of embryonic cell shape" 1
0 0.00113443575421384 2 563 "GO:0016477;GO:0048870;GO:0051674" "localization of cell" 0.0283662703281148
0 1 4 111 "GO:0016482" "cytosolic transport" 1
0 0.0342974755611235 5 95 "GO:0016485" "protein processing" 0.298111171434082
0 1 3 19 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 0.000929049402694061 2 49 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 0.0260320867070966
0 1 2 6 "GO:0016540" "protein autoprocessing" 1
0 1 8 9 "GO:0016545;GO:0048065;GO:0045433" "male courtship behavior, veined wing vibration" 1
0 0.410943972497236 2 16 "GO:0016556" "mRNA modification" 1
0 0.999990079235217 8 339 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 1
0 0.983163484912665 -1 232 "GO:0016569;GO:0016570" "obsolete covalent chromatin modification" 1
0 1 2 55 "GO:0016571;GO:0018022;GO:0034968" "peptidyl-lysine methylation" 1
0 0.254768729987487 -1 30 "GO:0016572" "obsolete histone phosphorylation" 1
0 1 -1 34 "GO:0016574" "obsolete histone ubiquitination" 1
0 1 -1 16 "GO:0016578" "obsolete histone deubiquitination" 1
0 1 2 176 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 1 -1 11 "GO:0016584" "obsolete nucleosome positioning" 1
0 1 2 17 "GO:0016601" "Rac protein signal transduction" 1
0 1 3 10 "GO:0016925" "protein sumoylation" 1
0 1 2 11 "GO:0016973" "poly(A)+ mRNA export from nucleus" 1
0 0.769560451880592 2 85 "GO:0016999" "antibiotic metabolic process" 1
0 1 2 5 "GO:0017000" "antibiotic biosynthetic process" 1
0 0.266951415441222 2 31 "GO:0017001" "antibiotic catabolic process" 1
0 1 2 24 "GO:0017004" "cytochrome complex assembly" 1
0 0.102578567383332 5 55 "GO:0017015;GO:1903844" "regulation of cellular response to transforming growth factor beta stimulus" 0.652053640378867
0 0.890483765662358 2 114 "GO:0017038" "protein import" 1
0 1 4 16 "GO:0017085" "response to insecticide" 1
0 0.304899853382903 3 11 "GO:0017121" "plasma membrane phospholipid scrambling" 1
0 0.242954259564696 2 103 "GO:0017145" "stem cell division" 1
0 0.769560451880592 3 85 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 1
0 0.938828774499212 2 84 "GO:0017157" "regulation of exocytosis" 1
0 1 4 33 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 1
0 1 2 8 "GO:0017182;GO:0017183;GO:0018202;GO:1900247" "peptidyl-histidine modification" 1
0 1 3 5 "GO:0017196" "N-terminal peptidyl-methionine acetylation" 1
0 1 2 15 "GO:0018023" "peptidyl-lysine trimethylation" 1
0 1 6 6 "GO:0018026" "peptidyl-lysine monomethylation" 1
0 1 2 6 "GO:0018027" "peptidyl-lysine dimethylation" 1
0 1 7 6 "GO:0018094" "protein polyglycylation" 1
0 1 3 11 "GO:0018095" "protein polyglutamylation" 1
0 0.733650713086049 2 116 "GO:0018105;GO:0018209" "peptidyl-serine modification" 1
0 0.407647057344365 2 71 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 1
0 0.219376263071053 2 74 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 0.978384753983834
0 0.281513739189589 2 10 "GO:0018126" "protein hydroxylation" 1
0 0.0325451294769037 2 9 "GO:0018149" "peptide cross-linking" 0.289855410508315
0 1 5 6 "GO:0018158" "protein oxidation" 1
0 0.781512319443812 5 475 "GO:0018193" "peptidyl-amino acid modification" 1
0 1 6 14 "GO:0018195" "peptidyl-arginine modification" 1
0 1 -1 20 "GO:0018196;GO:0018279" "obsolete peptidyl-asparagine modification" 1
0 1 2 5 "GO:0018197" "peptidyl-aspartic acid modification" 1
0 1 2 11 "GO:0018198" "peptidyl-cysteine modification" 1
0 1 2 18 "GO:0018200" "peptidyl-glutamic acid modification" 1
0 0.994773732692603 2 157 "GO:0018205" "peptidyl-lysine modification" 1
0 1 2 12 "GO:0018206" "peptidyl-methionine modification" 1
0 0.303443420939646 2 34 "GO:0018208;GO:0000413" "peptidyl-proline modification" 1
0 1 2 9 "GO:0018216;GO:0035246" "peptidyl-arginine methylation" 1
0 1 2 5 "GO:0018243" "protein O-linked glycosylation via threonine" 1
0 1 3 8 "GO:0018342;GO:0097354" "protein prenylation" 1
0 1 2 5 "GO:0018344" "protein geranylgeranylation" 1
0 1 2 12 "GO:0018345" "protein palmitoylation" 1
0 1 6 11 "GO:0018410" "C-terminal protein amino acid modification" 1
0 0.363236229596541 3 66 "GO:0018958" "phenol-containing compound metabolic process" 1
0 0.141626933183814 3 62 "GO:0018991" "egg-laying behavior" 0.813331564109664
0 1 4 25 "GO:0018992" "germ-line sex determination" 1
0 1 4 10 "GO:0018993" "somatic sex determination" 1
0 0.0507720430060579 2 26 "GO:0018996" "molting cycle, collagen and cuticulin-based cuticle" 0.390485858454754
0 1 3 17 "GO:0019048;GO:0044003" "symbiont-mediated perturbation of host process" 1
0 1 4 15 "GO:0019054;GO:0044068" "modulation by virus of host cellular process" 1
0 0.884524092606994 2 65 "GO:0019058" "viral life cycle" 1
0 1 2 19 "GO:0019068;GO:0046755" "virion assembly" 1
0 1 2 16 "GO:0019079" "viral genome replication" 1
0 1 2 19 "GO:0019080" "viral gene expression" 1
0 1 2 14 "GO:0019081" "viral translation" 1
0 0.25277799988694 2 131 "GO:0019098" "reproductive behavior" 1
0 1 5 5 "GO:0019099" "female germ-line sex determination" 1
0 1 2 9 "GO:0019100" "male germ-line sex determination" 1
0 0.430135797909423 2 17 "GO:0019184" "nonribosomal peptide biosynthetic process" 1
0 0.79636394729963 2 239 "GO:0019216" "regulation of lipid metabolic process" 1
0 1 2 47 "GO:0019217" "regulation of fatty acid metabolic process" 1
0 0.00159583374180531 2 156 "GO:0019221" "cytokine-mediated signaling pathway" 0.0370908318139419
0 1 2 22 "GO:0019226" "transmission of nerve impulse" 1
0 1 2 15 "GO:0019228" "neuronal action potential" 1
0 0.821845664037371 5 52 "GO:0019229" "regulation of vasoconstriction" 1
0 0.585847035356603 4 60 "GO:0019233" "sensory perception of pain" 1
0 0.54159202950892 2 87 "GO:0019318" "hexose metabolic process" 1
0 0.339608844074084 2 37 "GO:0019320;GO:0046365" "monosaccharide catabolic process" 1
0 1 2 8 "GO:0019321" "pentose metabolic process" 1
0 1 2 12 "GO:0019336;GO:0019614;GO:0042420;GO:0042424" "phenol-containing compound catabolic process" 1
0 0.421346855249599 4 44 "GO:0019359;GO:0019363;GO:0072525" "pyridine-containing compound biosynthetic process" 1
0 0.0559856671164742 3 12 "GO:0019370" "leukotriene biosynthetic process" 0.413119412176948
0 0.281513739189589 2 10 "GO:0019372" "lipoxygenase pathway" 1
0 0.0476525972564555 3 11 "GO:0019377" "glycolipid catabolic process" 0.373019440838367
0 1 4 9 "GO:0019400;GO:0006071" "alditol metabolic process" 1
0 1 4 5 "GO:0019418;GO:0070221" "sulfide oxidation, using sulfide:quinone oxidoreductase" 1
0 1 2 5 "GO:0019430" "removal of superoxide radicals" 1
0 1 3 10 "GO:0019432;GO:0046463;GO:0046460" "acylglycerol biosynthetic process" 1
0 0.206553571297621 3 7 "GO:0019433" "triglyceride catabolic process" 0.932331188215074
0 0.257344842489556 2 9 "GO:0019471" "4-hydroxyproline metabolic process" 1
0 1 2 5 "GO:0019482" "beta-alanine metabolic process" 1
0 1 3 5 "GO:0019530;GO:0019694" "alkanesulfonate metabolic process" 1
0 0.911230494049318 2 616 "GO:0019637" "organophosphate metabolic process" 1
0 1 3 51 "GO:0019646;GO:0042773;GO:0042775" "mitochondrial ATP synthesis coupled electron transport" 1
0 1 2 6 "GO:0019673" "GDP-mannose metabolic process" 1
0 0.40996207064453 2 43 "GO:0019674" "NAD metabolic process" 1
0 1 3 15 "GO:0019682" "glyceraldehyde-3-phosphate metabolic process" 1
0 1 2 12 "GO:0019695;GO:0042426" "choline metabolic process" 1
0 0.884524092606994 6 65 "GO:0019722" "calcium-mediated signaling" 1
0 0.556176420191488 2 435 "GO:0019725" "cellular homeostasis" 1
0 0.0135983780221514 2 29 "GO:0019730" "antimicrobial humoral response" 0.171229218245515
0 0.0059872479563621 3 12 "GO:0019731" "antibacterial humoral response" 0.0963070738346538
0 0.0144596113788751 5 6 "GO:0019732" "antifungal humoral response" 0.172990724795794
0 0.261846290738458 2 80 "GO:0019748" "secondary metabolic process" 1
0 0.557756616782634 2 57 "GO:0019751" "polyol metabolic process" 1
0 0.576997176705953 2 156 "GO:0019827;GO:0098727" "maintenance of cell number" 1
0 1 2 13 "GO:0019852;GO:1901334" "L-ascorbic acid metabolic process" 1
0 1 3 7 "GO:0019853;GO:1901336" "lactone biosynthetic process" 1
0 0.433864999398895 2 74 "GO:0019882" "antigen processing and presentation" 1
0 1 3 7 "GO:0019889" "pteridine metabolic process" 1
0 1 4 17 "GO:0019896;GO:0047497;GO:0034643;GO:0051654" "establishment of mitochondrion localization, microtubule-mediated" 1
0 1 2 36 "GO:0019915" "lipid storage" 1
0 0.60908292589765 -1 129 "GO:0019932" "obsolete second-messenger-mediated signaling" 1
0 0.576631358924858 2 59 "GO:0019933;GO:0019935" "obsolete cyclic-nucleotide-mediated signaling" 1
0 1 2 10 "GO:0019934" "cGMP-mediated signaling" 1
0 0.00144876916738139 2 16 "GO:0019991" "septate junction assembly" 0.0350705612071847
0 1 4 10 "GO:0020027" "hemoglobin metabolic process" 1
0 0.0472548953638639 3 61 "GO:0021510" "spinal cord development" 0.373019440838367
0 0.484057228523772 4 20 "GO:0021511;GO:0021513" "spinal cord patterning" 1
0 0.281513739189589 3 10 "GO:0021514" "ventral spinal cord interneuron differentiation" 1
0 0.078119790908324 3 31 "GO:0021515;GO:0021517" "cell differentiation in spinal cord" 0.533775138337733
0 0.304899853382903 3 11 "GO:0021516" "dorsal spinal cord development" 1
0 1 3 5 "GO:0021521" "ventral spinal cord interneuron specification" 1
0 0.136366019722444 2 20 "GO:0021522" "spinal cord motor neuron differentiation" 0.800297130206468
0 0.232367096599261 2 8 "GO:0021527" "spinal cord association neuron differentiation" 0.98788783372901
0 0.000806856191496219 2 35 "GO:0021532" "neural tube patterning" 0.0236498514796336
0 0.00759906030839667 2 13 "GO:0021533" "cell differentiation in hindbrain" 0.112937020245354
0 1 3 15 "GO:0021535;GO:0021932" "cell migration in hindbrain" 1
0 0.000155127253764225 3 49 "GO:0021536" "diencephalon development" 0.00676406108148803
0 0.0606993085517618 2 153 "GO:0021537;GO:0021543" "telencephalon development" 0.442945438338998
0 1 3 6 "GO:0021542" "dentate gyrus development" 1
0 1 2 10 "GO:0021544" "subpallium development" 1
0 0.0160330406239572 4 46 "GO:0021545;GO:0021675" "nerve development" 0.186733603381894
0 1 2 7 "GO:0021546;GO:0021593;GO:0021594;GO:0021654" "rhombomere development" 1
0 1 2 6 "GO:0021548" "pons development" 1
0 0.699428866064804 3 74 "GO:0021549;GO:0022037" "metencephalon development" 1
0 1 3 7 "GO:0021551" "central nervous system morphogenesis" 1
0 1 2 6 "GO:0021554" "optic nerve development" 1
0 1 2 32 "GO:0021575;GO:0021587" "hindbrain morphogenesis" 1
0 1 2 28 "GO:0021591" "ventricular system development" 1
0 0.182479656386915 2 24 "GO:0021602" "cranial nerve morphogenesis" 0.882458906597033
0 1 2 7 "GO:0021670" "lateral ventricle development" 1
0 1 3 20 "GO:0021680" "cerebellar Purkinje cell layer development" 1
