"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-28 0.94554802572319 4 37 "GO:0005254;GO:0005253" "monoatomic anion channel activity" 0.979279323137713
-636 5.29386621071015e-05 5 258 "GO:0005261;GO:0005216;GO:0015267;GO:0022803" "passive transmembrane transporter activity" 0.00530172778976206
-840 0.000896940290332708 3 98 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.0351043872250905
-798 0.00363876958617161 3 83 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 0.0750909723691778
-841 0.056306762518618 6 32 "GO:0005272" "sodium channel activity" 0.354280451905679
-1432 0.00702129419649922 2 22 "GO:0005283;GO:0005416;GO:0005343" "organic acid:sodium symporter activity" 0.114444591499205
-342 0.697268822572021 2 8 "GO:0005290;GO:0015647" "L-histidine transmembrane transporter activity" 0.893228119209079
925 0.240025847165075 3 10 "GO:0005302;GO:0015192;GO:0015196" "L-tryptophan transmembrane transporter activity" 0.676684272026168
-1414 0.10808500093109 2 8 "GO:0005308" "creatine transmembrane transporter activity" 0.48875090062465
823 0.20039855184196 2 15 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.618858065777634
-2237 0.00703143824981001 3 9 "GO:0005313;GO:0015172" "acidic amino acid transmembrane transporter activity" 0.114444591499205
-2471 0.0264028251431444 3 5 "GO:0005314;GO:0015501" "high-affinity L-glutamate transmembrane transporter activity" 0.264890159971967
623 0.452859708644213 2 9 "GO:0005315" "phosphate transmembrane transporter activity" 0.815121813250253
24 0.926447113635163 2 95 "GO:0005319" "lipid transporter activity" 0.975229826896946
1520 0.0842730360543552 2 8 "GO:0005324;GO:0015245" "fatty acid transmembrane transporter activity" 0.438808677864723
-790 0.271805227179341 4 12 "GO:0005332;GO:0140161" "monocarboxylate:sodium symporter activity" 0.702231919382389
-747 0.462409170691309 2 6 "GO:0005337" "nucleoside transmembrane transporter activity" 0.817013191483215
-939 0.285929376587682 4 8 "GO:0005338;GO:0015165" "nucleotide-sugar transmembrane transporter activity" 0.707360979783627
391 0.700750914876605 4 6 "GO:0005345;GO:0015205" "purine nucleobase transmembrane transporter activity" 0.894013028955369
-96 0.918843395402986 2 7 "GO:0005346" "purine ribonucleotide transmembrane transporter activity" 0.971468413474671
929 0.323607661691997 2 7 "GO:0005375" "copper ion transmembrane transporter activity" 0.739023533240275
1039 0.306728573184382 2 6 "GO:0005381" "iron ion transmembrane transporter activity" 0.725086832289179
-278 0.675866161797997 3 14 "GO:0005385" "zinc ion transmembrane transporter activity" 0.886965762666601
192 0.863184094802025 4 5 "GO:0005402" "carbohydrate:monoatomic cation symporter activity" 0.951909560408139
50 0.961186973229938 3 6 "GO:0005432" "calcium:sodium antiporter activity" 0.98568133778692
1315 0.0949761058446015 2 10 "GO:0005452" "solute:inorganic anion antiporter activity" 0.460674701425738
571 0.261946827509826 2 24 "GO:0005484" "SNAP receptor activity" 0.695042169959943
-596 0.49839455841808 2 8 "GO:0005501;GO:0019840" "isoprenoid binding" 0.828535261179139
-1105 0.160487450399139 3 10 "GO:0005504" "fatty acid binding" 0.563941969668801
48 0.839680471664081 2 112 "GO:0005506" "iron ion binding" 0.943601322117556
136 0.699338019153914 2 50 "GO:0005507" "copper ion binding" 0.894013028955369
190 0.0812595967717012 5 559 "GO:0005509" "calcium ion binding" 0.435545345131535
-333 0.153947422248658 3 115 "GO:0005516" "calmodulin binding" 0.551199761048034
282 0.486532981386672 2 38 "GO:0005518" "collagen binding" 0.828326166387546
-140 0.317650359171289 5 326 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 0.734283416821615
751 0.459913791661679 3 6 "GO:0005528;GO:0005527" "macrolide binding" 0.817013191483215
1148 0.302218789318857 2 5 "GO:0005536" "D-glucose binding" 0.725086832289179
694 0.315327560798238 2 13 "GO:0005537" "D-mannose binding" 0.731895258703477
256 0.745496346157924 2 10 "GO:0005540" "hyaluronic acid binding" 0.900462546775902
907 0.158346307413269 2 15 "GO:0005542" "folic acid binding" 0.55988491873539
-122 0.438426628306361 2 258 "GO:0005543" "phospholipid binding" 0.803900198913925
-438 0.312683322635764 4 33 "GO:0005544" "calcium-dependent phospholipid binding" 0.730377092027335
95 0.909028702051366 4 9 "GO:0005545" "1-phosphatidylinositol binding" 0.971468413474671
-300 0.451833061083646 2 39 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.815121813250253
260 0.588361278453857 4 27 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.850408034414605
-708 0.0657156598963571 3 42 "GO:0005548" "phospholipid transporter activity" 0.382498840935207
721 0.0871848665073718 2 35 "GO:0008013" "beta-catenin binding" 0.442583053522938
-504 0.0142708802041787 2 149 "GO:0008017" "microtubule binding" 0.179139785743596
-920 0.267461153836215 2 9 "GO:0008020" "G protein-coupled photoreceptor activity" 0.697858412882998
90 0.798021408624107 2 50 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.927077071431281
1597 0.00413989226458844 4 20 "GO:0008046" "axon guidance receptor activity" 0.0839067450054978
352 0.0213145295642952 3 274 "GO:0008047" "enzyme activator activity" 0.237106151253942
-958 0.201742276949537 2 11 "GO:0008066" "glutamate receptor activity" 0.618858065777634
-72 0.801138173198494 2 76 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.928025806883195
-213 0.545263851031097 5 50 "GO:0008081" "phosphoric diester hydrolase activity" 0.837989856105362
1397 0.00214137966983777 4 30 "GO:0008083" "growth factor activity" 0.0575774080777857
-69 0.525248621364989 3 567 "GO:0008092" "cytoskeletal protein binding" 0.837989856105362
355 0.504006387896895 2 22 "GO:0008093" "cytoskeletal anchor activity" 0.831566039605377
-432 0.0890389271909657 3 97 "GO:0008094" "ATP-dependent activity, acting on DNA" 0.443242027902395
-272 0.772498469108134 2 7 "GO:0008097" "5S rRNA binding" 0.911419711473734
383 0.370906011235935 4 34 "GO:0008106;GO:0004033" "aldo-keto reductase (NADPH) activity" 0.778148470892396
1650 0.021676481261147 2 12 "GO:0008131;GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor" 0.237106151253942
218 0.427911480219377 4 83 "GO:0008135;GO:0090079" "translation regulator activity, nucleic acid binding" 0.803900198913925
-1724 0.0285564918253116 2 10 "GO:0008137" "NADH dehydrogenase (ubiquinone) activity" 0.275808544083515
-425 0.629416318074052 2 8 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.864875933431052
-154 0.823850341129959 3 13 "GO:0008139" "nuclear localization sequence binding" 0.939377693463578
1446 0.100507264704981 2 8 "GO:0008142" "oxysterol binding" 0.467523546885875
-301 0.493944184746683 2 32 "GO:0008146" "sulfotransferase activity" 0.828535261179139
1037 0.351570368061173 6 5 "GO:0008157" "protein phosphatase 1 binding" 0.763841788538002
-221 0.268102988823326 2 159 "GO:0008168;GO:0016741;GO:0008757" "transferase activity, transferring one-carbon groups" 0.69792865209742
-424 0.703432311373938 2 5 "GO:0008169" "C-methyltransferase activity" 0.894738500426855
-299 0.631189882996789 2 16 "GO:0008171" "O-methyltransferase activity" 0.865218015943666
479 0.441666744258329 2 16 "GO:0008172" "S-methyltransferase activity" 0.807233099409345
-177 0.637013075051983 3 44 "GO:0008173" "RNA methyltransferase activity" 0.866918273601919
-1146 0.19308419022302 2 8 "GO:0008174" "mRNA methyltransferase activity" 0.61215239079086
-344 0.526762372694654 2 21 "GO:0008175" "tRNA methyltransferase activity" 0.837989856105362
-272 0.743281075539053 4 9 "GO:0008179" "adenylate cyclase binding" 0.900462546775902
-1073 0.0849702691414578 2 16 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 0.438808677864723
414 0.240267631389027 3 50 "GO:0008188" "neuropeptide receptor activity" 0.676684272026168
1050 0.232796377413526 4 8 "GO:0008191" "metalloendopeptidase inhibitor activity" 0.664648549282964
-48 0.844915280796946 2 102 "GO:0008194" "UDP-glycosyltransferase activity" 0.947148720688678
-403 0.717625344443376 2 5 "GO:0008195" "phosphatidate phosphatase activity" 0.897359669206154
817 0.176104850022708 2 17 "GO:0008198" "ferrous iron binding" 0.589613583409362
1740 0.0480859419006811 8 8 "GO:0008199" "ferric iron binding" 0.339341914988726
1059 0.0997000230163563 3 15 "GO:0008200;GO:0016248;GO:0141110" "channel inhibitor activity" 0.467523546885875
988 4.83581003789149e-05 3 106 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.00530172778976206
-25 0.945122370841182 2 49 "GO:0008227" "G protein-coupled amine receptor activity" 0.979279323137713
365 0.00241113460010637 2 452 "GO:0008233" "peptidase activity" 0.0621963129800166
177 0.435311876905944 2 122 "GO:0008234" "cysteine-type peptidase activity" 0.803900198913925
257 0.398982809796449 2 67 "GO:0008235" "metalloexopeptidase activity" 0.788369729286314
277 0.137050460040547 4 182 "GO:0008237" "metallopeptidase activity" 0.521987490422889
364 0.122249175386405 2 113 "GO:0008238" "exopeptidase activity" 0.512003003924611
2061 0.000309951179544101 5 19 "GO:0008239" "dipeptidyl-peptidase activity" 0.0168684690970139
1856 0.0183839873543666 5 10 "GO:0008241" "peptidyl-dipeptidase activity" 0.212916588236797
1004 0.048434705046849 4 24 "GO:0008242;GO:0070003" "threonine-type peptidase activity" 0.339341914988726
-1340 0.18721759624301 3 6 "GO:0008252" "nucleotidase activity" 0.600550128870096
-59 0.508977408605794 2 858 "GO:0008270;GO:0046914" "transition metal ion binding" 0.832083035860777
23 0.932813817956975 2 82 "GO:0008276;GO:0008170" "N-methyltransferase activity" 0.977119556799382
70 0.566547188204611 2 442 "GO:0008289" "lipid binding" 0.848325934844635
-140 0.866363502997011 2 9 "GO:0008296" "3'-5'-DNA exonuclease activity" 0.951909560408139
-1007 0.321801802913172 2 6 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 0.737868780417071
-93 0.915825944140528 2 8 "GO:0008301" "DNA binding, bending" 0.971468413474671
1967 0.00113020225039868 2 17 "GO:0008307" "structural constituent of muscle" 0.0413799856194355
743 0.4296304213997 5 7 "GO:0008308" "voltage-gated monoatomic anion channel activity" 0.803900198913925
-1093 0.282319176262492 2 6 "GO:0008312" "7S RNA binding" 0.70600468653074
-847 0.404732731733545 2 6 "GO:0008318" "protein prenyltransferase activity" 0.789911389731788
-993 0.328743964004281 3 6 "GO:0008327" "methyl-CpG binding" 0.744759279730257
-1180 0.245723571328844 2 6 "GO:0008336" "gamma-butyrobetaine dioxygenase activity" 0.683569248672152
279 0.751075825968484 5 8 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.903999005805121
483 0.252105633985604 2 35 "GO:0008374" "O-acyltransferase activity" 0.687347462826136
-188 0.650229042454535 2 36 "GO:0008375" "acetylglucosaminyltransferase activity" 0.872352202347396
-154 0.739023662577032 2 29 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.900282268273841
-607 0.585744347653962 5 5 "GO:0008379;GO:0140824" "thioredoxin-dependent peroxiredoxin activity" 0.850408034414605
9 0.986971470283183 2 20 "GO:0008395" "steroid hydroxylase activity" 0.995567300940461
-484 0.150425848000463 6 55 "GO:0008408;GO:0016796" "3'-5' exonuclease activity" 0.544089094193268
-574 0.37245562133917 2 15 "GO:0008409" "5'-3' exonuclease activity" 0.779957804833871
349 0.627762515386138 2 12 "GO:0008417" "fucosyltransferase activity" 0.864875933431052
238 0.762012869409148 4 10 "GO:0008429" "phosphatidylethanolamine binding" 0.904691011275505
-1160 0.217539065069865 6 7 "GO:0008432" "JUN kinase binding" 0.649754839090255
-550 0.532164984718146 3 8 "GO:0008474;GO:0098599" "palmitoyl-(protein) hydrolase activity" 0.837989856105362
-606 0.198127257971538 2 28 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.617847236926362
1287 0.247641458427562 2 5 "GO:0008502" "melatonin receptor activity" 0.687220184144946
-928 0.263319941042093 5 9 "GO:0008519" "ammonium channel activity" 0.695042169959943
-443 0.538156182282108 2 12 "GO:0008525" "phosphatidylcholine transporter activity" 0.837989856105362
-1792 0.0568097288518357 3 7 "GO:0008526" "phosphatidylinositol transfer activity" 0.354280451905679
-399 0.44268306180099 2 23 "GO:0008559;GO:0034634;GO:0042937" "ABC-type xenobiotic transporter activity" 0.807789831421421
-865 0.437303851916904 2 5 "GO:0008568;GO:0170060" "microtubule severing ATPase activity" 0.803900198913925
-1295 0.0516583700679875 2 14 "GO:0008574" "plus-end-directed microtubule motor activity" 0.342590619983404
-632 0.472957961739572 2 8 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.823834840430059
343 0.606126283788544 2 14 "GO:0008649;GO:0140102" "rRNA methyltransferase activity" 0.855414479649892
-198 0.845340664367957 3 6 "GO:0008821;GO:0016889" "DNA endonuclease activity, producing 3'-phosphomonoesters" 0.947148720688678
-3510 0.000551322957809735 3 6 "GO:0008859" "exoribonuclease II activity" 0.025030062284562
-1042 0.014842491029388 1 34 "GO:0009055" "electron transfer activity" 0.179215184237823
-939 0.100474068056974 2 19 "GO:0009374" "biotin binding" 0.467523546885875
-1166 0.251240859188281 3 6 "GO:0009378" "four-way junction helicase activity" 0.687347462826136
578 0.299423853542576 3 20 "GO:0009881" "photoreceptor activity" 0.722359512120291
343 0.538323447978045 2 20 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 0.837989856105362
-937 0.28695760285824 2 8 "GO:0009978;GO:0047677" "allene oxide synthase activity" 0.707360979783627
-203 0.818030002128552 4 8 "GO:0009982" "pseudouridine synthase activity" 0.936896117473165
-652 0.384872470174426 2 11 "GO:0010181" "FMN binding" 0.785425559838391
429 0.477606453747118 5 17 "GO:0010314;GO:0070273" "phosphatidylinositol-4-phosphate binding" 0.823834840430059
-342 0.716292713368363 6 7 "GO:0010484" "histone H3 acetyltransferase activity" 0.897359669206154
-782 0.223698673830363 3 15 "GO:0010485" "histone H4 acetyltransferase activity" 0.656067170019282
-558 0.61614173081603 2 5 "GO:0010851" "cyclase regulator activity" 0.859349392893188
1237 0.0469071265981862 2 16 "GO:0015020" "glucuronosyltransferase activity" 0.339105660439117
517 0.319374752775578 3 23 "GO:0015026" "coreceptor activity" 0.736768992683498
-97 0.830773235474202 4 30 "GO:0015036;GO:0015035" "disulfide oxidoreductase activity" 0.940107300362133
-6 0.98208088682272 3 89 "GO:0015078" "proton transmembrane transporter activity" 0.993459720627261
-605 0.0265368797102516 2 84 "GO:0015081" "sodium ion transmembrane transporter activity" 0.264890159971967
-451 0.685505387766706 2 5 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.889209565910547
-344 0.263304874928218 2 66 "GO:0015101" "organic cation transmembrane transporter activity" 0.695042169959943
-171 0.555564723697941 3 74 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.843720138735854
1133 0.228443708357778 2 7 "GO:0015106" "bicarbonate transmembrane transporter activity" 0.659754730244473
-227 0.463574004682987 5 65 "GO:0015108;GO:0008509" "monoatomic anion transmembrane transporter activity" 0.817013191483215
824 0.417530512497916 4 6 "GO:0015116" "sulfate transmembrane transporter activity" 0.800489506153593
124 0.875158282807355 3 10 "GO:0015144" "carbohydrate transmembrane transporter activity" 0.957863694297346
-889 0.424680102045714 5 5 "GO:0015145" "monosaccharide transmembrane transporter activity" 0.803900198913925
-575 0.605430138557484 2 5 "GO:0015166" "polyol transmembrane transporter activity" 0.855414479649892
-684 0.0144181972624227 3 80 "GO:0015171" "amino acid transmembrane transporter activity" 0.179139785743596
362 0.537495686820919 2 18 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 0.837989856105362
-422 0.472189358599403 2 18 "GO:0015174" "basic amino acid transmembrane transporter activity" 0.823834840430059
-746 0.101288440683896 2 30 "GO:0015175" "neutral L-amino acid transmembrane transporter activity" 0.468397910737772
-252 0.483896466958518 2 48 "GO:0015179" "L-amino acid transmembrane transporter activity" 0.827142304213732
1184 0.287306970643394 3 5 "GO:0015184;GO:0042605;GO:0180009" "L-cystine transmembrane transporter activity" 0.707360979783627
-973 0.143648213397466 2 14 "GO:0015185" "gamma-aminobutyric acid transmembrane transporter activity" 0.538088192099419
473 0.614914135852952 2 7 "GO:0015187;GO:0140799;GO:0140848;GO:0140800" "glycine transmembrane transporter activity" 0.859349392893188
1183 0.244324376944817 4 6 "GO:0015199" "amino-acid betaine transmembrane transporter activity" 0.682359158255909
-562 0.325168206956839 2 19 "GO:0015216;GO:0015215" "nucleotide transmembrane transporter activity" 0.740556407129218
-470 0.672732301329643 2 5 "GO:0015220" "choline transmembrane transporter activity" 0.886965762666601
159 0.886134230637945 2 5 "GO:0015226" "carnitine transmembrane transporter activity" 0.963373900166731
399 0.549368833362144 3 14 "GO:0015252" "proton channel activity" 0.840358320098815
-190 0.864739014027932 4 5 "GO:0015269" "calcium-activated potassium channel activity" 0.951909560408139
-1380 0.00936436436157425 2 22 "GO:0015271" "outward rectifier potassium channel activity" 0.138033162992036
-235 0.753994839293648 2 11 "GO:0015279;GO:0070679" "inositol 1,4,5 trisphosphate binding" 0.904691011275505
-153 0.806277824550893 4 16 "GO:0015280" "ligand-gated sodium channel activity" 0.930951506475344
-265 0.811925062990445 3 5 "GO:0015288" "porin activity" 0.931884086473396
-132 0.483279453573237 2 177 "GO:0015291" "secondary active transmembrane transporter activity" 0.827142304213732
1527 0.132879509291112 5 6 "GO:0015292" "uniporter activity" 0.521987490422889
-228 0.378960547642121 5 93 "GO:0015293" "symporter activity" 0.783393577621512
-306 0.338584419199796 3 61 "GO:0015294" "solute:monoatomic cation symporter activity" 0.754996691142964
673 0.251709845837155 6 18 "GO:0015295" "solute:proton symporter activity" 0.687347462826136
25 0.933213744115004 4 70 "GO:0015297" "antiporter activity" 0.977119556799382
-489 0.000104116685003258 2 410 "GO:0015318;GO:0015075;GO:0008324;GO:0022890" "monoatomic ion transmembrane transporter activity" 0.00844088839133556
295 0.669332476001231 2 13 "GO:0015333;GO:1904680;GO:0071916" "peptide transmembrane transporter activity" 0.886965762666601
-165 0.811543400220801 4 13 "GO:0015349" "thyroid hormone transmembrane transporter activity" 0.931884086473396
2992 0.003239414590288 2 6 "GO:0015350" "methotrexate transmembrane transporter activity" 0.0707064530764785
-190 0.740055820528188 2 19 "GO:0015355" "secondary active monocarboxylate transmembrane transporter activity" 0.900282268273841
-1007 0.224794837439563 2 9 "GO:0015368" "calcium:monoatomic cation antiporter activity" 0.657582836324495
-718 0.079895086474777 3 37 "GO:0015370" "solute:sodium symporter activity" 0.431813919756533
-1128 0.0619647538736835 4 17 "GO:0015378;GO:0015373;GO:0015377;GO:0015296" "monoatomic anion:monoatomic cation symporter activity" 0.377402512720789
-1420 0.0156016207523507 2 18 "GO:0015453" "oxidoreduction-driven active transmembrane transporter activity" 0.18445666201998
-373 0.537184268560497 3 17 "GO:0015459" "potassium channel regulator activity" 0.837989856105362
-501 0.569273650976547 2 8 "GO:0015464" "acetylcholine receptor activity" 0.850408034414605
-31 0.943867309590771 2 33 "GO:0015485" "cholesterol binding" 0.979279323137713
-1032 0.240909736424579 5 8 "GO:0015556" "C4-dicarboxylate transmembrane transporter activity" 0.676813244658161
-586 0.332102930089881 3 17 "GO:0015562" "efflux transmembrane transporter activity" 0.749377386982137
-708 0.0692159466046745 2 41 "GO:0015605;GO:0015932" "nucleobase-containing compound transmembrane transporter activity" 0.392800496981528
-276 0.0989950380111445 2 227 "GO:0015631" "tubulin binding" 0.467523546885875
-305 0.713180798075014 2 9 "GO:0015643" "toxic substance binding" 0.897359669206154
-246 0.731854351582333 2 12 "GO:0015651" "quaternary ammonium group transmembrane transporter activity" 0.897359669206154
-235 0.734150157045551 2 13 "GO:0015662;GO:0140358" "P-type ion transporter activity" 0.898878563372924
-285 0.746442438108414 2 8 "GO:0015665" "alcohol transmembrane transporter activity" 0.900462546775902
-641 0.564901463218845 3 5 "GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.84706669378608
1517 0.0675466607951435 2 9 "GO:0015925" "galactosidase activity" 0.385253567851698
723 0.295281337910668 5 13 "GO:0015926" "glucosidase activity" 0.719193816584996
477 0.458329659302707 5 15 "GO:0015929" "hexosaminidase activity" 0.817013191483215
705 0.5267810483581 2 5 "GO:0016004;GO:0060229" "phospholipase activator activity" 0.837989856105362
756 0.337110770618685 3 10 "GO:0016018" "cyclosporin A binding" 0.753190402858676
-1017 0.220473695773447 2 9 "GO:0016151" "nickel cation binding" 0.649967908319123
-91 0.917856478157563 2 8 "GO:0016176" "superoxide-generating NADPH oxidase activator activity" 0.971468413474671
-341 0.60845620955171 2 14 "GO:0016208" "AMP binding" 0.856821089132991
-49 0.879172005239968 1 59 "GO:0016209" "antioxidant activity" 0.95948098648785
-306 0.658077077859665 2 13 "GO:0016251" "RNA polymerase II general transcription initiation factor activity" 0.880798919069245
-286 0.73024336857368 3 9 "GO:0016274;GO:0016273" "protein-arginine N-methyltransferase activity" 0.897359669206154
45 0.896877464667177 2 52 "GO:0016279;GO:0016278;GO:0042054" "histone methyltransferase activity" 0.966719774356359
-185 0.855890178536166 3 6 "GO:0016300" "tRNA (uridine) methyltransferase activity" 0.948925445636406
868 0.43571416924684 6 5 "GO:0016308" "1-phosphatidylinositol-4-phosphate 5-kinase activity" 0.803900198913925
1028 0.274532051811951 2 7 "GO:0016312" "inositol bisphosphate phosphatase activity" 0.702231919382389
-1697 0.127435426771725 2 5 "GO:0016406" "carnitine O-acyltransferase activity" 0.51661200883636
-1033 0.150523326499283 2 12 "GO:0016408" "C-acyltransferase activity" 0.544089094193268
-493 0.388606884607328 2 19 "GO:0016409" "palmitoyltransferase activity" 0.78762288219521
925 0.125598872310883 3 17 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.51661200883636
126 0.910177959849221 3 5 "GO:0016413" "O-acetyltransferase activity" 0.971468413474671
848 0.367232981626824 3 7 "GO:0016423" "tRNA (guanine) methyltransferase activity" 0.777812620136342
-1190 0.241674741400561 3 6 "GO:0016427" "tRNA (cytidine) methyltransferase activity" 0.677286003678115
-137 0.902200583893931 2 5 "GO:0016433" "rRNA (adenine) methyltransferase activity" 0.968777353566331
-143 0.172393567010792 2 610 "GO:0016491" "oxidoreductase activity" 0.585828438794158
-708 0.451511575967762 3 7 "GO:0016500" "protein-hormone receptor activity" 0.815121813250253
567 0.378273554334299 4 15 "GO:0016504" "peptidase activator activity" 0.783393577621512
3364 0.00250755408771728 2 5 "GO:0016505" "peptidase activator activity involved in apoptotic process" 0.063246086434647
3022 0.00294486834607291 2 6 "GO:0016530" "metallochaperone activity" 0.0682127667916888
22 0.967326256406972 5 21 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 0.986576911644953
-669 0.477205810516506 2 7 "GO:0016594" "glycine binding" 0.823834840430059
-960 0.345009402288716 2 6 "GO:0016595" "glutamate binding" 0.758886960460645
-970 0.0233226694456193 2 34 "GO:0016597" "amino acid binding" 0.245355185421899
-698 0.458482311131573 4 7 "GO:0016615" "malate dehydrogenase activity" 0.817013191483215
43 0.854226901157465 2 116 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.948925445636406
-865 0.0768269295963919 2 26 "GO:0016620;GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.421249106724178
-1716 0.123094929598263 4 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.513649798139811
-413 0.255908035130744 2 47 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.687347462826136
33 0.94746920842115 4 25 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.979388027677973
-555 0.503562194669216 2 9 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.831566039605377
640 0.275891487994748 2 18 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.702231919382389
-770 0.101933289825753 2 28 "GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors" 0.468397910737772
-382 0.515703157808736 3 18 "GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 0.834983001587611
-401 0.335125530699038 2 36 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.750231710736505
1113 0.236708210178288 2 7 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.671659546380892
-1058 0.0517367331954043 3 21 "GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.342590619983404
-222 0.560399341017004 3 43 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.84706669378608
169 0.829791497549369 2 10 "GO:0016668;GO:0047134" "oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor" 0.939933482753028
-1200 0.148283538476828 2 9 "GO:0016670" "oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor" 0.544089094193268
-35 0.9647536470879 2 10 "GO:0016671" "oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor" 0.986482332833123
307 0.530482945912036 2 26 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" 0.837989856105362
-322 0.119135050385096 2 148 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.504545829056283
-373 0.254628467769815 4 58 "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" 0.687347462826136
-184 0.754301652717787 4 18 "GO:0016709" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen" 0.904691011275505
-432 0.438311831169317 3 20 "GO:0016712" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen" 0.803900198913925
-621 0.350752713546281 4 14 "GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.763841788538002
-629 0.504068224888546 2 7 "GO:0016717" "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" 0.831566039605377
1173 0.157640793608622 3 9 "GO:0016722" "oxidoreductase activity, acting on metal ions" 0.55988491873539
-88 0.920113255053102 3 8 "GO:0016725" "oxidoreductase activity, acting on CH or CH2 groups" 0.971468413474671
503 0.593186849703075 2 7 "GO:0016742" "hydroxymethyl-, formyl- and related transferase activity" 0.851143287986732
-143 0.195483999463296 3 540 "GO:0016746" "acyltransferase activity" 0.614610358423382
69 0.737381468893876 4 150 "GO:0016747" "acyltransferase activity, transferring groups other than amino-acyl groups" 0.900282268273841
-74 0.692348150396923 2 179 "GO:0016757;GO:0016758" "glycosyltransferase activity" 0.890285809214162
166 0.674610037287074 4 40 "GO:0016763" "pentosyltransferase activity" 0.886965762666601
-845 0.0105799903150231 2 57 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.146442548872576
98 0.303925167569451 3 744 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 0.725086832289179
-1780 0.0431221927005202 4 8 "GO:0016775;GO:0004111" "phosphotransferase activity, nitrogenous group as acceptor" 0.324130388841658
124 0.803663215002918 2 25 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.928877544835348
67 0.746261168562446 2 149 "GO:0016779" "nucleotidyltransferase activity" 0.900462546775902
42 0.937668660338029 4 22 "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.979279323137713
-257 0.489574596870099 2 45 "GO:0016782" "transferase activity, transferring sulphur-containing groups" 0.828535261179139
399 0.630721176637501 4 9 "GO:0016783" "sulfurtransferase activity" 0.865218015943666
