chrm	strand	event_id	is_annotated	gene_name	e1_start	e1_end	e2_start	e2_end	e3_start	e3_end	LCM_4:e1_cov	LCM_4:e2_cov	LCM_4:e3_cov	LCM_4:e1e3_conf	LCM_4:e2_conf	LCM_4:psi	LCM_5:e1_cov	LCM_5:e2_cov	LCM_5:e3_cov	LCM_5:e1e3_conf	LCM_5:e2_conf	LCM_5:psi	LCM_8:e1_cov	LCM_8:e2_cov	LCM_8:e3_cov	LCM_8:e1e3_conf	LCM_8:e2_conf	LCM_8:psi	LCM_9:e1_cov	LCM_9:e2_cov	LCM_9:e3_cov	LCM_9:e1e3_conf	LCM_9:e2_conf	LCM_9:psi	LCM_15:e1_cov	LCM_15:e2_cov	LCM_15:e3_cov	LCM_15:e1e3_conf	LCM_15:e2_conf	LCM_15:psi	LCM_16:e1_cov	LCM_16:e2_cov	LCM_16:e3_cov	LCM_16:e1e3_conf	LCM_16:e2_conf	LCM_16:psi	LCM_20:e1_cov	LCM_20:e2_cov	LCM_20:e3_cov	LCM_20:e1e3_conf	LCM_20:e2_conf	LCM_20:psi	LCM_21:e1_cov	LCM_21:e2_cov	LCM_21:e3_cov	LCM_21:e1e3_conf	LCM_21:e2_conf	LCM_21:psi	LCM_26:e1_cov	LCM_26:e2_cov	LCM_26:e3_cov	LCM_26:e1e3_conf	LCM_26:e2_conf	LCM_26:psi	LCM_27:e1_cov	LCM_27:e2_cov	LCM_27:e3_cov	LCM_27:e1e3_conf	LCM_27:e2_conf	LCM_27:psi
Pocillopora_acuta_HIv2___Sc0000006	+	alt_3prime.319	1	Pocillopora_acuta_HIv2___RNAseq.g15492.t2a	5425361	5425409	5426847	5426849	5426850	5426957	0.0	13.0	7.0	0	0	nan	9.0	35.0	38.9	6	0	nan	54.2	134.0	130.7	54	0	0.00	0.0	0.0	0.0	0	0	nan	33.9	77.3	83.0	20	21	0.51	0.0	4.0	4.7	0	0	nan	47.1	59.7	53.2	4	11	0.73	0.0	81.7	71.4	0	0	nan	11.0	36.0	53.0	12	0	0.00	42.4	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000006	+	alt_3prime.320	1	Pocillopora_acuta_HIv2___TS.g28099.t1	5736155	5736250	5736389	5736391	5736392	5736557	51.2	87.0	107.1	0	84	1.00	65.8	113.3	146.5	0	107	1.00	211.8	282.0	124.4	0	117	1.00	157.0	259.7	279.8	30	159	0.84	52.3	78.0	60.6	0	42	1.00	22.6	22.0	10.5	0	22	1.00	77.1	103.0	98.0	0	41	1.00	65.1	51.7	121.1	0	51	1.00	37.7	52.0	36.7	0	37	1.00	38.3	8.0	74.3	0	4	nan
Pocillopora_acuta_HIv2___Sc0000006	+	alt_3prime.321	1	Pocillopora_acuta_HIv2___TS.g28099.t1	5736155	5736250	5736389	5736401	5736402	5736557	51.2	94.2	107.8	0	84	1.00	65.8	119.2	148.1	7	107	0.94	211.8	281.3	114.4	0	117	1.00	157.0	287.2	278.8	0	159	1.00	52.3	75.8	59.6	0	42	1.00	22.6	22.8	9.8	0	22	1.00	77.1	102.6	97.7	31	41	0.57	65.1	53.5	125.4	40	51	0.56	37.7	53.9	35.5	0	37	1.00	38.3	8.2	78.6	56	4	0.07
Pocillopora_acuta_HIv2___Sc0000006	+	alt_3prime.327	2	Pocillopora_acuta_HIv2___TS.g28243.t2	7730562	7730656	7731443	7731458	7731459	7731538	0.0	0.0	0.0	0	0	nan	28.0	0.0	30.4	30	0	0.00	0.0	0.0	0.0	0	0	nan	141.3	0.2	109.5	119	0	0.00	57.5	0.5	42.8	47	0	0.00	0.0	0.0	0.0	0	0	nan	146.3	0.1	129.4	126	0	0.00	127.1	0.2	113.0	128	0	0.00	119.2	48.6	135.4	82	47	0.36	132.1	0.1	111.8	114	0	0.00
Pocillopora_acuta_HIv2___Sc0000006	-	alt_3prime.329	2	Pocillopora_acuta_HIv2___TS.g27802.t1b	615995	616151	616152	616152	617035	617074	98.3	112.0	112.0	0	112	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	143.5	131.0	120.0	5	130	0.96	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000006	-	alt_3prime.337	2	Pocillopora_acuta_HIv2___TS.g27848.t1	1926100	1927106	1927107	1927109	1927573	1927663	12.9	2.0	1.6	0	2	nan	4268.7	1675.0	2279.8	80	1648	0.95	34534.8	7251.7	9555.3	234	7193	0.97	453.2	19.0	67.3	0	19	1.00	26645.1	9735.7	12123.0	422	9611	0.96	3394.8	564.7	795.5	0	562	1.00	28711.7	6319.7	7985.5	256	6289	0.96	381.7	137.7	193.0	0	139	1.00	68076.8	31765.3	40457.9	1243	31596	0.96	83.9	30.0	15.3	0	30	1.00
Pocillopora_acuta_HIv2___Sc0000006	-	alt_3prime.338	2	Pocillopora_acuta_HIv2___TS.g27848.t1	1927573	1927663	1927664	1927733	1928767	1928819	1.6	0.0	0.0	0	0	nan	2279.8	0.0	1626.3	2252	0	0.00	9555.3	473.5	6614.5	8492	244	0.03	67.3	0.0	77.7	92	0	0.00	12123.0	317.7	8050.5	11167	114	0.01	795.5	72.5	506.8	700	0	0.00	7985.5	126.5	5296.2	7321	29	0.00	193.0	0.0	135.2	195	0	0.00	40457.9	200.1	27425.4	37647	115	0.00	15.3	0.0	2.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000006	-	alt_3prime.341	2	Pocillopora_acuta_HIv2___RNAseq.g15325.t1a	2768685	2768763	2768764	2768766	2769440	2769537	15.9	19.0	14.8	0	19	1.00	246.6	170.3	244.1	82	170	0.67	191.4	200.7	210.1	0	126	1.00	62.2	66.0	43.9	0	65	1.00	224.4	230.7	235.8	0	225	1.00	81.8	70.0	41.1	0	67	1.00	99.3	84.7	90.0	18	83	0.82	176.3	213.0	186.5	0	210	1.00	303.0	351.3	395.7	0	349	1.00	23.5	37.7	39.7	0	39	1.00
Pocillopora_acuta_HIv2___Sc0000006	-	alt_3prime.342	2	Pocillopora_acuta_HIv2___RNAseq.g15325.t1a	2771230	2771270	2771271	2771276	2771577	2771649	72.5	85.3	109.8	0	85	1.00	213.4	222.0	196.3	0	211	1.00	86.5	91.7	105.6	0	89	1.00	0.0	0.0	0.0	0	0	nan	88.1	91.3	98.8	0	91	1.00	72.4	79.3	78.6	0	77	1.00	171.5	83.7	208.5	99	84	0.46	21.9	29.0	32.0	0	29	1.00	190.6	192.8	176.4	0	190	1.00	10.0	15.0	17.8	0	15	1.00
Pocillopora_acuta_HIv2___Sc0000006	-	alt_3prime.345	2	Pocillopora_acuta_HIv2___RNAseq.g15653.t1	7712918	7713041	7713042	7713067	7713140	7713142	215.1	111.2	67.0	0	67	1.00	587.8	342.6	238.0	0	234	1.00	1.7	2.0	1.0	0	1	nan	67.1	13.3	0.0	0	0	nan	541.8	320.3	264.3	0	267	1.00	287.0	209.5	157.0	0	159	1.00	232.0	126.8	97.7	0	99	1.00	0.0	0.0	0.0	0	0	nan	696.4	336.6	316.7	36	284	0.89	43.8	27.3	21.7	0	23	1.00
Pocillopora_acuta_HIv2___Sc0000007	+	alt_3prime.347	2	Pocillopora_acuta_HIv2___RNAseq.6830_t	175430	175537	175677	175858	175859	175876	59.6	0.0	109.7	105	0	0.00	257.0	28.7	255.0	239	32	0.12	206.8	0.0	158.3	164	0	0.00	1.9	0.0	3.0	3	0	nan	138.5	1.3	121.7	109	0	0.00	52.6	0.0	63.4	61	0	0.00	248.4	0.0	210.3	221	0	0.00	76.8	0.0	71.5	69	0	0.00	276.1	16.1	302.6	255	0	0.00	40.0	0.0	46.4	47	0	0.00
Pocillopora_acuta_HIv2___Sc0000007	+	alt_3prime.348	1	Pocillopora_acuta_HIv2___RNAseq.g17404.t1	252744	252830	253120	253120	253121	253284	45.8	48.0	49.0	0	48	1.00	367.4	391.0	331.7	0	372	1.00	640.2	695.0	634.3	0	693	1.00	2.0	2.0	0.4	0	2	nan	336.8	359.0	352.4	0	353	1.00	233.5	263.0	187.8	0	259	1.00	301.9	366.0	325.1	0	366	1.00	198.7	172.0	173.8	0	172	1.00	583.4	549.0	490.7	51	547	0.91	110.6	108.0	90.5	0	107	1.00
Pocillopora_acuta_HIv2___Sc0000007	+	alt_3prime.349	1	Pocillopora_acuta_HIv2___RNAseq.g17444.t1	574156	574189	574721	574725	574726	574752	145.4	140.4	121.0	0	131	1.00	28.6	33.0	28.4	0	33	1.00	174.9	175.0	156.0	0	173	1.00	11.8	0.0	0.0	0	0	nan	70.2	82.8	73.4	0	76	1.00	41.6	44.6	39.2	0	42	1.00	39.6	41.6	33.6	0	38	1.00	52.3	57.8	50.9	0	59	1.00	50.5	28.0	23.8	7	34	0.83	45.3	41.0	36.1	0	41	1.00
Pocillopora_acuta_HIv2___Sc0000007	+	alt_3prime.350	1	Pocillopora_acuta_HIv2___TS.g22689.t1	745483	745612	745941	745941	745942	746164	395.0	484.0	1128.4	0	481	1.00	5875.3	5786.0	7010.7	0	5728	1.00	2072.5	2460.0	3748.8	0	2443	1.00	393.6	497.0	865.3	0	493	1.00	2139.2	2273.0	3122.0	0	2249	1.00	512.9	607.0	1014.7	0	602	1.00	2567.6	2689.0	3521.8	0	2654	1.00	712.6	815.0	1181.5	0	803	1.00	4217.7	4222.0	5150.8	19	4174	1.00	1495.4	1483.0	1691.2	5	1463	1.00
Pocillopora_acuta_HIv2___Sc0000007	+	alt_3prime.352	1	Pocillopora_acuta_HIv2___RNAseq.g17650.t1	3198604	3198667	3201536	3201558	3201559	3201663	0.0	0.0	0.0	0	0	nan	871.2	1320.5	3100.3	617	1117	0.64	325.6	645.6	1384.6	278	408	0.59	0.0	0.3	2.0	0	0	nan	289.1	432.7	975.7	192	377	0.66	42.0	130.9	251.5	0	98	1.00	248.1	366.7	874.9	199	278	0.58	10.1	0.2	51.0	28	0	0.00	473.0	679.1	1342.6	249	541	0.68	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000007	+	alt_3prime.354	2	Pocillopora_acuta_HIv2___RNAseq.g17731.t1	4680868	4680969	4681305	4681359	4681360	4681464	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	13.4	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	22.9	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	101.7	15.6	46.0	50	20	0.29	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.356	0	Pocillopora_acuta_HIv2___RNAseq.g17390.t2	60133	60267	60268	60270	60403	60456	0.0	0.0	0.0	0	0	nan	85.9	0.7	60.0	80	0	0.00	38.7	0.0	1.8	4	0	nan	0.0	0.0	0.0	0	0	nan	275.2	171.0	236.4	121	61	0.34	61.9	0.0	47.8	54	0	0.00	7.8	0.0	7.3	8	0	nan	122.0	72.0	119.6	59	0	0.00	149.1	72.0	140.1	79	24	0.23	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.357	0	Pocillopora_acuta_HIv2___TS.g22632.t2	275326	275525	275526	275528	275822	275871	76.6	71.0	71.7	0	71	1.00	54.6	26.0	29.9	0	26	1.00	167.9	159.0	142.7	0	160	1.00	0.0	0.0	0.0	0	0	nan	113.9	82.0	88.2	0	82	1.00	0.0	0.0	0.0	0	0	nan	72.4	59.7	52.0	0	59	1.00	120.0	81.3	133.1	58	81	0.58	0.4	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.358	2	Pocillopora_acuta_HIv2___RNAseq.g17414.t1	318751	318818	318819	318852	319285	319429	0.0	0.0	0.0	0	0	nan	87.4	76.2	71.7	0	72	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	83.7	72.6	72.4	0	68	1.00	0.0	0.0	0.0	0	0	nan	30.0	22.7	36.7	11	26	0.70	0.0	0.0	0.0	0	0	nan	95.4	89.8	106.5	0	85	1.00	52.9	44.4	58.9	0	44	1.00
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.362	2	Pocillopora_acuta_HIv2___RNAseq.g17508.t1a	1055715	1055767	1055768	1055769	1056247	1056361	3031.5	3913.5	4553.3	0	3918	1.00	3516.8	4526.5	5394.2	0	4534	1.00	3212.7	4118.5	4247.1	0	4025	1.00	2365.5	3017.0	3238.1	0	3015	1.00	3390.8	4388.0	4856.7	0	4383	1.00	3156.9	3927.0	4041.3	0	3926	1.00	3215.8	4048.5	4398.5	0	4043	1.00	2632.6	3221.0	3388.4	0	3222	1.00	4081.5	5154.0	5593.8	40	5143	0.99	3674.7	4631.0	4945.4	8	4621	1.00
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.363	2	Pocillopora_acuta_HIv2___RNAseq.g17508.t1a	1056247	1056360	1056361	1056361	1057878	1057946	4554.4	4437.0	4217.9	0	4381	1.00	5395.7	5229.0	5187.0	65	5189	0.99	4252.2	3667.0	3332.5	0	3631	1.00	3241.6	2832.0	2663.4	0	2806	1.00	4860.7	4399.0	4218.0	0	4323	1.00	4046.4	3460.0	3170.7	0	3396	1.00	4400.8	4138.0	3842.5	0	4063	1.00	3391.5	3032.0	2856.9	0	3007	1.00	5599.3	4961.0	4732.1	0	4871	1.00	4950.8	4329.0	4161.0	0	4315	1.00
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.364	2	Pocillopora_acuta_HIv2___RNAseq.g17541.t1	1348823	1348874	1348875	1348884	1349081	1349191	290.5	312.7	247.5	0	307	1.00	198.6	216.0	180.9	0	220	1.00	0.0	0.0	0.0	0	0	nan	57.8	60.0	57.0	0	56	1.00	106.5	111.8	107.3	0	112	1.00	4.8	1.2	0.0	0	0	nan	102.0	103.1	103.9	0	100	1.00	48.0	54.3	62.3	0	54	1.00	75.2	53.8	63.2	28	55	0.66	89.1	97.8	121.0	0	97	1.00
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.365	2	Pocillopora_acuta_HIv2___TS.g22760.t1	1364149	1364176	1364177	1364197	1364400	1364462	623.1	0.0	693.5	663	0	0.00	703.9	0.0	783.7	764	0	0.00	578.9	143.4	655.9	471	0	0.00	296.5	0.0	309.3	306	0	0.00	425.3	0.0	481.0	454	0	0.00	647.4	0.0	624.7	671	0	0.00	630.8	0.0	597.7	623	0	0.00	941.0	81.3	957.7	903	0	0.00	931.7	57.4	965.2	912	31	0.03	938.4	36.0	934.0	933	0	0.00
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.367	2	Pocillopora_acuta_HIv2___RNAseq.g17742.t1	4944087	4944197	4944198	4944200	4945418	4945450	32.0	64.0	41.8	0	42	1.00	33.7	54.0	44.8	19	25	0.57	0.0	0.0	0.0	0	0	nan	116.1	159.0	0.0	0	0	nan	43.3	52.0	80.9	25	49	0.66	51.2	37.3	51.0	51	0	0.00	58.3	95.7	24.4	0	24	1.00	2.8	4.0	0.0	0	0	nan	62.7	68.0	103.9	61	50	0.45	93.7	183.0	274.5	40	184	0.82
Pocillopora_acuta_HIv2___Sc0000007	-	alt_3prime.368	2	Pocillopora_acuta_HIv2___RNAseq.g17775.t1	5519077	5519187	5519188	5519190	5520411	5520443	5.4	6.0	3.9	0	6	nan	53.5	20.3	14.8	3	20	0.87	1.1	3.0	0.0	0	0	nan	31.3	2.0	0.0	0	0	nan	37.9	5.0	6.5	5	4	nan	9.4	0.0	2.0	2	0	nan	47.2	6.0	7.7	12	1	0.08	0.0	0.0	0.0	0	0	nan	80.1	30.3	24.5	19	27	0.59	66.0	33.7	24.1	0	27	1.00
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.369	1	Pocillopora_acuta_HIv2___RNAseq.g25701.t1	1134976	1135029	1136179	1136247	1136248	1136327	232.8	310.1	365.5	0	281	1.00	647.8	837.1	875.6	0	765	1.00	0.0	0.0	0.0	0	0	nan	467.7	635.4	649.5	0	573	1.00	237.1	300.2	335.4	0	256	1.00	142.2	163.5	170.4	0	152	1.00	415.6	474.6	530.3	0	469	1.00	345.0	352.4	435.3	40	341	0.90	447.5	517.6	552.1	0	505	1.00	337.1	471.3	540.2	0	397	1.00
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.373	2	Pocillopora_acuta_HIv2___RNAseq.g25775.t1	2271472	2271529	2272127	2272149	2272150	2272250	111.9	0.0	159.5	142	0	0.00	21.2	0.0	33.8	23	0	0.00	0.0	0.0	0.0	0	0	nan	5.1	0.0	0.0	0	0	nan	57.7	0.1	54.9	60	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	9.5	0	0	nan	0.0	0.0	0.0	0	0	nan	62.0	28.2	102.4	59	23	0.28	54.8	0.0	101.1	72	0	0.00
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.374	2	Pocillopora_acuta_HIv2___RNAseq.g25798.t1	2514949	2515136	2515437	2515685	2515686	2515863	0.0	0.0	0.0	0	0	nan	54.7	24.6	56.7	39	22	0.36	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	60.6	0.4	34.8	48	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	29.9	9.2	32.1	32	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.376	1	Pocillopora_acuta_HIv2___RNAseq.g26045.t1	6271710	6271872	6272427	6272429	6272430	6272537	115.4	108.7	227.3	0	0	nan	76.9	72.0	146.6	0	27	1.00	0.0	0.0	7.3	0	0	nan	0.0	0.0	0.0	0	0	nan	167.0	213.3	288.3	9	210	0.96	55.7	59.3	89.3	0	58	1.00	118.1	124.7	230.5	0	121	1.00	31.5	43.0	48.3	0	40	1.00	90.0	103.0	185.8	0	64	1.00	188.7	183.0	167.8	0	65	1.00
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.377	1	Pocillopora_acuta_HIv2___RNAseq.g26060.t1	6421826	6421950	6422470	6422480	6422481	6422636	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	10.1	46.6	113.4	0	44	1.00	0.0	16.9	64.9	0	0	nan	125.4	139.0	176.1	0	134	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	30.9	0	0	nan	61.4	88.1	167.2	0	79	1.00	155.6	168.5	222.9	37	162	0.81	31.7	23.5	21.6	0	25	1.00
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.378	1	Pocillopora_acuta_HIv2___RNAseq.g26096.t1	6823075	6823261	6823816	6823818	6823819	6824213	0.0	0.0	0.0	0	0	nan	30.5	27.0	56.1	11	27	0.71	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	14.5	0.0	0.0	0	0	nan	24.2	22.3	18.5	0	23	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	1.1	0	0	nan	9.5	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.379	1	Pocillopora_acuta_HIv2___RNAseq.g26118.t1	7064158	7064273	7064773	7064774	7064775	7064820	0.0	0.0	0.0	0	0	nan	48.8	58.0	49.6	0	57	1.00	170.4	187.0	178.5	0	182	1.00	0.0	0.0	0.0	0	0	nan	7.4	0.0	0.0	0	0	nan	2.0	0.0	0.0	0	0	nan	2.1	4.0	3.1	0	4	nan	0.0	0.0	0.0	0	0	nan	42.1	23.0	55.1	28	23	0.45	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000008	+	alt_3prime.381	2	Pocillopora_acuta_HIv2___RNAseq.g26129.t1	7203039	7203114	7205180	7205292	7205293	7205379	0.0	0.0	0.0	0	0	nan	154.9	34.8	145.6	135	41	0.23	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	30.8	32.9	33.5	0	30	1.00	50.4	0.0	15.8	22	0	0.00	59.6	0.0	66.9	57	0	0.00	241.0	0.0	158.2	177	0	0.00	171.2	8.2	138.7	132	0	0.00	22.7	9.2	65.9	30	0	0.00
Pocillopora_acuta_HIv2___Sc0000008	-	alt_3prime.382	1	Pocillopora_acuta_HIv2___TS.g25242.t1	1097165	1097232	1097233	1097235	1097446	1097613	0.0	0.0	0.0	0	0	nan	45.0	19.7	55.2	25	19	0.43	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	39.6	0.0	30.2	32	0	0.00	0.0	0.0	0.0	0	0	nan	34.5	0.0	32.4	31	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000008	-	alt_3prime.383	2	Pocillopora_acuta_HIv2___RNAseq.g25758.t1a	1908211	1908509	1908510	1908512	1909038	1909187	0.0	0.0	0.0	0	0	nan	30.5	1.3	2.3	13	0	0.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	34.0	44.0	63.6	19	44	0.70	1.1	0.0	0.0	0	0	nan	77.0	41.3	52.2	0	40	1.00	2.9	0.0	0.0	0	0	nan	116.4	114.0	159.0	20	112	0.85	132.9	51.0	103.8	60	52	0.46
Pocillopora_acuta_HIv2___Sc0000008	-	alt_3prime.387	2	Pocillopora_acuta_HIv2___RNAseq.g25935.t1	4272766	4272854	4272855	4272859	4273140	4273202	1268.2	1149.8	1029.2	0	1126	1.00	476.9	450.8	464.5	0	437	1.00	63.9	53.0	27.6	0	45	1.00	1810.6	1851.4	1733.4	0	1821	1.00	153.3	172.8	166.3	0	169	1.00	1121.3	962.2	878.8	0	941	1.00	80.8	57.8	34.4	0	58	1.00	1582.3	1457.8	1389.6	0	1422	1.00	208.2	208.4	210.4	0	199	1.00	3008.5	2844.6	2716.2	101	2797	0.97
Pocillopora_acuta_HIv2___Sc0000008	-	alt_3prime.388	2	Pocillopora_acuta_HIv2___TS.g25486.t1	4378716	4378768	4378769	4378770	4379723	4379811	3639.2	3597.5	2909.7	0	3566	1.00	3816.6	3845.5	3134.6	57	3813	0.99	4237.4	4162.5	3187.2	0	4121	1.00	2946.0	2840.5	2231.1	0	2822	1.00	3568.2	3588.5	2783.3	65	3555	0.98	2831.9	2866.5	2231.0	0	2849	1.00	2990.5	3064.0	2434.1	63	3042	0.98	2473.9	2530.0	2062.5	0	2513	1.00	4377.3	4486.0	3603.5	0	4449	1.00	3696.0	3748.5	2890.3	0	3707	1.00
Pocillopora_acuta_HIv2___Sc0000008	-	alt_3prime.389	2	Pocillopora_acuta_HIv2___RNAseq.g25940.t1	4399897	4399927	4399928	4399928	4400478	4400533	0.0	0.0	0.0	0	0	nan	101.2	70.0	111.6	35	66	0.65	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	43.9	46.0	39.5	0	46	1.00	37.7	39.0	35.4	0	39	1.00	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	15.5	16.0	26.2	0	16	1.00	25.2	28.0	23.4	0	26	1.00
Pocillopora_acuta_HIv2___Sc0000008	-	alt_3prime.395	2	Pocillopora_acuta_HIv2___RNAseq.g26137.t1	7262795	7262941	7262942	7262953	7263711	7263779	329.8	385.6	478.7	0	387	1.00	454.1	493.8	535.3	0	500	1.00	192.5	167.9	280.9	0	185	1.00	0.0	0.0	0.0	0	0	nan	638.7	653.9	584.6	0	662	1.00	461.5	510.6	538.9	0	520	1.00	360.1	413.9	375.0	0	395	1.00	161.2	153.3	190.6	0	92	1.00	761.9	826.2	896.3	0	843	1.00	274.9	293.3	383.5	57	296	0.84
Pocillopora_acuta_HIv2___Sc0000009	+	alt_3prime.397	1	Pocillopora_acuta_HIv2___RNAseq.g2516.t1	510556	510736	512084	512170	512171	512280	8858.8	9083.9	5705.4	0	9429	1.00	12937.6	12552.0	8352.1	163	13228	0.99	9345.9	9683.6	6529.5	262	9921	0.97	3805.8	4455.0	2974.9	0	4465	1.00	9610.3	11094.2	7589.3	127	11404	0.99	6851.4	7911.9	5616.5	55	8102	0.99	8363.3	8859.8	6201.8	126	9300	0.99	5893.7	6381.5	4483.2	76	6598	0.99	11973.0	13092.3	9266.6	118	13505	0.99	7733.9	8706.8	5937.8	15	8901	1.00
Pocillopora_acuta_HIv2___Sc0000009	+	alt_3prime.400	1	Pocillopora_acuta_HIv2___RNAseq.g2524.t1	683295	683380	683801	683804	683805	683910	96.6	102.2	91.2	0	98	1.00	73.9	60.2	96.1	18	59	0.77	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000009	+	alt_3prime.402	1	Pocillopora_acuta_HIv2___RNAseq.g2696.t1	2893151	2893442	2894753	2894755	2894756	2894871	0.0	0.0	0.0	0	0	nan	102.8	101.3	138.1	36	100	0.74	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	35.0	0.0	81.4	55	0	0.00	0.0	0.0	0.0	0	0	nan
Pocillopora_acuta_HIv2___Sc0000009	+	alt_3prime.404	1	Pocillopora_acuta_HIv2___RNAseq.g2801.t1	3979682	3979887	3980685	3980721	3980722	3980787	7682.8	8209.1	5903.5	50	8614	0.99	14639.9	15035.6	11146.5	0	15731	1.00	10350.3	10894.4	7767.1	0	11351	1.00	4596.0	5143.0	3960.3	0	5288	1.00	10540.3	11091.7	8852.4	0	11249	1.00	7943.7	8915.4	6980.8	0	9220	1.00	6528.3	7158.0	5735.7	0	7267	1.00	5723.2	6128.1	4868.7	0	6357	1.00	12269.2	13288.5	10348.2	0	13689	1.00	7823.7	8512.4	6618.8	0	8891	1.00
Pocillopora_acuta_HIv2___Sc0000009	+	alt_3prime.405	1	Pocillopora_acuta_HIv2___RNAseq.g2831.t1	4339217	4339251	4340926	4340927	4340928	4341007	140.0	143.0	151.3	0	143	1.00	454.4	476.5	460.4	0	472	1.00	0.0	0.0	0.0	0	0	nan	226.8	223.0	235.4	0	221	1.00	213.4	233.5	235.7	0	231	1.00	294.2	202.5	292.7	86	202	0.70	258.2	249.5	273.8	24	231	0.91	120.7	122.0	155.3	0	122	1.00	206.1	196.0	196.8	0	187	1.00	393.5	417.5	382.3	0	417	1.00
Pocillopora_acuta_HIv2___Sc0000009	+	alt_3prime.406	1	Pocillopora_acuta_HIv2___RNAseq.g2834.t1	4388331	4388470	4388972	4388983	4388984	4389046	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	0.0	0.0	0.0	0	0	nan	41.4	40.4	46.2	0	42	1.00	0.0	0.0	0.0	0	0	nan	88.5	43.9	117.4	52	43	0.45	0.0	0.0	0.0	0	0	nan	13.0	0.0	0.0	0	0	nan	36.1	25.2	24.6	0	26	1.00
